lineage_id,publication_outcome,lineage_revision_count,lineage_activity_duration_years,lineage_length,wg_assignment,wg_count,author_count,organisation_count,cross_organisation,affiliation_mapped_records,affiliation_unresolved_records
draft-ahearn-seal,Ongoing,2,0.04106776180698152,1,No recorded WG,0,1,0,False,0,0
draft-ahl-ipv6-nbma,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-ahlard-boomerang-framework,Unknown,0,,1,No recorded WG,0,4,0,False,0,4
draft-ahlberg-ccamp-microwave-radio-link,Unsuccessful,2,0.09856262833675565,1,No recorded WG,0,6,2,True,5,1
draft-ahlgren-icnrg-netinf-cache-control,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-ahlgren-icnrg-netinf-live-video,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,1,2
draft-ahmad-mter-problem-statement,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ahmadi-avt-rtp-vmr-wb,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-ahmadi-avt-rtp-vmr-wb-extension,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-ahmed-csmimib-mib,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-ahmed-dmif-sip,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-ahmed-dns-policy-redirect,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ahmed-lssctp,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ahmed-tsvwg-sctpdsum,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ahn-autoconf-addresspool,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-ahn-i2nsf-communications-security-use-case,Unsuccessful,2,0.0,1,No recorded WG,0,4,0,False,0,4
draft-ahn-its-geo-architecture,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ahn-its-geo-problem,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ahn-its-geocast-hbh-option,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ahn-its-geounicast-hbh-option,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ahn-manet-aodv-stableroute,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-ahn-manet-centralized-dns,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ahn-manet-clustering-aodv,Unsuccessful,2,0.4407939767282683,1,No recorded WG,0,2,0,False,0,2
draft-ahn-manet-clustering-architecture,Unsuccessful,2,0.4407939767282683,1,No recorded WG,0,2,0,False,0,2
draft-ahn-manet-dsr-crri,Unsuccessful,3,1.9411362080766599,1,No recorded WG,0,1,0,False,0,1
draft-ahn-manet-dsr-vanet,Unsuccessful,2,3.0910335386721424,1,No recorded WG,0,1,0,False,0,1
draft-ahn-manet-multigateway,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ahn-manet-multipath-aodv,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ahn-manet-multipath-architecture,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ahn-manet-multipath-dsr,Unsuccessful,2,1.9411362080766599,1,No recorded WG,0,1,0,False,0,1
draft-ahn-manet-multipath-requirement,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ahn-manet-networkcoding-dsr,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ahn-manet-networkcoding-requirement,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ahn-manet-reliablerouting,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-ahn-nmrg-5g-security-i2nsf-framework,Ongoing,2,0.35044490075290896,1,No recorded WG,0,3,0,False,0,3
draft-ahn-opsawg-5g-security-i2nsf-framework,Ongoing,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-ahn-opsawg-i2icf-cits,Ongoing,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-ahn-swan-manet,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ahrenholz-hiprg-dht,Unsuccessful,4,1.0896646132785763,1,No recorded WG,0,1,0,False,0,1
draft-ahrens-httpbis-digest-auth-update,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-ahrweiler-hotreload,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ahuang-ioam-on-path-delay,Ongoing,1,0.0,1,No recorded WG,0,4,1,False,1,3
draft-ahuang-ippm-dex-timestamp-ext,Ongoing,1,0.0,1,No recorded WG,0,4,1,False,1,3
draft-ahuang-netconf-notif-yang,Ongoing,15,3.3100616016427105,3,Recorded WG,1,4,1,False,2,10
draft-ahuang-netconf-udp-client-server,Ongoing,13,2.1492128678986995,2,Recorded WG,1,3,0,False,0,6
draft-aiello-dhc-appliance-class,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-aiendpoint-ai-discovery,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-aiken-middleware-reqndef,Successful,0,,1,No recorded WG,0,8,2,True,3,5
draft-ailex-vap-legal-ai-provenance,Ongoing,4,0.04380561259411362,1,No recorded WG,0,1,0,False,0,1
draft-ainp-protocol,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-aip-agent-identity-protocol,Ongoing,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-aissaoui-extended-pid,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-aissaoui-l2vpn-vpws-iw-oam,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-aitken-ipfix-equivalent-ies,Unsuccessful,3,1.379876796714579,1,No recorded WG,0,1,1,False,1,0
draft-aitken-ipfix-new-infos,Unsuccessful,4,0.07665982203969883,1,No recorded WG,0,2,0,False,0,2
draft-aitken-ipfix-pre-defined-templates,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-aitken-ipfix-unobserved-fields,Unsuccessful,4,2.425735797399042,1,No recorded WG,0,1,1,False,1,0
draft-ajitomi-cose-cose-key-jwk-hpke-kem,Ongoing,2,0.01642710472279261,1,No recorded WG,0,1,0,False,0,0
draft-ajunior-energy-awareness,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-ajunior-roll-energy-awareness,Unsuccessful,2,0.49828884325804246,1,No recorded WG,0,2,0,False,0,2
draft-akagiri-dmarc-virtual-verification,Unsuccessful,3,1.3716632443531827,1,No recorded WG,0,4,0,False,0,4
draft-akagiri-mail-divide,Unsuccessful,2,2.0616016427104724,1,No recorded WG,0,5,0,False,0,5
draft-akagiri-op25b-dynamicip,Unsuccessful,2,2.3846680355920604,1,No recorded WG,0,4,0,False,0,4
draft-akers-atwal-btooth,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-akhavain-moussa-ai-network,Ongoing,3,0.7693360711841205,1,No recorded WG,0,2,1,False,2,0
draft-akhavain-moussa-dawn-problem-statement,Ongoing,4,0.14784394250513347,1,No recorded WG,0,3,1,False,2,1
draft-akhtar-sipping-3g-static-dictionary,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-akhtar-sipping-header-reduction,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-akhter-bmwg-mpls-meth,Unsuccessful,2,0.5941136208076659,1,No recorded WG,0,2,0,False,0,2
draft-akhter-ipfix-perfmon,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-akhter-ippm-registry-passive,Unsuccessful,2,0.04654346338124572,1,No recorded WG,0,2,1,False,2,0
draft-akhter-lmap-framework,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-akhter-opsawg-perfmon-ipfix,Unsuccessful,4,1.3990417522245038,1,No recorded WG,0,2,1,False,1,1
draft-akhter-opsawg-perfmon-method,Unsuccessful,3,1.056810403832991,1,No recorded WG,0,1,1,False,1,0
draft-akhunger-ad-insert-multicast,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-akhunger-tod-multicast,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-akimichi-6man-ra-prefixlen,Ongoing,1,0.0,1,No recorded WG,0,4,1,False,2,2
draft-akinlar-zeroconf-minidhcp-option,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-akinlar-zeroconf-multirouter,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-akinlar-zeroconf-zrip,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-akira-v6ops-mape-experience,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-akiya-bfd-intervals,Unsuccessful,5,1.6153319644079398,1,No recorded WG,0,2,1,False,2,0
draft-akiya-bfd-seamless-alert-discrim,Unsuccessful,4,1.297741273100616,1,No recorded WG,0,3,1,False,3,0
draft-akiya-bfd-seamless-base,Unsuccessful,4,0.8596851471594799,1,No recorded WG,0,5,1,False,3,2
draft-akiya-bfd-seamless-ip,Unsuccessful,6,1.2101300479123889,1,No recorded WG,0,3,1,False,3,0
draft-akiya-bfd-seamless-sr,Unsuccessful,5,1.7138945927446954,1,No recorded WG,0,3,1,False,3,0
draft-akiya-mpls-entropy-lsp-ping,Unsuccessful,5,1.0869267624914443,1,Recorded WG,1,5,2,True,5,0
draft-akiya-mpls-lsp-ping-lag-multipath,Unsuccessful,6,0.5229295003422314,1,Recorded WG,1,5,2,True,3,2
draft-akiya-mpls-lsp-ping-reply-mode-simple,Unsuccessful,4,0.8514715947980835,1,Recorded WG,1,5,2,True,5,0
draft-akiyama-cmg,Ongoing,4,1.5003422313483916,1,No recorded WG,0,2,0,False,0,2
draft-akiyoshi-netlmm-protocol,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-akkiraju-nat-multihoming,Unknown,0,,1,No recorded WG,0,2,1,False,2,0
draft-akonjang-alto-proxidor,Unsuccessful,1,0.0,1,No recorded WG,0,5,1,False,2,3
draft-aks-crypto-sensors,Successful,12,6.017796030116359,3,Recorded WG,1,5,2,True,11,1
draft-akyol-mpls-exp-ero,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-al-netconf-restconf-transaction-id,Ongoing,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-ala-kurikka-simple-map2pidf,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ala-kurikka-simple-pidfconn,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-alaettinoglu-isis-convergence,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-alakuijala-brotli,Successful,12,2.1464750171115674,1,No recorded WG,0,2,1,False,2,0
draft-alanqar-ccamp-gmpls-ason-routing-reqts,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-alavarez-hamelin-tictoc-sic,Unsuccessful,9,3.693360711841205,1,No recorded WG,0,4,1,False,1,3
draft-albanna-iana-ipv4-mcast-guidelines,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-albanna-regext-eku-mtls-in-epp,Ongoing,4,0.34770704996577684,1,Recorded WG,1,3,0,False,0,3
draft-albanna-regext-rdap-deleg,Ongoing,5,1.946611909650924,1,No recorded WG,0,2,0,False,0,2
draft-albuquerque-bi-dir-multicast,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-alcaide-calabria-idr-bgp-prefix-priority,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-aldana-stsp,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-aldri-disman-replication-mib,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-aldrin-bfd-seamless-use-case,Unsuccessful,2,0.14236824093086928,1,No recorded WG,0,5,3,True,3,2
draft-aldrin-sfc-oam-framework,Unsuccessful,3,1.056810403832991,1,No recorded WG,0,5,2,True,2,3
draft-aldrin-trill-campus-extension,Unsuccessful,1,0.0,1,No recorded WG,0,6,2,True,5,1
draft-aldrin-trill-data-center-interconnect,Unsuccessful,1,0.0,1,No recorded WG,0,5,2,True,5,0
draft-aleksandrov-ip-extension,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-aleksandrov-ip-supplement,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-aleksandrov-radio-and-television-protocol,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-aleksandrov-rttp-prop,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-alexan-datamod,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-alexander-bmwg-wlan-switch-meth,Unsuccessful,1,0.0,1,No recorded WG,0,6,1,False,3,3
draft-alexander-bmwg-wlan-switch-term,Unsuccessful,1,0.0,1,No recorded WG,0,6,1,False,3,3
draft-alexander-congestion-status-preconditions,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-alexander-opsawg-ipfix-ipsec-logging,Unsuccessful,1,0.0,1,No recorded WG,0,4,1,False,4,0
draft-alexander-roll-mikey-lln-key-mgmt,Unsuccessful,5,1.1854893908281998,1,No recorded WG,0,2,0,False,0,2
draft-alexander-rtecn-admission-control-use-case,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-alexander-rtecn-use-cases,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-alexander-rtp-payload-for-ecn-probing,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-alexander-wlan-meth,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-alexeitsev-bliss-alert-info-urns,Unsuccessful,3,0.9007529089664613,1,No recorded WG,0,5,1,False,4,1
draft-alexiou-sipping-allocate,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-alexrn-nfsv4-ipv6,Unsuccessful,1,0.0,1,No recorded WG,0,5,0,False,0,5
draft-alfano-aaa-qosprot,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-alfano-aaa-qosreq,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-algermissen-digital-product-life-cycle-model,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-algermissen-software-system-life-cycle-model,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ali-6man-spring-srv6-oam,Unsuccessful,10,2.0533880903490758,4,Recorded WG,1,14,2,True,20,19
draft-ali-6man-srv6-vpn-icmp-error-handling,Ongoing,4,0.8843258042436687,1,No recorded WG,0,5,3,True,5,0
draft-ali-arp-over-gmpls-controlled-ethernet-psc-i,Unsuccessful,1,0.0,1,No recorded WG,0,4,2,True,3,1
draft-ali-ccamp-additional-signal-type-g709v3,Unsuccessful,6,0.8542094455852156,1,Recorded WG,1,3,2,True,3,0
draft-ali-ccamp-extended-srlg,Unsuccessful,1,0.0,1,No recorded WG,0,6,1,False,6,0
draft-ali-ccamp-gmpls-deployment-augmented-model,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-ali-ccamp-gmpls-lsp-ping-traceroute,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,2,5
draft-ali-ccamp-gmpls-uni-error-notification,Unsuccessful,1,0.0,1,No recorded WG,0,5,1,False,4,1
draft-ali-ccamp-lsp-inquiry,Unsuccessful,1,0.0,1,No recorded WG,0,5,1,False,5,0
draft-ali-ccamp-mpls-graceful-shutdown,Unknown,0,,1,No recorded WG,0,2,1,False,1,1
draft-ali-ccamp-oducn-signal-type,Unsuccessful,1,0.0,1,No recorded WG,0,5,2,True,5,0
draft-ali-ccamp-otn-signal-type-subregistry,Unsuccessful,3,0.15331964407939766,1,Recorded WG,1,3,2,True,3,0
draft-ali-ccamp-rc-objective-function-metric-bound,Unsuccessful,6,1.946611909650924,1,No recorded WG,0,8,4,True,7,1
draft-ali-ccamp-rsvp-hello-gr-admin,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-ali-ccamp-rsvp-node-id-based-hello,Unknown,0,,1,No recorded WG,0,4,1,False,3,1
draft-ali-ccamp-rsvp-te-based-evidence-collection,Unsuccessful,2,0.32854209445585214,1,No recorded WG,0,3,1,False,2,5
draft-ali-ccamp-rsvp-te-include-route,Unsuccessful,7,1.946611909650924,1,No recorded WG,0,7,1,False,5,2
draft-ali-ccamp-te-metric-recording,Unsuccessful,4,0.6324435318275154,1,No recorded WG,0,6,1,False,4,2
draft-ali-ccamp-xro-lsp-subobject,Unsuccessful,4,0.8898015058179329,1,No recorded WG,0,9,1,False,6,3
draft-ali-idr-bgp-ls-sr-policy-sl-opt-distribution,Ongoing,6,1.6180698151950719,3,No recorded WG,0,6,4,True,9,2
draft-ali-ipv6rtr-reqs,Unsuccessful,9,1.678302532511978,3,Recorded WG,1,3,0,False,0,9
draft-ali-mpls-algo-mt-oam,Ongoing,6,7.359342915811088,2,Recorded WG,1,7,3,True,6,2
draft-ali-mpls-inter-domain-p2mp-rsvp-te-lsp,Unsuccessful,10,4.276522929500342,1,No recorded WG,0,5,2,True,4,1
draft-ali-mpls-rsvp-te-no-php-oob-mapping,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-ali-mpls-rsvp-te-s2l-name,Unknown,0,,1,No recorded WG,0,2,1,False,2,0
draft-ali-mpls-sig-pid-multiplexing-case,Unsuccessful,5,2.299794661190965,1,No recorded WG,0,1,1,False,1,0
draft-ali-pce-additional-of-and-metric,Unsuccessful,1,0.0,1,No recorded WG,0,6,1,False,5,1
draft-ali-pce-brpc-p2mp-ext,Unsuccessful,2,0.35592060232717315,1,No recorded WG,0,3,1,False,2,1
draft-ali-pce-remote-initiated-gmpls-lsp,Unsuccessful,4,1.0376454483230664,1,Recorded WG,1,6,2,True,4,2
draft-ali-pce-remote-initiated-lsp-usage,Unsuccessful,1,0.0,1,No recorded WG,0,6,2,True,4,2
draft-ali-pce-sr-policy-msd-consideration,Ongoing,2,0.6516084873374401,1,No recorded WG,0,5,3,True,5,0
draft-ali-pce-srv6-policy-sid-list-optimization,Ongoing,7,1.3607118412046544,2,No recorded WG,0,7,4,True,8,1
draft-ali-spring-bfd-sr-policy,Unsuccessful,11,4.700889801505818,1,No recorded WG,0,5,1,False,5,0
draft-ali-spring-ioam-srv6,Unsuccessful,7,3.7152635181382614,1,No recorded WG,0,9,2,True,8,1
draft-ali-spring-network-slicing-building-blocks,Unsuccessful,9,4.183436002737851,2,No recorded WG,0,8,1,False,6,6
draft-ali-spring-sr-pm,Ongoing,65,7.490759753593429,9,Recorded WG,1,16,3,True,28,27
draft-ali-spring-sr-policy-programming-rpc,Ongoing,3,0.04380561259411362,1,No recorded WG,0,6,3,True,5,1
draft-ali-spring-sr-service-programming-oam,Ongoing,9,6.992470910335387,1,No recorded WG,0,4,2,True,4,0
draft-ali-spring-sr-traffic-accounting,Unsuccessful,9,4.700889801505818,1,No recorded WG,0,9,3,True,5,4
draft-ali-spring-srv6-policy-sid-list-optimization,Ongoing,3,0.3887748117727584,2,Recorded WG,1,5,4,True,8,2
draft-ali-teas-rc-objective-function-metric-bound,Unsuccessful,1,0.0,1,No recorded WG,0,8,4,True,7,1
draft-ali-teas-rsvp-te-include-route,Unsuccessful,1,0.0,1,No recorded WG,0,7,1,False,5,2
draft-aliahmad-dmm-anchor-selection,Unsuccessful,2,0.4024640657084189,1,No recorded WG,0,5,1,False,2,3
draft-alibee-teas-rsvp-inplace-lsp-bw-update,Ongoing,4,1.0403832991101984,2,Recorded WG,1,3,2,True,4,2
draft-alimi-decade,Successful,6,0.24093086926762491,1,No recorded WG,0,6,2,True,2,4
draft-alimi-decade-arch,Unsuccessful,2,0.019164955509924708,1,No recorded WG,0,6,1,False,1,5
draft-alimi-protocol,Unsuccessful,2,0.3203285420944558,1,No recorded WG,0,6,2,True,3,3
draft-alkemade-xmpp-iq-validation,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-allan-5g-fmc-encapsulation,Successful,9,1.5578370978781657,1,No recorded WG,0,3,2,True,2,1
draft-allan-fec-cv-overview,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allan-ion-mars-proxy,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allan-isis-spring-multicast,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-allan-l2vpn-mldp-evpn,Unsuccessful,3,1.0157426420260096,1,No recorded WG,0,3,2,True,3,0
draft-allan-l2vpn-spbm-evpn,Unsuccessful,5,1.0157426420260096,1,No recorded WG,0,4,2,True,3,1
draft-allan-lsr-flooding-algorithm,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-allan-mmrp-for-mac-in-mac,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-allan-mpls-a-bit,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allan-mpls-loadbal,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allan-mpls-oam-frmwk,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allan-mpls-pid,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allan-mpls-spme-smp-fmwk,Unsuccessful,2,0.49007529089664614,1,No recorded WG,0,2,1,False,2,0
draft-allan-mpls-unified-ic-req-frmwk,Unsuccessful,2,0.09034907597535935,1,No recorded WG,0,1,1,False,1,0
draft-allan-nadeau-mpls-oam-frmwk,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-allan-ospf-spring-multicast,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-allan-pim-sr-mpls-multicast-framework,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,1,2
draft-allan-pw-o-pbt,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allan-spme-smp-fmwk,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-allan-spring-mpls-multicast-framework,Unsuccessful,4,1.111567419575633,1,No recorded WG,0,2,1,False,1,1
draft-allan-unified-mpls-ic-req-frmwk,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-allan-y1711-and-lsp-ping,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allan-y17iw-overview,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allbery-afs-srv-records,Successful,6,0.39698836413415467,1,No recorded WG,0,1,0,False,0,1
draft-allbery-usefor-usepro,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-allen-dispatch-imei-urn-as-instanceid,Successful,13,3.375770020533881,1,No recorded WG,0,1,0,False,0,1
draft-allen-dispatch-poc-instanceid-usage,Unsuccessful,3,1.787816563997262,1,No recorded WG,0,2,0,False,0,2
draft-allen-dispatch-routing-out-of-dialog-request,Unsuccessful,2,0.9390828199863107,1,No recorded WG,0,1,0,False,0,1
draft-allen-fitsmime,Successful,0,,1,No recorded WG,0,2,0,False,0,2
draft-allen-ipx-media,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-allen-lap-ipv6,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allen-newsml-urn-rfc3085bis,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allen-pppsonet-mapping,Unknown,0,,1,No recorded WG,0,4,0,False,0,4
draft-allen-simple-msg-3gpp,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allen-sipcore-sip-tree-cap-indicators,Unsuccessful,3,4.246406570841889,1,No recorded WG,0,2,1,False,1,1
draft-allen-sipping-poc-p-answer-state-header,Successful,0,,1,No recorded WG,0,3,1,False,1,2
draft-allen-sipping-poc-p-headers,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allman-dkim-base,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allman-dkim-ssp,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-allman-icar-wg-revcomm,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-allman-problem-wg-revcomm,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-allman-rto-backoff,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allman-tcp-abc,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-allman-tcp-early-rexmt,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allman-tcp-lossrec,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-allman-tcp-sack,Successful,0,,1,Recorded WG,1,4,1,False,1,3
draft-allman-tcpm-bump-initcwnd,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-allman-tcpm-no-initwin,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-allman-tcpm-rto-consider,Unsuccessful,4,4.722792607802875,1,No recorded WG,0,1,0,False,0,1
draft-allman-tcpx2-hack,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-allocchio-gstn,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-allocchio-mail11,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-almes-ippm-framework,Unknown,0,,1,No recorded WG,0,5,0,False,0,5
draft-almesberger-srp,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-almesberger-wajhak-diffserv-linux,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-almprs-sustainability-insights,Ongoing,4,1.1526351813826146,1,No recorded WG,0,7,1,False,6,1
draft-almquist-leak,Unknown,0,,1,Recorded WG,1,1,0,False,0,1
draft-almquist-nexthop,Unknown,0,,1,Recorded WG,1,1,0,False,0,1
draft-almquist-tos,Successful,0,,1,Recorded WG,1,1,0,False,0,0
draft-alston-idr-crh-bgp-signalling,Ongoing,3,0.3613963039014374,2,No recorded WG,0,3,1,False,2,4
draft-altanai-aipref-realtime-protocol-bindings,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-altanai-moq-relay-geocode,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-altanai-tsv-multipath-nested-tunnels,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-alten-snmpv2-sec-encap,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-altman-rfc2941bis,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-altman-rfc2942bis,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-altman-rfc2944bis,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-altman-telnet-enc-cast128-cfb,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-altman-telnet-enc-cast128-ofb,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-altman-telnet-enc-des3-cfb,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-altman-telnet-enc-des3-ofb,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-altman-telnet-fwdx,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-altman-telnet-kermit-server,Successful,0,,1,No recorded WG,0,2,0,False,0,2
draft-altman-telnet-rfc2941bis,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-altman-telnet-rfc2942bis,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-altman-telnet-rfc2944bis,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-altman-telnet-starttls,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-altman-tls-channel-bindings,Successful,9,2.3901437371663246,1,No recorded WG,0,3,2,True,2,1
draft-alto-caching-subscription,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-alto-deployment,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
