rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,final_draft_uri,draft_uri,draft_name,lineage_depth,rev,submission_date,state,publication_year
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,12,2019-07-02,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,13,2019-10-18,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,14,2019-11-02,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,15,2019-11-20,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,16,2020-03-08,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,17,2020-05-20,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,18,2020-07-08,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,19,2020-07-10,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,20,2020-08-20,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,21,2021-02-10,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,22,2021-05-18,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,23,2021-12-14,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,24,2022-03-07,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,25,2022-05-24,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,26,2022-10-19,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,27,2022-12-12,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,28,2023-04-17,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,29,2023-12-28,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,30,2024-01-26,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,31,2024-02-04,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,32,2024-02-08,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,33,2024-02-22,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,34,2024-03-01,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9642/,9642,rfc9642,A YANG Data Model for a Keystore,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-keystore/,/api/v1/doc/document/draft-ietf-netconf-keystore/,draft-ietf-netconf-keystore,0,35,2024-03-16,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-kwatsen-netconf-tcp-client-server/,draft-kwatsen-netconf-tcp-client-server,1,00,2019-03-09,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-kwatsen-netconf-tcp-client-server/,draft-kwatsen-netconf-tcp-client-server,1,01,2019-04-07,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-kwatsen-netconf-tcp-client-server/,draft-kwatsen-netconf-tcp-client-server,1,02,2019-04-29,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,00,2019-05-17,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,01,2019-06-07,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,02,2019-07-02,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,03,2019-10-18,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,04,2020-03-08,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,05,2020-05-20,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,06,2020-06-16,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,07,2020-07-08,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,08,2020-08-20,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,09,2021-02-10,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,10,2021-05-18,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,11,2021-12-14,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,12,2022-03-07,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,13,2022-05-24,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,14,2022-10-19,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,15,2022-12-12,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,16,2023-04-17,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,17,2023-12-28,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,18,2024-01-26,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,19,2024-01-29,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,20,2024-02-04,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,21,2024-02-08,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,22,2024-02-22,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,23,2024-03-01,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,24,2024-03-16,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,25,2024-04-04,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9643/,9643,rfc9643,YANG Groupings for TCP Clients and TCP Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,/api/v1/doc/document/draft-ietf-netconf-tcp-client-server/,draft-ietf-netconf-tcp-client-server,0,26,2024-04-04,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,00,2016-07-08,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,01,2016-11-03,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,02,2017-03-13,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,03,2017-06-13,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,04,2017-10-30,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,05,2017-10-30,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,06,2018-06-04,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,07,2018-09-20,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,08,2018-10-22,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,09,2019-03-09,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,10,2019-03-09,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,11,2019-03-09,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,12,2019-04-07,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,13,2019-04-29,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,14,2019-06-07,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,15,2019-10-18,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,16,2019-11-02,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,17,2019-11-20,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,18,2020-03-08,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,19,2020-05-20,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,20,2020-07-08,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,21,2020-07-10,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,22,2020-08-20,/api/v1/name/draftsubmissionstatename/posted/,2024
/api/v1/doc/document/rfc9644/,9644,rfc9644,YANG Groupings for SSH Clients and SSH Servers,2024-10-11 01:13:14+00:00,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,/api/v1/doc/document/draft-ietf-netconf-ssh-client-server/,draft-ietf-netconf-ssh-client-server,0,23,2021-02-10,/api/v1/name/draftsubmissionstatename/posted/,2024
