resource_uri,rfc_number,rfc_name,title,pages,words,stream,group_uri,publication_time,group_acronym,group_name,group_type,parent_group_uri,parent_acronym,parent_name,parent_type,publication_year,stream_slug,group_type_slug,parent_type_slug,raw_area,area_category
/api/v1/doc/document/rfc6880/,6880,rfc6880,An Information Model for Kerberos Version 5,14,3491.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1496/,2013-03-21 06:09:15+00:00,krb-wg,Kerberos,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1260/,sec,Security Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,sec,sec
/api/v1/doc/document/rfc6884/,6884,rfc6884,RTP Payload Format for the Enhanced Variable Rate Narrowband-Wideband Codec (EVRC-NW),21,5333.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1814/,2013-03-21 06:09:16+00:00,payload,Audio/Video Transport Payloads,/api/v1/name/grouptypename/wg/,/api/v1/group/group/2010/,art,Applications and Real-Time Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,art,art
/api/v1/doc/document/rfc6893/,6893,rfc6893,A Uniform Resource Name (URN) Namespace for the Open IPTV Forum (OIPF),8,1368.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/934/,2013-03-21 06:09:16+00:00,app,Applications Area,/api/v1/name/grouptypename/area/,/api/v1/group/group/2/,iesg,Internet Engineering Steering Group,/api/v1/name/grouptypename/ietf/,2013,ietf,area,ietf,iesg,Other
/api/v1/doc/document/rfc6903/,6903,rfc6903,Additional Link Relation Types,6,1486.0,/api/v1/name/streamname/ise/,/api/v1/group/group/934/,2013-03-21 06:09:16+00:00,app,Applications Area,/api/v1/name/grouptypename/area/,/api/v1/group/group/2/,iesg,Internet Engineering Steering Group,/api/v1/name/grouptypename/ietf/,2013,ise,area,ietf,Other,Other
/api/v1/doc/document/rfc6906/,6906,rfc6906,The 'profile' Link Relation Type,8,2450.0,/api/v1/name/streamname/ise/,/api/v1/group/group/934/,2013-03-21 06:09:17+00:00,app,Applications Area,/api/v1/name/grouptypename/area/,/api/v1/group/group/2/,iesg,Internet Engineering Steering Group,/api/v1/name/grouptypename/ietf/,2013,ise,area,ietf,Other,Other
/api/v1/doc/document/rfc6907/,6907,rfc6907,Use Cases and Interpretations of Resource Public Key Infrastructure (RPKI) Objects for Issuers and Relying Parties,31,7441.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1680/,2013-03-22 17:12:50+00:00,sidr,Secure Inter-Domain Routing,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc6908/,6908,rfc6908,Deployment Considerations for Dual-Stack Lite,14,4592.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1678/,2013-03-25 22:33:44+00:00,softwire,Softwires,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6897/,6897,rfc6897,Multipath TCP (MPTCP) Application Interface Considerations,31,9919.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1764/,2013-03-28 00:37:28+00:00,mptcp,Multipath TCP,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1324/,tsv,Transport Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,tsv,tsv
/api/v1/doc/document/rfc6913/,6913,rfc6913,Indicating Fax over IP Capability in the Session Initiation Protocol (SIP),9,2410.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1683/,2013-03-28 00:37:29+00:00,rai,Real-time Applications and Infrastructure Area,/api/v1/name/grouptypename/area/,/api/v1/group/group/2/,iesg,Internet Engineering Steering Group,/api/v1/name/grouptypename/ietf/,2013,ietf,area,ietf,iesg,Other
/api/v1/doc/document/rfc6898/,6898,rfc6898,Link Management Protocol Behavior Negotiation and Configuration Modifications,11,2619.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1524/,2013-03-29 21:18:18+00:00,ccamp,Common Control and Measurement Plane,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc6905/,6905,rfc6905,"Requirements for Operations, Administration, and Maintenance (OAM) in Transparent Interconnection of Lots of Links (TRILL)",13,2884.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1650/,2013-03-29 21:18:19+00:00,trill,Transparent Interconnection of Lots of Links,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc6919/,6919,rfc6919,Further Key Words for Use in RFCs to Indicate Requirement Levels,6,1622.0,/api/v1/name/streamname/ise/,/api/v1/group/group/1027/,2013-04-01 21:59:46+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,2013,ise,individ,area,Other,Other
/api/v1/doc/document/rfc6921/,6921,rfc6921,Design Considerations for Faster-Than-Light (FTL) Communication,7,2066.0,/api/v1/name/streamname/ise/,/api/v1/group/group/1027/,2013-04-01 22:09:06+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,2013,ise,individ,area,Other,Other
/api/v1/doc/document/rfc6877/,6877,rfc6877,464XLAT: Combination of Stateful and Stateless Translation,14,3774.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1578/,2013-04-03 00:37:50+00:00,v6ops,IPv6 Operations,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1193/,ops,Operations and Management Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,ops,ops
/api/v1/doc/document/rfc6901/,6901,rfc6901,JavaScript Object Notation (JSON) Pointer,8,1810.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1805/,2013-04-03 00:37:51+00:00,appsawg,ART Area General Applications Working Group,/api/v1/name/grouptypename/wg/,/api/v1/group/group/2010/,art,Applications and Real-Time Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,art,art
/api/v1/doc/document/rfc6902/,6902,rfc6902,JavaScript Object Notation (JSON) Patch,18,3896.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1805/,2013-04-03 00:37:53+00:00,appsawg,ART Area General Applications Working Group,/api/v1/name/grouptypename/wg/,/api/v1/group/group/2010/,art,Applications and Real-Time Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,art,art
/api/v1/doc/document/rfc6915/,6915,rfc6915,Flow Identity Extension for HTTP-Enabled Location Delivery (HELD),9,1626.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1543/,2013-04-10 23:39:06+00:00,geopriv,Geographic Location/Privacy,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1683/,rai,Real-time Applications and Infrastructure Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rai,rai
/api/v1/doc/document/rfc6916/,6916,rfc6916,Algorithm Agility Procedure for the Resource Public Key Infrastructure (RPKI),20,6629.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1680/,2013-04-10 23:39:07+00:00,sidr,Secure Inter-Domain Routing,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc6922/,6922,rfc6922,The application/sql Media Type,5,1106.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/934/,2013-04-10 23:39:07+00:00,app,Applications Area,/api/v1/name/grouptypename/area/,/api/v1/group/group/2/,iesg,Internet Engineering Steering Group,/api/v1/name/grouptypename/ietf/,2013,ietf,area,ietf,iesg,Other
/api/v1/doc/document/rfc6924/,6924,rfc6924,"Registration of Second-Level URN Namespaces under ""ietf""",4,696.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1027/,2013-04-10 23:39:08+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,2013,ietf,individ,area,gen,Other
/api/v1/doc/document/rfc6917/,6917,rfc6917,Media Resource Brokering,136,27540.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1702/,2013-04-11 21:45:58+00:00,mediactrl,Media Server Control,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1683/,rai,Real-time Applications and Infrastructure Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rai,rai
/api/v1/doc/document/rfc6910/,6910,rfc6910,Completion of Calls for the Session Initiation Protocol (SIP),37,11519.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1708/,2013-04-15 21:51:40+00:00,bliss,Basic Level of Interoperability for SIP Services,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1683/,rai,Real-time Applications and Infrastructure Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rai,rai
/api/v1/doc/document/rfc6912/,6912,rfc6912,Principles for Unicode Code Point Inclusion in Labels in the DNS,12,3844.0,/api/v1/name/streamname/iab/,/api/v1/group/group/7/,2013-04-16 17:34:12+00:00,iab,Internet Architecture Board,/api/v1/name/grouptypename/ietf/,/api/v1/group/group/1/,ietf,IETF,/api/v1/name/grouptypename/ietf/,2013,iab,ietf,ietf,Other,Other
/api/v1/doc/document/rfc6891/,6891,rfc6891,Extension Mechanisms for DNS (EDNS(0)),16,4727.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1479/,2013-04-16 23:42:13+00:00,dnsext,DNS Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6895/,6895,rfc6895,Domain Name System (DNS) IANA Considerations,19,4592.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1479/,2013-04-16 23:42:14+00:00,dnsext,DNS Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6918/,6918,rfc6918,Formally Deprecating Some ICMPv4 Message Types,8,1961.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1193/,2013-04-18 15:06:50+00:00,ops,Operations and Management Area,/api/v1/name/grouptypename/area/,/api/v1/group/group/2/,iesg,Internet Engineering Steering Group,/api/v1/name/grouptypename/ietf/,2013,ietf,area,ietf,iesg,Other
/api/v1/doc/document/rfc6904/,6904,rfc6904,Encryption of Header Extensions in the Secure Real-time Transport Protocol (SRTP),15,4362.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1812/,2013-04-18 16:59:45+00:00,avtcore,Audio/Video Transport Core Maintenance,/api/v1/name/grouptypename/wg/,/api/v1/group/group/2412/,wit,Web and Internet Transport,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,wit,wit
/api/v1/doc/document/rfc6931/,6931,rfc6931,Additional XML Security Uniform Resource Identifiers (URIs),36,6316.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1027/,2013-04-18 16:59:46+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,2013,ietf,individ,area,gen,Other
/api/v1/doc/document/rfc6920/,6920,rfc6920,Naming Things with Hashes,23,7466.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1027/,2013-04-22 16:18:33+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,2013,ietf,individ,area,gen,Other
/api/v1/doc/document/rfc6914/,6914,rfc6914,SIMPLE Made Simple: An Overview of the IETF Specifications for Instant Messaging and Presence Using the Session Initiation Protocol (SIP),15,4675.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1527/,2013-04-22 19:24:33+00:00,simple,SIP for Instant Messaging and Presence Leveraging Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1683/,rai,Real-time Applications and Infrastructure Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rai,rai
/api/v1/doc/document/rfc6909/,6909,rfc6909,IPv4 Traffic Offload Selector Option for Proxy Mobile IPv6,14,4291.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1756/,2013-04-29 18:52:00+00:00,netext,Network-Based Mobility Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6911/,6911,rfc6911,RADIUS Attributes for IPv6 Access Networks,15,3616.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1612/,2013-04-29 18:52:03+00:00,radext,RADIUS EXTensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1260/,sec,Security Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,sec,sec
/api/v1/doc/document/rfc6925/,6925,rfc6925,The DHCPv4 Relay Agent Identifier Sub-Option,8,2181.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/988/,2013-04-29 18:52:04+00:00,dhc,Dynamic Host Configuration,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6926/,6926,rfc6926,DHCPv4 Bulk Leasequery,41,11192.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/988/,2013-04-29 18:52:05+00:00,dhc,Dynamic Host Configuration,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6928/,6928,rfc6928,Increasing TCP's Initial Window,24,7246.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1620/,2013-04-29 18:52:06+00:00,tcpm,TCP Maintenance and Minor Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/2412/,wit,Web and Internet Transport,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,wit,wit
/api/v1/doc/document/rfc6890/,6890,rfc6890,Special-Purpose IP Address Registries,23,4073.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1027/,2013-04-29 20:06:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,2013,ietf,individ,area,gen,Other
/api/v1/doc/document/rfc6886/,6886,rfc6886,NAT Port Mapping Protocol (NAT-PMP),33,12455.0,/api/v1/name/streamname/ise/,/api/v1/group/group/1027/,2013-04-29 22:40:32+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,2013,ise,individ,area,Other,Other
/api/v1/doc/document/rfc6887/,6887,rfc6887,Port Control Protocol (PCP),88,30928.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1800/,2013-04-29 22:40:32+00:00,pcp,Port Control Protocol,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6888/,6888,rfc6888,Common Requirements for Carrier-Grade NATs (CGNs),15,4131.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1632/,2013-04-29 22:40:33+00:00,behave,Behavior Engineering for Hindrance Avoidance,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1324/,tsv,Transport Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,tsv,tsv
/api/v1/doc/document/rfc6889/,6889,rfc6889,Analysis of Stateful 64 Translation,15,4141.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1632/,2013-04-29 22:40:33+00:00,behave,Behavior Engineering for Hindrance Avoidance,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1324/,tsv,Transport Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,tsv,tsv
/api/v1/doc/document/rfc6929/,6929,rfc6929,Remote Authentication Dial In User Service (RADIUS) Protocol Extensions,68,16660.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1612/,2013-05-01 05:33:45+00:00,radext,RADIUS EXTensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1260/,sec,Security Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,sec,sec
/api/v1/doc/document/rfc6930/,6930,rfc6930,RADIUS Attribute for IPv6 Rapid Deployment on IPv4 Infrastructures (6rd),12,2590.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1678/,2013-05-01 05:33:45+00:00,softwire,Softwires,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6935/,6935,rfc6935,IPv6 and UDP Checksums for Tunneled Packets,12,4087.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1723/,2013-05-01 05:33:46+00:00,6man,IPv6 Maintenance,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6936/,6936,rfc6936,Applicability Statement for the Use of IPv6 UDP Datagrams with Zero Checksums,40,13980.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1723/,2013-05-01 05:33:47+00:00,6man,IPv6 Maintenance,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6941/,6941,rfc6941,MPLS Transport Profile (MPLS-TP) Security Framework,15,2931.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1140/,2013-05-01 05:33:48+00:00,mpls,Multiprotocol Label Switching,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc6944/,6944,rfc6944,Applicability Statement: DNS Security (DNSSEC) DNSKEY Algorithm Implementation Status,7,1817.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1479/,2013-05-01 05:33:48+00:00,dnsext,DNS Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6927/,6927,rfc6927,Variants in Second-Level Names Registered in Top-Level Domains,18,4460.0,/api/v1/name/streamname/ise/,/api/v1/group/group/1027/,2013-05-06 21:25:26+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,2013,ise,individ,area,Other,Other
/api/v1/doc/document/rfc6923/,6923,rfc6923,MPLS Transport Profile (MPLS-TP) Identifiers Following ITU-T Conventions,12,2748.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1140/,2013-05-09 21:05:50+00:00,mpls,Multiprotocol Label Switching,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc6937/,6937,rfc6937,Proportional Rate Reduction for TCP,16,5350.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1620/,2013-05-09 21:05:53+00:00,tcpm,TCP Maintenance and Minor Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/2412/,wit,Web and Internet Transport,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,wit,wit
/api/v1/doc/document/rfc6943/,6943,rfc6943,Issues in Identifier Comparison for Security Purposes,26,7924.0,/api/v1/name/streamname/iab/,/api/v1/group/group/7/,2013-05-09 21:05:54+00:00,iab,Internet Architecture Board,/api/v1/name/grouptypename/ietf/,/api/v1/group/group/1/,ietf,IETF,/api/v1/name/grouptypename/ietf/,2013,iab,ietf,ietf,Other,Other
/api/v1/doc/document/rfc6942/,6942,rfc6942,Diameter Support for the EAP Re-authentication Protocol (ERP),18,4681.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1682/,2013-05-11 01:05:55+00:00,dime,Diameter Maintenance and Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1193/,ops,Operations and Management Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,ops,ops
/api/v1/doc/document/rfc6945/,6945,rfc6945,Definitions of Managed Objects for the Resource Public Key Infrastructure (RPKI) to Router Protocol,25,4662.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1680/,2013-05-11 01:05:56+00:00,sidr,Secure Inter-Domain Routing,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc6938/,6938,rfc6938,"Deprecation of BGP Path Attributes: DPA, ADVERTISER, and RCID_PATH / CLUSTER_ID",3,452.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1041/,2013-05-14 21:14:27+00:00,idr,Inter-Domain Routing,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc6939/,6939,rfc6939,Client Link-Layer Address Option in DHCPv6,7,1785.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/988/,2013-05-14 21:14:27+00:00,dhc,Dynamic Host Configuration,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6946/,6946,rfc6946,"Processing of IPv6 ""Atomic"" Fragments",9,2162.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1723/,2013-05-14 21:14:29+00:00,6man,IPv6 Maintenance,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6947/,6947,rfc6947,The Session Description Protocol (SDP) Alternate Connectivity (ALTC) Attribute,24,6775.0,/api/v1/name/streamname/ise/,/api/v1/group/group/1027/,2013-05-15 00:27:13+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,2013,ise,individ,area,Other,Other
/api/v1/doc/document/rfc6949/,6949,rfc6949,RFC Series Format Requirements and Future Development,14,3670.0,/api/v1/name/streamname/iab/,/api/v1/group/group/7/,2013-05-15 00:27:14+00:00,iab,Internet Architecture Board,/api/v1/name/grouptypename/ietf/,/api/v1/group/group/1/,ietf,IETF,/api/v1/name/grouptypename/ietf/,2013,iab,ietf,ietf,Other,Other
/api/v1/doc/document/rfc6932/,6932,rfc6932,Brainpool Elliptic Curves for the Internet Key Exchange (IKE) Group Description Registry,12,2424.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1260/,2013-05-22 15:29:01+00:00,sec,Security Area,/api/v1/name/grouptypename/area/,/api/v1/group/group/2/,iesg,Internet Engineering Steering Group,/api/v1/name/grouptypename/ietf/,2013,ietf,area,ietf,iesg,Other
/api/v1/doc/document/rfc6953/,6953,rfc6953,Protocol to Access White-Space (PAWS) Databases: Use Cases and Requirements,23,7027.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1819/,2013-05-22 15:29:02+00:00,paws,Protocol to Access WS database,/api/v1/name/grouptypename/wg/,/api/v1/group/group/934/,app,Applications Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,app,app
/api/v1/doc/document/rfc6963/,6963,rfc6963,A Uniform Resource Name (URN) Namespace for Examples,7,1393.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/934/,2013-05-24 19:59:06+00:00,app,Applications Area,/api/v1/name/grouptypename/area/,/api/v1/group/group/2/,iesg,Internet Engineering Steering Group,/api/v1/name/grouptypename/ietf/,2013,ietf,area,ietf,iesg,Other
/api/v1/doc/document/rfc6933/,6933,rfc6933,Entity MIB (Version 4),76,16164.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1801/,2013-05-24 20:11:04+00:00,eman,Energy Management,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1193/,ops,Operations and Management Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,ops,ops
/api/v1/doc/document/rfc6952/,6952,rfc6952,"Analysis of BGP, LDP, PCEP, and MSDP Issues According to the Keying and Authentication for Routing Protocols (KARP) Design Guide",17,5314.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1737/,2013-05-24 23:22:36+00:00,karp,Keying and Authentication for Routing Protocols,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc6958/,6958,rfc6958,RTP Control Protocol (RTCP) Extended Report (XR) Block for Burst/Gap Loss Metric Reporting,16,4196.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1815/,2013-05-24 23:22:36+00:00,xrblock,Metric Blocks for use with RTCP's Extended Report Framework,/api/v1/name/grouptypename/wg/,/api/v1/group/group/2010/,art,Applications and Real-Time Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,art,art
/api/v1/doc/document/rfc6951/,6951,rfc6951,UDP Encapsulation of Stream Control Transmission Protocol (SCTP) Packets for End-Host to End-Host Communication,12,3412.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1463/,2013-05-29 16:16:44+00:00,tsvwg,Transport and Services Working Group,/api/v1/name/grouptypename/wg/,/api/v1/group/group/2412/,wit,Web and Internet Transport,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,wit,wit
/api/v1/doc/document/rfc6955/,6955,rfc6955,Diffie-Hellman Proof-of-Possession Algorithms,43,11836.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1260/,2013-05-29 16:16:45+00:00,sec,Security Area,/api/v1/name/grouptypename/area/,/api/v1/group/group/2/,iesg,Internet Engineering Steering Group,/api/v1/name/grouptypename/ietf/,2013,ietf,area,ietf,iesg,Other
/api/v1/doc/document/rfc6959/,6959,rfc6959,Source Address Validation Improvement (SAVI) Threat Scope,25,8234.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1728/,2013-05-29 16:16:45+00:00,savi,Source Address Validation Improvements,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
/api/v1/doc/document/rfc6964/,6964,rfc6964,Operational Guidance for IPv6 Deployment in IPv4 Sites Using the Intra-Site Automatic Tunnel Addressing Protocol (ISATAP),20,6627.0,/api/v1/name/streamname/ise/,/api/v1/group/group/1027/,2013-05-31 21:10:07+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,2013,ise,individ,area,Other,Other
/api/v1/doc/document/rfc6957/,6957,rfc6957,Duplicate Address Detection Proxy,16,4394.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1723/,2013-06-06 20:59:29+00:00,6man,IPv6 Maintenance,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,2013,ietf,wg,area,int,int
