rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,publication_year,final_draft_uri,complete_revision_count,first_recorded_submission,last_recorded_submission,family_draft_count,maximum_lineage_depth,final_draft_revision_count,predecessor_revision_count,recorded_development_days
/api/v1/doc/document/rfc6764/,6764,rfc6764,Locating Services for Calendaring Extensions to WebDAV (CalDAV) and vCard Extensions to WebDAV (CardDAV),2013-02-20 22:06:04+00:00,2013,/api/v1/doc/document/draft-daboo-srv-caldav/,11,2009-05-21,2010-09-16,1,0,11,0,1371
/api/v1/doc/document/rfc6765/,6765,rfc6765,xDSL Multi-Pair Bonding (G.Bond) MIB,2013-02-25 16:06:17+00:00,2013,/api/v1/doc/document/draft-ietf-adslmib-gbond-mib/,11,2007-11-18,2012-07-16,1,0,11,0,1926
/api/v1/doc/document/rfc6766/,6766,rfc6766,xDSL Multi-Pair Bonding Using Time-Division Inverse Multiplexing (G.Bond/TDIM) MIB,2013-02-25 16:06:17+00:00,2013,/api/v1/doc/document/draft-ietf-adslmib-gbond-tdim-mib/,8,2007-11-19,2012-03-12,1,0,8,0,1925
/api/v1/doc/document/rfc6767/,6767,rfc6767,Ethernet-Based xDSL Multi-Pair Bonding (G.Bond/Ethernet) MIB,2013-02-25 16:06:17+00:00,2013,/api/v1/doc/document/draft-ietf-adslmib-gbond-eth-mib/,8,2007-11-19,2012-08-09,1,0,8,0,1925
/api/v1/doc/document/rfc6768/,6768,rfc6768,ATM-Based xDSL Bonded Interfaces MIB,2013-02-25 16:06:18+00:00,2013,/api/v1/doc/document/draft-ietf-adslmib-gbond-atm-mib/,6,2010-05-27,2012-03-12,1,0,6,0,1005
/api/v1/doc/document/rfc6772/,6772,rfc6772,Geolocation Policy: A Document Format for Expressing Privacy Preferences for Location Information,2013-01-11 08:27:18+00:00,2013,/api/v1/doc/document/draft-ietf-geopriv-policy/,15,2007-10-02,2012-08-21,1,0,15,0,1928
/api/v1/doc/document/rfc6810/,6810,rfc6810,The Resource Public Key Infrastructure (RPKI) to Router Protocol,2013-01-18 08:25:56+00:00,2013,/api/v1/doc/document/draft-ietf-sidr-rpki-rtr/,33,2009-03-02,2012-02-02,2,1,27,6,1418
/api/v1/doc/document/rfc6811/,6811,rfc6811,BGP Prefix Origin Validation,2013-01-18 08:25:56+00:00,2013,/api/v1/doc/document/draft-ietf-sidr-pfx-validate/,19,2008-10-27,2012-10-11,2,1,11,8,1544
/api/v1/doc/document/rfc6812/,6812,rfc6812,Cisco Service-Level Assurance Protocol,2013-01-18 08:25:57+00:00,2013,/api/v1/doc/document/draft-cisco-sla-protocol/,5,2011-11-15,2012-10-19,1,0,5,0,430
/api/v1/doc/document/rfc6818/,6818,rfc6818,Updates to the Internet X.509 Public Key Infrastructure Certificate and Certificate Revocation List (CRL) Profile,2013-01-15 08:28:31+00:00,2013,/api/v1/doc/document/draft-ietf-pkix-rfc5280-clarifications/,12,2010-04-12,2012-11-01,1,0,12,0,1009
/api/v1/doc/document/rfc6819/,6819,rfc6819,OAuth 2.0 Threat Model and Security Considerations,2013-01-08 08:25:20+00:00,2013,/api/v1/doc/document/draft-ietf-oauth-v2-threatmodel/,9,2011-07-01,2012-10-06,1,0,9,0,557
/api/v1/doc/document/rfc6820/,6820,rfc6820,Address Resolution Problems in Large Data Center Networks,2013-01-30 08:23:32+00:00,2013,/api/v1/doc/document/draft-ietf-armd-problem-statement/,6,2011-07-04,2012-10-22,2,1,5,1,576
/api/v1/doc/document/rfc6824/,6824,rfc6824,TCP Extensions for Multipath Operation with Multiple Addresses,2013-01-18 08:25:57+00:00,2013,/api/v1/doc/document/draft-ietf-mptcp-multiaddressed/,16,2009-07-13,2012-10-22,2,1,13,3,1285
/api/v1/doc/document/rfc6825/,6825,rfc6825,Traffic Engineering Database Management Information Base in Support of MPLS-TE/GMPLS,2013-01-15 08:28:32+00:00,2013,/api/v1/doc/document/draft-ietf-ccamp-gmpls-ted-mib/,7,2011-07-11,2012-11-08,3,2,7,0,554
/api/v1/doc/document/rfc6826/,6826,rfc6826,Multipoint LDP In-Band Signaling for Point-to-Multipoint and Multipoint-to-Multipoint Label Switched Paths,2013-01-15 08:28:33+00:00,2013,/api/v1/doc/document/draft-ietf-mpls-mldp-in-band-signaling/,12,2009-04-23,2012-11-29,2,1,9,3,1363
/api/v1/doc/document/rfc6827/,6827,rfc6827,Automatically Switched Optical Network (ASON) Routing for OSPFv2 Protocols,2013-01-11 08:27:20+00:00,2013,/api/v1/doc/document/draft-ietf-ccamp-rfc5787bis/,11,2010-06-25,2012-10-09,2,1,7,4,931
/api/v1/doc/document/rfc6828/,6828,rfc6828,Content Splicing for RTP Sessions,2013-01-08 08:25:21+00:00,2013,/api/v1/doc/document/draft-ietf-avtext-splicing-for-rtp/,16,2010-10-15,2012-11-14,3,2,14,2,816
/api/v1/doc/document/rfc6829/,6829,rfc6829,Label Switched Path (LSP) Ping for Pseudowire Forwarding Equivalence Classes (FECs) Advertised over IPv6,2013-01-08 08:25:21+00:00,2013,/api/v1/doc/document/draft-ietf-mpls-ipv6-pw-lsp-ping/,9,2011-08-04,2012-11-29,2,1,5,4,523
/api/v1/doc/document/rfc6830/,6830,rfc6830,The Locator/ID Separation Protocol (LISP),2013-01-25 08:23:58+00:00,2013,/api/v1/doc/document/draft-ietf-lisp/,24,2009-05-26,2012-11-13,1,0,24,0,1340
/api/v1/doc/document/rfc6831/,6831,rfc6831,The Locator/ID Separation Protocol (LISP) for Multicast Environments,2013-01-25 08:24:02+00:00,2013,/api/v1/doc/document/draft-ietf-lisp-multicast/,16,2008-04-28,2012-02-08,2,1,14,2,1733
/api/v1/doc/document/rfc6832/,6832,rfc6832,Interworking between Locator/ID Separation Protocol (LISP) and Non-LISP Sites,2013-01-25 08:24:02+00:00,2013,/api/v1/doc/document/draft-ietf-lisp-interworking/,8,2008-07-11,2012-03-04,2,1,7,1,1659
/api/v1/doc/document/rfc6833/,6833,rfc6833,Locator/ID Separation Protocol (LISP) Map-Server Interface,2013-01-25 08:24:02+00:00,2013,/api/v1/doc/document/draft-ietf-lisp-ms/,17,2009-03-02,2012-03-05,2,1,16,1,1425
/api/v1/doc/document/rfc6834/,6834,rfc6834,Locator/ID Separation Protocol (LISP) Map-Versioning,2013-01-25 08:24:03+00:00,2013,/api/v1/doc/document/draft-ietf-lisp-map-versioning/,10,2010-09-28,2012-03-01,1,0,10,0,850
/api/v1/doc/document/rfc6835/,6835,rfc6835,The Locator/ID Separation Protocol Internet Groper (LIG),2013-01-25 08:24:03+00:00,2013,/api/v1/doc/document/draft-ietf-lisp-lig/,10,2009-05-01,2011-09-09,2,1,7,3,1365
/api/v1/doc/document/rfc6836/,6836,rfc6836,Locator/ID Separation Protocol Alternative Logical Topology (LISP+ALT),2013-01-25 08:24:03+00:00,2013,/api/v1/doc/document/draft-ietf-lisp-alt/,13,2009-02-05,2011-12-06,2,1,11,2,1450
/api/v1/doc/document/rfc6837/,6837,rfc6837,NERD: A Not-so-novel Endpoint ID (EID) to Routing Locator (RLOC) Database,2013-01-25 08:24:03+00:00,2013,/api/v1/doc/document/draft-lear-lisp-nerd/,6,2007-09-21,2012-04-20,1,0,6,0,1953
/api/v1/doc/document/rfc6838/,6838,rfc6838,Media Type Specifications and Registration Procedures,2013-01-30 08:23:33+00:00,2013,/api/v1/doc/document/draft-ietf-appsawg-media-type-regs/,17,2011-06-13,2012-06-20,2,1,15,2,597
/api/v1/doc/document/rfc6839/,6839,rfc6839,Additional Media Type Structured Syntax Suffixes,2013-01-30 08:23:33+00:00,2013,/api/v1/doc/document/draft-ietf-appsawg-media-type-suffix-regs/,12,2012-04-04,2012-11-05,2,1,9,3,301
/api/v1/doc/document/rfc6840/,6840,rfc6840,Clarifications and Implementation Notes for DNS Security (DNSSEC),2013-02-21 18:06:06+00:00,2013,/api/v1/doc/document/draft-ietf-dnsext-dnssec-bis-updates/,15,2007-11-18,2012-09-28,2,1,15,0,1922
/api/v1/doc/document/rfc6841/,6841,rfc6841,A Framework for DNSSEC Policies and DNSSEC Practice Statements,2013-01-11 08:27:22+00:00,2013,/api/v1/doc/document/draft-ietf-dnsop-dnssec-dps-framework/,14,2009-07-05,2012-11-05,2,1,12,2,1286
/api/v1/doc/document/rfc6842/,6842,rfc6842,Client Identifier Option in DHCP Server Replies,2013-01-08 08:25:22+00:00,2013,/api/v1/doc/document/draft-ietf-dhc-client-id/,7,2011-08-16,2012-11-04,1,0,7,0,511
/api/v1/doc/document/rfc6843/,6843,rfc6843,RTP Control Protocol (RTCP) Extended Report (XR) Block for Delay Metric Reporting,2013-01-15 08:28:33+00:00,2013,/api/v1/doc/document/draft-ietf-xrblock-rtcp-xr-delay/,13,2011-10-16,2012-11-18,1,0,13,0,457
/api/v1/doc/document/rfc6844/,6844,rfc6844,DNS Certification Authority Authorization (CAA) Resource Record,2013-01-26 08:23:23+00:00,2013,/api/v1/doc/document/draft-ietf-pkix-caa/,21,2010-10-18,2012-10-18,2,1,16,5,831
/api/v1/doc/document/rfc6845/,6845,rfc6845,OSPF Hybrid Broadcast and Point-to-Multipoint Interface Type,2013-01-15 08:28:33+00:00,2013,/api/v1/doc/document/draft-ietf-ospf-hybrid-bcast-and-p2mp/,9,2010-01-17,2012-10-17,2,1,7,2,1094
/api/v1/doc/document/rfc6846/,6846,rfc6846,RObust Header Compression (ROHC): A Profile for TCP/IP (ROHC-TCP),2013-01-26 08:23:23+00:00,2013,/api/v1/doc/document/draft-sandlund-rfc4996bis/,3,2012-03-05,2012-05-16,1,0,3,0,327
/api/v1/doc/document/rfc6847/,6847,rfc6847,Fibre Channel over Ethernet (FCoE) over Transparent Interconnection of Lots of Links (TRILL),2013-01-11 08:27:22+00:00,2013,/api/v1/doc/document/draft-mme-trill-fcoe/,6,2011-06-30,2012-11-07,1,0,6,0,561
/api/v1/doc/document/rfc6848/,6848,rfc6848,Specifying Civic Address Extensions in the Presence Information Data Format Location Object (PIDF-LO),2013-01-15 08:28:34+00:00,2013,/api/v1/doc/document/draft-ietf-geopriv-local-civic/,13,2009-07-03,2012-12-04,3,2,11,2,1292
/api/v1/doc/document/rfc6849/,6849,rfc6849,An Extension to the Session Description Protocol (SDP) and Real-time Transport Protocol (RTP) for Media Loopback,2013-02-22 20:36:28+00:00,2013,/api/v1/doc/document/draft-ietf-mmusic-media-loopback/,11,2012-03-12,2013-01-14,1,0,11,0,347
/api/v1/doc/document/rfc6850/,6850,rfc6850,Definitions of Managed Objects for Routing Bridges (RBridges),2013-01-29 08:23:57+00:00,2013,/api/v1/doc/document/draft-ietf-trill-rbridge-mib/,11,2009-10-19,2012-12-06,2,1,10,1,1198
/api/v1/doc/document/rfc6851/,6851,rfc6851,Internet Message Access Protocol (IMAP) - MOVE Extension,2013-01-29 08:23:58+00:00,2013,/api/v1/doc/document/draft-ietf-imapmove-command/,8,2012-03-28,2012-11-29,2,1,6,2,307
/api/v1/doc/document/rfc6852/,6852,rfc6852,Affirmation of the Modern Paradigm for Standards,2013-01-26 08:23:24+00:00,2013,/api/v1/doc/document/draft-iab-modern-paradigm/,3,2012-08-31,2012-09-20,2,1,2,1,148
