rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,publication_year,final_draft_uri,first_recorded_draft_date,family_draft_count,maximum_lineage_depth,days_to_publication
/api/v1/doc/document/rfc5030/,5030,rfc5030,Mobile IPv4 RADIUS Requirements,2007-10-26 00:07:01+00:00,2007,/api/v1/doc/document/draft-ietf-mip4-radius-requirements/,2006-02-13 08:00:00+00:00,1,0,619
/api/v1/doc/document/rfc5032/,5032,rfc5032,WITHIN Search Extension to the IMAP Protocol,2007-09-06 15:56:19+00:00,2007,/api/v1/doc/document/draft-ietf-lemonade-search-within/,2006-03-02 08:00:00+00:00,1,0,553
/api/v1/doc/document/rfc5033/,5033,rfc5033,Specifying New Congestion Control Algorithms,2007-08-23 00:22:23+00:00,2007,/api/v1/doc/document/draft-ietf-tsvwg-cc-alt/,2006-10-17 07:00:00+00:00,3,2,309
/api/v1/doc/document/rfc5034/,5034,rfc5034,The Post Office Protocol (POP3) Simple Authentication and Security Layer (SASL) Authentication Mechanism,2007-07-25 16:01:28+00:00,2007,/api/v1/doc/document/draft-siemborski-rfc1734bis/,2003-10-10 07:00:00+00:00,1,0,1384
/api/v1/doc/document/rfc5035/,5035,rfc5035,Enhanced Security Services (ESS) Update: Adding CertID Algorithm Agility,2007-08-24 22:55:35+00:00,2007,/api/v1/doc/document/draft-ietf-smime-escertid/,2006-03-24 08:00:00+00:00,1,0,518
/api/v1/doc/document/rfc5036/,5036,rfc5036,LDP Specification,2007-10-12 19:36:54+00:00,2007,/api/v1/doc/document/draft-ietf-mpls-rfc3036bis/,2004-10-12 07:00:00+00:00,1,0,1095
/api/v1/doc/document/rfc5037/,5037,rfc5037,Experience with the Label Distribution Protocol (LDP),2007-10-12 19:37:05+00:00,2007,/api/v1/doc/document/draft-ietf-mpls-ldp-experience/,2005-09-19 07:00:00+00:00,1,0,753
/api/v1/doc/document/rfc5038/,5038,rfc5038,The Label Distribution Protocol (LDP) Implementation Survey Results,2007-10-12 19:37:15+00:00,2007,/api/v1/doc/document/draft-ietf-mpls-ldp-survey2002/,2005-10-03 07:00:00+00:00,1,0,739
/api/v1/doc/document/rfc5040/,5040,rfc5040,A Remote Direct Memory Access Protocol Specification,2007-10-31 22:53:25+00:00,2007,/api/v1/doc/document/draft-ietf-rddp-rdmap/,2003-02-19 08:00:00+00:00,1,0,1715
/api/v1/doc/document/rfc5041/,5041,rfc5041,Direct Data Placement over Reliable Transports,2007-10-31 22:53:31+00:00,2007,/api/v1/doc/document/draft-ietf-rddp-ddp/,2003-02-24 08:00:00+00:00,1,0,1710
/api/v1/doc/document/rfc5042/,5042,rfc5042,Direct Data Placement Protocol (DDP) / Remote Direct Memory Access Protocol (RDMAP) Security,2007-10-31 22:53:41+00:00,2007,/api/v1/doc/document/draft-ietf-rddp-security/,2003-10-22 07:00:00+00:00,1,0,1470
/api/v1/doc/document/rfc5043/,5043,rfc5043,Stream Control Transmission Protocol (SCTP) Direct Data Placement (DDP) Adaptation,2007-10-31 22:53:48+00:00,2007,/api/v1/doc/document/draft-ietf-rddp-sctp/,2003-09-15 07:00:00+00:00,1,0,1507
/api/v1/doc/document/rfc5044/,5044,rfc5044,Marker PDU Aligned Framing for TCP Specification,2007-10-31 22:53:57+00:00,2007,/api/v1/doc/document/draft-ietf-rddp-mpa/,2003-10-09 07:00:00+00:00,1,0,1483
/api/v1/doc/document/rfc5045/,5045,rfc5045,Applicability of Remote Direct Memory Access Protocol (RDMA) and Direct Data Placement (DDP),2007-10-31 22:54:05+00:00,2007,/api/v1/doc/document/draft-ietf-rddp-applicability/,2003-02-24 08:00:00+00:00,2,1,1710
/api/v1/doc/document/rfc5046/,5046,rfc5046,Internet Small Computer System Interface (iSCSI) Extensions for Remote Direct Memory Access (RDMA),2007-10-31 22:54:23+00:00,2007,/api/v1/doc/document/draft-ietf-ips-iser/,2003-07-23 07:00:00+00:00,2,1,1561
/api/v1/doc/document/rfc5047/,5047,rfc5047,DA: Datamover Architecture for the Internet Small Computer System Interface (iSCSI),2007-10-31 22:54:33+00:00,2007,/api/v1/doc/document/draft-ietf-ips-iwarp-da/,2004-09-10 07:00:00+00:00,1,0,1146
/api/v1/doc/document/rfc5048/,5048,rfc5048,Internet Small Computer System Interface (iSCSI) Corrections and Clarifications,2007-10-31 22:54:40+00:00,2007,/api/v1/doc/document/draft-ietf-ips-iscsi-impl-guide/,2005-07-12 07:00:00+00:00,1,0,841
/api/v1/doc/document/rfc5050/,5050,rfc5050,Bundle Protocol Specification,2007-11-17 03:10:02+00:00,2007,/api/v1/doc/document/draft-irtf-dtnrg-bundle-spec/,2003-03-24 08:00:00+00:00,1,0,1698
/api/v1/doc/document/rfc5051/,5051,rfc5051,i;unicode-casemap - Simple Unicode Collation Algorithm,2007-10-24 00:20:02+00:00,2007,/api/v1/doc/document/draft-crispin-collation-unicasemap/,2006-12-06 08:00:00+00:00,1,0,321
/api/v1/doc/document/rfc5052/,5052,rfc5052,Forward Error Correction (FEC) Building Block,2007-08-08 00:35:49+00:00,2007,/api/v1/doc/document/draft-ietf-rmt-fec-bb-revised/,2005-05-03 07:00:00+00:00,1,0,826
/api/v1/doc/document/rfc5053/,5053,rfc5053,Raptor Forward Error Correction Scheme for Object Delivery,2007-10-23 18:27:37+00:00,2007,/api/v1/doc/document/draft-ietf-rmt-bb-fec-raptor-object/,2005-02-15 08:00:00+00:00,1,0,980
/api/v1/doc/document/rfc5054/,5054,rfc5054,Using the Secure Remote Password (SRP) Protocol for TLS Authentication,2007-11-21 00:43:24+00:00,2007,/api/v1/doc/document/draft-ietf-tls-srp/,2001-03-08 08:00:00+00:00,1,0,2448
/api/v1/doc/document/rfc5055/,5055,rfc5055,Server-Based Certificate Validation Protocol (SCVP),2007-12-12 23:04:39+00:00,2007,/api/v1/doc/document/draft-ietf-pkix-scvp/,1999-06-25 07:00:00+00:00,1,0,3092
/api/v1/doc/document/rfc5056/,5056,rfc5056,On the Use of Channel Bindings to Secure Channels,2007-11-17 03:10:11+00:00,2007,/api/v1/doc/document/draft-williams-on-channel-binding/,2003-10-23 07:00:00+00:00,1,1,1485
/api/v1/doc/document/rfc5057/,5057,rfc5057,Multiple Dialog Usages in the Session Initiation Protocol,2007-11-07 01:44:56+00:00,2007,/api/v1/doc/document/draft-ietf-sipping-dialogusage/,2005-11-28 08:00:00+00:00,1,0,708
/api/v1/doc/document/rfc5058/,5058,rfc5058,Explicit Multicast (Xcast) Concepts and Options,2007-11-20 01:49:09+00:00,2007,/api/v1/doc/document/draft-ooms-xcast-basic-spec/,2001-01-04 08:00:00+00:00,1,0,2510
/api/v1/doc/document/rfc5061/,5061,rfc5061,Stream Control Transmission Protocol (SCTP) Dynamic Address Reconfiguration,2007-09-21 22:21:56+00:00,2007,/api/v1/doc/document/draft-ietf-tsvwg-addip-sctp/,2001-05-11 07:00:00+00:00,1,0,2324
/api/v1/doc/document/rfc5062/,5062,rfc5062,Security Attacks Found Against the Stream Control Transmission Protocol (SCTP) and Current Countermeasures,2007-09-21 22:22:05+00:00,2007,/api/v1/doc/document/draft-ietf-tsvwg-sctpthreat/,2004-06-25 07:00:00+00:00,2,1,1183
/api/v1/doc/document/rfc5063/,5063,rfc5063,Extensions to GMPLS Resource Reservation Protocol (RSVP) Graceful Restart,2007-10-17 01:06:53+00:00,2007,/api/v1/doc/document/draft-ietf-ccamp-rsvp-restart-ext/,2004-02-10 08:00:00+00:00,2,1,1344
/api/v1/doc/document/rfc5065/,5065,rfc5065,Autonomous System Confederations for BGP,2007-08-08 00:36:04+00:00,2007,/api/v1/doc/document/draft-ietf-idr-rfc3065bis/,2003-08-27 07:00:00+00:00,1,0,1441
/api/v1/doc/document/rfc5066/,5066,rfc5066,Ethernet in the First Mile Copper (EFMCu) Interfaces MIB,2007-11-21 00:43:34+00:00,2007,/api/v1/doc/document/draft-ietf-hubmib-efm-cu-mib/,2003-10-22 07:00:00+00:00,2,1,1490
/api/v1/doc/document/rfc5067/,5067,rfc5067,Infrastructure ENUM Requirements,2007-11-20 01:49:20+00:00,2007,/api/v1/doc/document/draft-ietf-enum-infrastructure-enum-reqs/,2005-07-15 07:00:00+00:00,2,1,857
/api/v1/doc/document/rfc5068/,5068,rfc5068,Email Submission Operations: Access and Accountability Requirements,2007-11-08 01:31:10+00:00,2007,/api/v1/doc/document/draft-hutzler-spamops/,2004-03-31 08:00:00+00:00,1,0,1316
/api/v1/doc/document/rfc5070/,5070,rfc5070,The Incident Object Description Exchange Format,2007-12-18 01:02:32+00:00,2007,/api/v1/doc/document/draft-ietf-inch-iodef/,2002-10-29 08:00:00+00:00,1,0,1875
/api/v1/doc/document/rfc5071/,5071,rfc5071,Dynamic Host Configuration Protocol Options Used by PXELINUX,2007-12-12 23:04:45+00:00,2007,/api/v1/doc/document/draft-ietf-dhc-pxelinux/,2006-08-15 07:00:00+00:00,1,0,484
/api/v1/doc/document/rfc5072/,5072,rfc5072,IP Version 6 over PPP,2007-09-24 22:33:47+00:00,2007,/api/v1/doc/document/draft-ietf-ipv6-over-ppp-v2/,2004-06-03 07:00:00+00:00,1,0,1208
/api/v1/doc/document/rfc5073/,5073,rfc5073,IGP Routing Protocol Extensions for Discovery of Traffic Engineering Node Capabilities,2007-12-12 23:05:01+00:00,2007,/api/v1/doc/document/draft-ietf-ccamp-te-node-cap/,2005-02-14 08:00:00+00:00,2,1,1031
/api/v1/doc/document/rfc5074/,5074,rfc5074,DNSSEC Lookaside Validation (DLV),2007-11-14 00:43:44+00:00,2007,/api/v1/doc/document/draft-weiler-dnssec-dlv/,2006-02-28 08:00:00+00:00,1,0,623
/api/v1/doc/document/rfc5075/,5075,rfc5075,IPv6 Router Advertisement Flags Option,2007-11-20 01:49:28+00:00,2007,/api/v1/doc/document/draft-ietf-ipv6-ra-flags-option/,2006-08-01 07:00:00+00:00,2,1,475
/api/v1/doc/document/rfc5076/,5076,rfc5076,ENUM Validation Information Mapping for the Extensible Provisioning Protocol,2007-12-12 23:05:12+00:00,2007,/api/v1/doc/document/draft-ietf-enum-validation-epp/,2004-09-30 07:00:00+00:00,2,1,1168
/api/v1/doc/document/rfc5078/,5078,rfc5078,"IAB and IESG Selection, Confirmation, and Recall Process: Revision of the Nominating and Recall Committees Timeline",2007-10-17 01:07:02+00:00,2007,/api/v1/doc/document/draft-dawkins-nomcom-start-earlier/,2007-05-22 07:00:00+00:00,1,0,147
/api/v1/doc/document/rfc5079/,5079,rfc5079,Rejecting Anonymous Requests in the Session Initiation Protocol (SIP),2007-12-18 01:03:17+00:00,2007,/api/v1/doc/document/draft-ietf-sip-acr-code/,2005-11-10 08:00:00+00:00,1,1,767
/api/v1/doc/document/rfc5080/,5080,rfc5080,Common Remote Authentication Dial In User Service (RADIUS) Implementation Issues and Suggested Fixes,2007-12-18 01:02:49+00:00,2007,/api/v1/doc/document/draft-ietf-radext-fixes/,2005-07-11 07:00:00+00:00,2,1,889
/api/v1/doc/document/rfc5081/,5081,rfc5081,Using OpenPGP Keys for Transport Layer Security (TLS) Authentication,2007-11-03 01:29:58+00:00,2007,/api/v1/doc/document/draft-ietf-tls-openpgp-keys/,2002-01-22 08:00:00+00:00,1,0,2110
/api/v1/doc/document/rfc5086/,5086,rfc5086,Structure-Aware Time Division Multiplexed (TDM) Circuit Emulation Service over Packet Switched Network (CESoPSN),2007-12-18 01:03:30+00:00,2007,/api/v1/doc/document/draft-ietf-pwe3-cesopsn/,2004-02-11 08:00:00+00:00,1,0,1405
/api/v1/doc/document/rfc5087/,5087,rfc5087,Time Division Multiplexing over IP (TDMoIP),2007-12-18 01:03:40+00:00,2007,/api/v1/doc/document/draft-ietf-pwe3-tdmoip/,2001-02-15 08:00:00+00:00,2,1,2496
/api/v1/doc/document/rfc5091/,5091,rfc5091,Identity-Based Cryptography Standard (IBCS) #1: Supersingular Curve Implementations of the BF and BB1 Cryptosystems,2007-12-21 22:58:56+00:00,2007,/api/v1/doc/document/draft-martin-ibcs/,2006-10-11 07:00:00+00:00,1,0,436
/api/v1/doc/document/rfc5093/,5093,rfc5093,BT's eXtended Network Quality RTP Control Protocol Extended Reports (RTCP XR XNQ),2007-12-21 22:59:05+00:00,2007,/api/v1/doc/document/draft-hunt-avt-rtcpxnq/,2007-05-01 07:00:00+00:00,1,0,234
/api/v1/doc/document/rfc5094/,5094,rfc5094,Mobile IPv6 Vendor Specific Option,2007-12-18 01:03:50+00:00,2007,/api/v1/doc/document/draft-ietf-mip6-vsm/,2006-06-15 07:00:00+00:00,1,1,550
/api/v1/doc/document/rfc5095/,5095,rfc5095,Deprecation of Type 0 Routing Headers in IPv6,2007-12-12 23:06:01+00:00,2007,/api/v1/doc/document/draft-ietf-ipv6-deprecate-rh0/,2007-05-16 07:00:00+00:00,1,0,210
/api/v1/doc/document/rfc5096/,5096,rfc5096,Mobile IPv6 Experimental Messages,2007-12-18 01:03:58+00:00,2007,/api/v1/doc/document/draft-ietf-mip6-experimental-messages/,2006-06-15 07:00:00+00:00,1,1,550
/api/v1/doc/document/rfc5105/,5105,rfc5105,ENUM Validation Token Format Definition,2007-12-21 22:59:35+00:00,2007,/api/v1/doc/document/draft-ietf-enum-validation-token/,2005-07-11 07:00:00+00:00,2,1,893
/api/v1/doc/document/rfc5109/,5109,rfc5109,RTP Payload Format for Generic Forward Error Correction,2007-12-18 01:02:18+00:00,2007,/api/v1/doc/document/draft-ietf-avt-ulp/,2000-07-07 07:00:00+00:00,2,1,2719
/api/v1/doc/document/rfc5131/,5131,rfc5131,A MIB Textual Convention for Language Tags,2007-12-18 01:01:25+00:00,2007,/api/v1/doc/document/draft-mcwalter-langtag-mib/,2006-11-14 08:00:00+00:00,1,0,398
/api/v1/doc/document/rfc5132/,5132,rfc5132,IP Multicast MIB,2007-12-18 01:01:41+00:00,2007,/api/v1/doc/document/draft-ietf-mboned-ip-mcast-mib/,2006-04-04 07:00:00+00:00,1,0,622
/api/v1/doc/document/rfc5133/,5133,rfc5133,Terminal Endpoint Identifier (TEI) Query Request Number Change,2007-12-21 22:59:20+00:00,2007,/api/v1/doc/document/draft-ietf-sigtran-rfc4233update/,2006-06-20 07:00:00+00:00,1,1,549
/api/v1/doc/document/rfc5012/,5012,rfc5012,Requirements for Emergency Context Resolution with Internet Technologies,2008-01-08 01:14:07+00:00,2008,/api/v1/doc/document/draft-ietf-ecrit-requirements/,2005-09-06 07:00:00+00:00,1,0,853
/api/v1/doc/document/rfc5031/,5031,rfc5031,A Uniform Resource Name (URN) for Emergency and Other Well-Known Services,2008-01-08 01:14:21+00:00,2008,/api/v1/doc/document/draft-ietf-ecrit-service-urn/,2004-02-10 08:00:00+00:00,2,1,1427
/api/v1/doc/document/rfc5059/,5059,rfc5059,Bootstrap Router (BSR) Mechanism for Protocol Independent Multicast (PIM),2008-01-26 00:36:28+00:00,2008,/api/v1/doc/document/draft-ietf-pim-sm-bsr/,2001-02-27 08:00:00+00:00,1,0,2523
/api/v1/doc/document/rfc5060/,5060,rfc5060,Protocol Independent Multicast MIB,2008-01-26 00:36:15+00:00,2008,/api/v1/doc/document/draft-ietf-pim-mib-v2/,2002-06-20 07:00:00+00:00,1,0,2045
/api/v1/doc/document/rfc5069/,5069,rfc5069,Security Threats and Requirements for Emergency Call Marking and Mapping,2008-01-08 01:14:32+00:00,2008,/api/v1/doc/document/draft-ietf-ecrit-security-threats/,2005-09-07 07:00:00+00:00,2,1,852
/api/v1/doc/document/rfc5077/,5077,rfc5077,Transport Layer Security (TLS) Session Resumption without Server-Side State,2008-01-26 00:35:12+00:00,2008,/api/v1/doc/document/draft-salowey-tls-rfc4507bis/,2007-06-12 07:00:00+00:00,1,0,227
/api/v1/doc/document/rfc5088/,5088,rfc5088,OSPF Protocol Extensions for Path Computation Element (PCE) Discovery,2008-01-08 01:14:42+00:00,2008,/api/v1/doc/document/draft-ietf-pce-disco-proto-ospf/,2006-09-20 07:00:00+00:00,1,0,474
/api/v1/doc/document/rfc5089/,5089,rfc5089,IS-IS Protocol Extensions for Path Computation Element (PCE) Discovery,2008-01-08 01:15:06+00:00,2008,/api/v1/doc/document/draft-ietf-pce-disco-proto-isis/,2005-10-17 07:00:00+00:00,3,2,812
/api/v1/doc/document/rfc5090/,5090,rfc5090,RADIUS Extension for Digest Authentication,2008-02-15 02:10:32+00:00,2008,/api/v1/doc/document/draft-ietf-radext-rfc4590bis/,2007-01-02 08:00:00+00:00,1,0,408
/api/v1/doc/document/rfc5097/,5097,rfc5097,MIB for the UDP-Lite protocol,2008-01-26 00:35:21+00:00,2008,/api/v1/doc/document/draft-ietf-tsvwg-udplite-mib/,2006-09-25 07:00:00+00:00,1,1,487
/api/v1/doc/document/rfc5098/,5098,rfc5098,Signaling MIB for PacketCable and IPCablecom Multimedia Terminal Adapters (MTAs),2008-03-01 02:38:33+00:00,2008,/api/v1/doc/document/draft-ietf-ipcdn-pktc-signaling/,2002-10-28 08:00:00+00:00,1,0,1950
/api/v1/doc/document/rfc5101/,5101,rfc5101,Specification of the IP Flow Information Export (IPFIX) Protocol for the Exchange of IP Traffic Flow Information,2008-02-01 01:24:40+00:00,2008,/api/v1/doc/document/draft-ietf-ipfix-protocol/,2003-06-19 07:00:00+00:00,1,0,1687
/api/v1/doc/document/rfc5102/,5102,rfc5102,Information Model for IP Flow Information Export,2008-02-01 01:24:48+00:00,2008,/api/v1/doc/document/draft-ietf-ipfix-info/,2003-06-18 07:00:00+00:00,1,0,1688
/api/v1/doc/document/rfc5103/,5103,rfc5103,Bidirectional Flow Export Using IP Flow Information Export (IPFIX),2008-02-01 01:24:56+00:00,2008,/api/v1/doc/document/draft-ietf-ipfix-biflow/,2005-10-19 07:00:00+00:00,3,1,834
/api/v1/doc/document/rfc5104/,5104,rfc5104,Codec Control Messages in the RTP Audio-Visual Profile with Feedback (AVPF),2008-02-23 01:11:25+00:00,2008,/api/v1/doc/document/draft-ietf-avt-avpf-ccm/,2005-07-13 07:00:00+00:00,1,1,954
/api/v1/doc/document/rfc5110/,5110,rfc5110,Overview of the Internet Multicast Routing Architecture,2008-02-01 00:32:23+00:00,2008,/api/v1/doc/document/draft-ietf-mboned-routingarch/,2004-12-23 08:00:00+00:00,1,1,1134
/api/v1/doc/document/rfc5112/,5112,rfc5112,The Presence-Specific Static Dictionary for Signaling Compression (Sigcomp),2008-01-15 00:55:09+00:00,2008,/api/v1/doc/document/draft-garcia-simple-presence-dictionary/,2006-06-19 07:00:00+00:00,1,0,574
/api/v1/doc/document/rfc5115/,5115,rfc5115,Telephony Routing over IP (TRIP) Attribute for Resource Priority,2008-01-16 19:51:03+00:00,2008,/api/v1/doc/document/draft-carlberg-trip-attribute-rp/,2005-09-16 07:00:00+00:00,1,0,852
/api/v1/doc/document/rfc5116/,5116,rfc5116,An Interface and Algorithms for Authenticated Encryption,2008-02-01 01:23:48+00:00,2008,/api/v1/doc/document/draft-mcgrew-auth-enc/,2006-08-18 07:00:00+00:00,1,0,531
/api/v1/doc/document/rfc5117/,5117,rfc5117,RTP Topologies,2008-02-01 01:24:23+00:00,2008,/api/v1/doc/document/draft-ietf-avt-topologies/,2006-07-31 07:00:00+00:00,1,1,549
/api/v1/doc/document/rfc5119/,5119,rfc5119,A Uniform Resource Name (URN) Namespace for the Society of Motion Picture and Television Engineers (SMPTE),2008-02-15 02:10:49+00:00,2008,/api/v1/doc/document/draft-edwards-urn-smpte/,2007-02-07 08:00:00+00:00,1,0,372
/api/v1/doc/document/rfc5120/,5120,rfc5120,M-ISIS: Multi Topology (MT) Routing in Intermediate System to Intermediate Systems (IS-ISs),2008-02-09 01:23:41+00:00,2008,/api/v1/doc/document/draft-ietf-isis-wg-multi-topology/,2001-02-27 08:00:00+00:00,1,0,2537
/api/v1/doc/document/rfc5122/,5122,rfc5122,Internationalized Resource Identifiers (IRIs) and Uniform Resource Identifiers (URIs) for the Extensible Messaging and Presence Protocol (XMPP),2008-02-23 01:13:33+00:00,2008,/api/v1/doc/document/draft-saintandre-rfc4622bis/,2007-04-09 07:00:00+00:00,1,0,319
/api/v1/doc/document/rfc5123/,5123,rfc5123,Considerations in Validating the Path in BGP,2008-02-28 23:49:28+00:00,2008,/api/v1/doc/document/draft-white-pathconsiderations/,2004-02-02 08:00:00+00:00,1,0,1487
/api/v1/doc/document/rfc5124/,5124,rfc5124,Extended Secure RTP Profile for Real-time Transport Control Protocol (RTCP)-Based Feedback (RTP/SAVPF),2008-02-23 01:12:54+00:00,2008,/api/v1/doc/document/draft-ietf-avt-profile-savpf/,2003-10-21 07:00:00+00:00,1,0,1585
/api/v1/doc/document/rfc5125/,5125,rfc5125,Reclassification of RFC 3525 to Historic,2008-02-07 23:34:05+00:00,2008,/api/v1/doc/document/draft-taylor-megaco-obsol3525/,2007-05-03 07:00:00+00:00,1,0,280
/api/v1/doc/document/rfc5126/,5126,rfc5126,CMS Advanced Electronic Signatures (CAdES),2008-03-06 21:57:23+00:00,2008,/api/v1/doc/document/draft-ietf-smime-cades/,2005-12-02 08:00:00+00:00,1,0,825
/api/v1/doc/document/rfc5127/,5127,rfc5127,Aggregation of Diffserv Service Classes,2008-02-23 01:11:38+00:00,2008,/api/v1/doc/document/draft-ietf-tsvwg-diffserv-class-aggr/,2004-10-19 07:00:00+00:00,1,1,1221
/api/v1/doc/document/rfc5128/,5128,rfc5128,State of Peer-to-Peer (P2P) Communication across Network Address Translators (NATs),2008-03-28 21:10:43+00:00,2008,/api/v1/doc/document/draft-ietf-behave-p2p-state/,2005-01-03 08:00:00+00:00,1,1,1180
/api/v1/doc/document/rfc5134/,5134,rfc5134,A Uniform Resource Name Namespace for the EPCglobal Electronic Product Code (EPC) and Related Standards,2008-01-16 19:50:37+00:00,2008,/api/v1/doc/document/draft-mealling-epc-urn/,2005-03-21 08:00:00+00:00,1,0,1031
/api/v1/doc/document/rfc5135/,5135,rfc5135,IP Multicast Requirements for a Network Address Translator (NAT) and a Network Address Port Translator (NAPT),2008-02-07 23:33:31+00:00,2008,/api/v1/doc/document/draft-ietf-behave-multicast/,2004-10-19 07:00:00+00:00,1,1,1206
/api/v1/doc/document/rfc5136/,5136,rfc5136,Defining Network Capacity,2008-02-12 19:59:33+00:00,2008,/api/v1/doc/document/draft-ietf-ippm-bw-capacity/,2005-06-21 07:00:00+00:00,1,0,966
/api/v1/doc/document/rfc5138/,5138,rfc5138,A Uniform Resource Name (URN) Namespace for the Commission for the Management and Application of Geoscience Information (CGI),2008-02-23 01:11:49+00:00,2008,/api/v1/doc/document/draft-sjdcox-cgi-urn/,2007-10-05 07:00:00+00:00,1,0,140
/api/v1/doc/document/rfc5140/,5140,rfc5140,A Telephony Gateway REgistration Protocol (TGREP),2008-03-08 00:00:12+00:00,2008,/api/v1/doc/document/draft-ietf-iptel-tgrep/,2002-06-07 07:00:00+00:00,2,1,2100
/api/v1/doc/document/rfc5142/,5142,rfc5142,Mobility Header Home Agent Switch Message,2008-01-29 01:28:04+00:00,2008,/api/v1/doc/document/draft-ietf-mip6-ha-switch/,2005-04-07 07:00:00+00:00,1,1,1026
/api/v1/doc/document/rfc5143/,5143,rfc5143,Synchronous Optical Network/Synchronous Digital Hierarchy (SONET/SDH) Circuit Emulation Service over MPLS (CEM) Encapsulation,2008-02-23 01:12:41+00:00,2008,/api/v1/doc/document/draft-malis-sonet-ces-mpls/,2000-07-13 07:00:00+00:00,1,0,2780
/api/v1/doc/document/rfc5145/,5145,rfc5145,Framework for MPLS-TE to GMPLS Migration,2008-03-21 23:33:00+00:00,2008,/api/v1/doc/document/draft-ietf-ccamp-mpls-gmpls-interwork-fmwk/,2005-10-12 07:00:00+00:00,1,1,891
/api/v1/doc/document/rfc5146/,5146,rfc5146,Interworking Requirements to Support Operation of MPLS-TE over GMPLS Networks,2008-03-21 23:33:25+00:00,2008,/api/v1/doc/document/draft-ietf-ccamp-mpls-gmpls-interwork-reqts/,2006-02-27 08:00:00+00:00,1,1,753
/api/v1/doc/document/rfc5148/,5148,rfc5148,Jitter Considerations in Mobile Ad Hoc Networks (MANETs),2008-02-27 19:39:22+00:00,2008,/api/v1/doc/document/draft-ietf-manet-jitter/,2007-02-06 08:00:00+00:00,1,1,386
/api/v1/doc/document/rfc5150/,5150,rfc5150,Label Switched Path Stitching with Generalized Multiprotocol Label Switching Traffic Engineering (GMPLS TE),2008-02-29 00:31:42+00:00,2008,/api/v1/doc/document/draft-ietf-ccamp-lsp-stitching/,2005-02-14 08:00:00+00:00,2,1,1109
/api/v1/doc/document/rfc5151/,5151,rfc5151,Inter-Domain MPLS and GMPLS Traffic Engineering -- Resource Reservation Protocol-Traffic Engineering (RSVP-TE) Extensions,2008-02-29 00:36:49+00:00,2008,/api/v1/doc/document/draft-ietf-ccamp-inter-domain-rsvp-te/,2004-07-13 07:00:00+00:00,2,1,1325
/api/v1/doc/document/rfc5152/,5152,rfc5152,A Per-Domain Path Computation Method for Establishing Inter-Domain Traffic Engineering (TE) Label Switched Paths (LSPs),2008-02-29 00:31:58+00:00,2008,/api/v1/doc/document/draft-ietf-ccamp-inter-domain-pd-path-comp/,2004-07-13 07:00:00+00:00,2,1,1325
/api/v1/doc/document/rfc5153/,5153,rfc5153,IP Flow Information Export (IPFIX) Implementation Guidelines,2008-04-18 23:03:04+00:00,2008,/api/v1/doc/document/draft-ietf-ipfix-implementation-guidelines/,2005-10-19 07:00:00+00:00,2,1,912
/api/v1/doc/document/rfc5154/,5154,rfc5154,IP over IEEE 802.16 Problem Statement and Goals,2008-04-09 21:46:26+00:00,2008,/api/v1/doc/document/draft-ietf-16ng-ps-goals/,2006-02-28 08:00:00+00:00,1,1,771
/api/v1/doc/document/rfc5158/,5158,rfc5158,6to4 Reverse DNS Delegation Specification,2008-03-06 21:57:27+00:00,2008,/api/v1/doc/document/draft-huston-6to4-reverse-dns/,2004-01-23 08:00:00+00:00,1,0,1504
/api/v1/doc/document/rfc5162/,5162,rfc5162,IMAP4 Extensions for Quick Mailbox Resynchronization,2008-03-10 14:09:11+00:00,2008,/api/v1/doc/document/draft-ietf-lemonade-reconnect-client/,2005-01-31 08:00:00+00:00,1,1,1134
/api/v1/doc/document/rfc5163/,5163,rfc5163,Extension Formats for Unidirectional Lightweight Encapsulation (ULE) and the Generic Stream Encapsulation (GSE),2008-04-23 23:47:17+00:00,2008,/api/v1/doc/document/draft-ietf-ipdvb-ule-ext/,2006-06-20 07:00:00+00:00,1,1,673
/api/v1/doc/document/rfc5165/,5165,rfc5165,A Uniform Resource Name (URN) Namespace for the Open Geospatial Consortium (OGC),2008-04-11 22:24:39+00:00,2008,/api/v1/doc/document/draft-creed-ogc-urn/,2005-01-13 08:00:00+00:00,1,0,1184
/api/v1/doc/document/rfc5167/,5167,rfc5167,Media Server Control Protocol Requirements,2008-03-31 22:41:28+00:00,2008,/api/v1/doc/document/draft-ietf-mediactrl-requirements/,2007-06-15 07:00:00+00:00,1,1,290
/api/v1/doc/document/rfc5169/,5169,rfc5169,Handover Key Management and Re-Authentication Problem Statement,2008-03-31 22:41:33+00:00,2008,/api/v1/doc/document/draft-ietf-hokey-reauth-ps/,2006-12-19 08:00:00+00:00,1,1,468
/api/v1/doc/document/rfc5171/,5171,rfc5171,Cisco Systems UniDirectional Link Detection (UDLD) Protocol,2008-04-23 23:47:19+00:00,2008,/api/v1/doc/document/draft-foschiano-udld/,2005-08-03 07:00:00+00:00,1,0,994
/api/v1/doc/document/rfc5173/,5173,rfc5173,Sieve Email Filtering: Body Extension,2008-05-01 01:17:17+00:00,2008,/api/v1/doc/document/draft-ietf-sieve-body/,2002-06-26 07:00:00+00:00,2,1,2135
