rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,final_draft_uri,draft_uri,lineage_depth,draft_name,publication_year
/api/v1/doc/document/rfc9238/,9238,rfc9238,Loading Manufacturer Usage Description (MUD) URLs from QR Codes,2022-05-12 16:44:11+00:00,/api/v1/doc/document/draft-richardson-mud-qrcode/,/api/v1/doc/document/draft-richardson-opsawg-securehomegateway-mud/,1,draft-richardson-opsawg-securehomegateway-mud,2022
/api/v1/doc/document/rfc9197/,9197,rfc9197,"Data Fields for In Situ Operations, Administration, and Maintenance (IOAM)",2022-05-23 18:59:24+00:00,/api/v1/doc/document/draft-ietf-ippm-ioam-data/,/api/v1/doc/document/draft-ietf-ippm-ioam-data/,0,draft-ietf-ippm-ioam-data,2022
/api/v1/doc/document/rfc9197/,9197,rfc9197,"Data Fields for In Situ Operations, Administration, and Maintenance (IOAM)",2022-05-23 18:59:24+00:00,/api/v1/doc/document/draft-ietf-ippm-ioam-data/,/api/v1/doc/document/draft-brockners-inband-oam-data/,1,draft-brockners-inband-oam-data,2022
/api/v1/doc/document/rfc9197/,9197,rfc9197,"Data Fields for In Situ Operations, Administration, and Maintenance (IOAM)",2022-05-23 18:59:24+00:00,/api/v1/doc/document/draft-ietf-ippm-ioam-data/,/api/v1/doc/document/draft-ippm-ioam-data/,1,draft-ippm-ioam-data,2022
/api/v1/doc/document/rfc9197/,9197,rfc9197,"Data Fields for In Situ Operations, Administration, and Maintenance (IOAM)",2022-05-23 18:59:24+00:00,/api/v1/doc/document/draft-ietf-ippm-ioam-data/,/api/v1/doc/document/draft-brockners-inband-oam-data/,2,draft-brockners-inband-oam-data,2022
/api/v1/doc/document/rfc9198/,9198,rfc9198,Advanced Unidirectional Route Assessment (AURA),2022-05-23 19:26:06+00:00,/api/v1/doc/document/draft-ietf-ippm-route/,/api/v1/doc/document/draft-ietf-ippm-route/,0,draft-ietf-ippm-route,2022
/api/v1/doc/document/rfc9198/,9198,rfc9198,Advanced Unidirectional Route Assessment (AURA),2022-05-23 19:26:06+00:00,/api/v1/doc/document/draft-ietf-ippm-route/,/api/v1/doc/document/draft-amf-ippm-route/,1,draft-amf-ippm-route,2022
/api/v1/doc/document/rfc9178/,9178,rfc9178,Building Power-Efficient Constrained Application Protocol (CoAP) Devices for Cellular Networks,2022-05-27 20:47:49+00:00,/api/v1/doc/document/draft-ietf-lwig-cellular/,/api/v1/doc/document/draft-ietf-lwig-cellular/,0,draft-ietf-lwig-cellular,2022
/api/v1/doc/document/rfc9232/,9232,rfc9232,Network Telemetry Framework,2022-05-27 20:47:53+00:00,/api/v1/doc/document/draft-ietf-opsawg-ntf/,/api/v1/doc/document/draft-ietf-opsawg-ntf/,0,draft-ietf-opsawg-ntf,2022
/api/v1/doc/document/rfc9232/,9232,rfc9232,Network Telemetry Framework,2022-05-27 20:47:53+00:00,/api/v1/doc/document/draft-ietf-opsawg-ntf/,/api/v1/doc/document/draft-opsawg-ntf/,1,draft-opsawg-ntf,2022
/api/v1/doc/document/rfc9232/,9232,rfc9232,Network Telemetry Framework,2022-05-27 20:47:53+00:00,/api/v1/doc/document/draft-ietf-opsawg-ntf/,/api/v1/doc/document/draft-song-opsawg-ntf/,2,draft-song-opsawg-ntf,2022
/api/v1/doc/document/rfc9232/,9232,rfc9232,Network Telemetry Framework,2022-05-27 20:47:53+00:00,/api/v1/doc/document/draft-ietf-opsawg-ntf/,/api/v1/doc/document/draft-song-ntf/,3,draft-song-ntf,2022
/api/v1/doc/document/rfc9242/,9242,rfc9242,Intermediate Exchange in the Internet Key Exchange Protocol Version 2 (IKEv2),2022-05-27 23:28:14+00:00,/api/v1/doc/document/draft-ietf-ipsecme-ikev2-intermediate/,/api/v1/doc/document/draft-ietf-ipsecme-ikev2-intermediate/,0,draft-ietf-ipsecme-ikev2-intermediate,2022
/api/v1/doc/document/rfc9242/,9242,rfc9242,Intermediate Exchange in the Internet Key Exchange Protocol Version 2 (IKEv2),2022-05-27 23:28:14+00:00,/api/v1/doc/document/draft-ietf-ipsecme-ikev2-intermediate/,/api/v1/doc/document/draft-smyslov-ipsecme-ikev2-aux/,1,draft-smyslov-ipsecme-ikev2-aux,2022
/api/v1/doc/document/rfc9260/,9260,rfc9260,Stream Control Transmission Protocol,2022-06-04 17:38:57+00:00,/api/v1/doc/document/draft-ietf-tsvwg-rfc4960-bis/,/api/v1/doc/document/draft-ietf-tsvwg-rfc4960-bis/,0,draft-ietf-tsvwg-rfc4960-bis,2022
/api/v1/doc/document/rfc9110/,9110,rfc9110,HTTP Semantics,2022-06-06 20:08:47+00:00,/api/v1/doc/document/draft-ietf-httpbis-semantics/,/api/v1/doc/document/draft-ietf-httpbis-semantics/,0,draft-ietf-httpbis-semantics,2022
/api/v1/doc/document/rfc9110/,9110,rfc9110,HTTP Semantics,2022-06-06 20:08:47+00:00,/api/v1/doc/document/draft-ietf-httpbis-semantics/,/api/v1/doc/document/draft-fielding-httpbis-http-semantics/,1,draft-fielding-httpbis-http-semantics,2022
/api/v1/doc/document/rfc9110/,9110,rfc9110,HTTP Semantics,2022-06-06 20:08:47+00:00,/api/v1/doc/document/draft-ietf-httpbis-semantics/,/api/v1/doc/document/draft-ietf-httpbis-auth/,1,draft-ietf-httpbis-auth,2022
/api/v1/doc/document/rfc9110/,9110,rfc9110,HTTP Semantics,2022-06-06 20:08:47+00:00,/api/v1/doc/document/draft-ietf-httpbis-semantics/,/api/v1/doc/document/draft-ietf-httpbis-conditional/,1,draft-ietf-httpbis-conditional,2022
/api/v1/doc/document/rfc9110/,9110,rfc9110,HTTP Semantics,2022-06-06 20:08:47+00:00,/api/v1/doc/document/draft-ietf-httpbis-semantics/,/api/v1/doc/document/draft-ietf-httpbis-range/,1,draft-ietf-httpbis-range,2022
/api/v1/doc/document/rfc9110/,9110,rfc9110,HTTP Semantics,2022-06-06 20:08:47+00:00,/api/v1/doc/document/draft-ietf-httpbis-semantics/,/api/v1/doc/document/draft-nottingham-httpbis-header-registry/,1,draft-nottingham-httpbis-header-registry,2022
/api/v1/doc/document/rfc9110/,9110,rfc9110,HTTP Semantics,2022-06-06 20:08:47+00:00,/api/v1/doc/document/draft-ietf-httpbis-semantics/,/api/v1/doc/document/draft-nottingham-thanks-larry/,1,draft-nottingham-thanks-larry,2022
/api/v1/doc/document/rfc9110/,9110,rfc9110,HTTP Semantics,2022-06-06 20:08:47+00:00,/api/v1/doc/document/draft-ietf-httpbis-semantics/,/api/v1/doc/document/draft-fielding-httpbis-http-auth/,2,draft-fielding-httpbis-http-auth,2022
/api/v1/doc/document/rfc9110/,9110,rfc9110,HTTP Semantics,2022-06-06 20:08:47+00:00,/api/v1/doc/document/draft-ietf-httpbis-semantics/,/api/v1/doc/document/draft-fielding-httpbis-http-conditional/,2,draft-fielding-httpbis-http-conditional,2022
/api/v1/doc/document/rfc9110/,9110,rfc9110,HTTP Semantics,2022-06-06 20:08:47+00:00,/api/v1/doc/document/draft-ietf-httpbis-semantics/,/api/v1/doc/document/draft-fielding-httpbis-http-range/,2,draft-fielding-httpbis-http-range,2022
/api/v1/doc/document/rfc9111/,9111,rfc9111,HTTP Caching,2022-06-06 20:08:52+00:00,/api/v1/doc/document/draft-ietf-httpbis-cache/,/api/v1/doc/document/draft-ietf-httpbis-cache/,0,draft-ietf-httpbis-cache,2022
/api/v1/doc/document/rfc9111/,9111,rfc9111,HTTP Caching,2022-06-06 20:08:52+00:00,/api/v1/doc/document/draft-ietf-httpbis-cache/,/api/v1/doc/document/draft-fielding-httpbis-http-cache/,1,draft-fielding-httpbis-http-cache,2022
/api/v1/doc/document/rfc9112/,9112,rfc9112,HTTP/1.1,2022-06-06 20:08:52+00:00,/api/v1/doc/document/draft-ietf-httpbis-messaging/,/api/v1/doc/document/draft-ietf-httpbis-messaging/,0,draft-ietf-httpbis-messaging,2022
/api/v1/doc/document/rfc9112/,9112,rfc9112,HTTP/1.1,2022-06-06 20:08:52+00:00,/api/v1/doc/document/draft-ietf-httpbis-messaging/,/api/v1/doc/document/draft-fielding-httpbis-http-messaging/,1,draft-fielding-httpbis-http-messaging,2022
/api/v1/doc/document/rfc9113/,9113,rfc9113,HTTP/2,2022-06-06 20:08:52+00:00,/api/v1/doc/document/draft-ietf-httpbis-http2bis/,/api/v1/doc/document/draft-ietf-httpbis-http2bis/,0,draft-ietf-httpbis-http2bis,2022
/api/v1/doc/document/rfc9113/,9113,rfc9113,HTTP/2,2022-06-06 20:08:52+00:00,/api/v1/doc/document/draft-ietf-httpbis-http2bis/,/api/v1/doc/document/draft-thomson-httpbis-http2bis/,1,draft-thomson-httpbis-http2bis,2022
/api/v1/doc/document/rfc9114/,9114,rfc9114,HTTP/3,2022-06-06 20:08:53+00:00,/api/v1/doc/document/draft-ietf-quic-http/,/api/v1/doc/document/draft-ietf-quic-http/,0,draft-ietf-quic-http,2022
/api/v1/doc/document/rfc9114/,9114,rfc9114,HTTP/3,2022-06-06 20:08:53+00:00,/api/v1/doc/document/draft-ietf-quic-http/,/api/v1/doc/document/draft-shade-quic-http2-mapping/,1,draft-shade-quic-http2-mapping,2022
/api/v1/doc/document/rfc9204/,9204,rfc9204,QPACK: Field Compression for HTTP/3,2022-06-06 20:08:54+00:00,/api/v1/doc/document/draft-ietf-quic-qpack/,/api/v1/doc/document/draft-ietf-quic-qpack/,0,draft-ietf-quic-qpack,2022
/api/v1/doc/document/rfc9204/,9204,rfc9204,QPACK: Field Compression for HTTP/3,2022-06-06 20:08:54+00:00,/api/v1/doc/document/draft-ietf-quic-qpack/,/api/v1/doc/document/draft-bishop-quic-http-and-qpack/,1,draft-bishop-quic-http-and-qpack,2022
/api/v1/doc/document/rfc9204/,9204,rfc9204,QPACK: Field Compression for HTTP/3,2022-06-06 20:08:54+00:00,/api/v1/doc/document/draft-ietf-quic-qpack/,/api/v1/doc/document/draft-ietf-quic-qcram/,1,draft-ietf-quic-qcram,2022
/api/v1/doc/document/rfc9204/,9204,rfc9204,QPACK: Field Compression for HTTP/3,2022-06-06 20:08:54+00:00,/api/v1/doc/document/draft-ietf-quic-qpack/,/api/v1/doc/document/draft-krasic-quic-qcram/,2,draft-krasic-quic-qcram,2022
/api/v1/doc/document/rfc9218/,9218,rfc9218,Extensible Prioritization Scheme for HTTP,2022-06-06 20:08:54+00:00,/api/v1/doc/document/draft-ietf-httpbis-priority/,/api/v1/doc/document/draft-ietf-httpbis-priority/,0,draft-ietf-httpbis-priority,2022
/api/v1/doc/document/rfc9218/,9218,rfc9218,Extensible Prioritization Scheme for HTTP,2022-06-06 20:08:54+00:00,/api/v1/doc/document/draft-ietf-httpbis-priority/,/api/v1/doc/document/draft-kazuho-httpbis-priority/,1,draft-kazuho-httpbis-priority,2022
/api/v1/doc/document/rfc9163/,9163,rfc9163,Expect-CT Extension for HTTP,2022-06-07 23:51:25+00:00,/api/v1/doc/document/draft-ietf-httpbis-expect-ct/,/api/v1/doc/document/draft-ietf-httpbis-expect-ct/,0,draft-ietf-httpbis-expect-ct,2022
/api/v1/doc/document/rfc9163/,9163,rfc9163,Expect-CT Extension for HTTP,2022-06-07 23:51:25+00:00,/api/v1/doc/document/draft-ietf-httpbis-expect-ct/,/api/v1/doc/document/draft-stark-expect-ct/,1,draft-stark-expect-ct,2022
/api/v1/doc/document/rfc9193/,9193,rfc9193,Sensor Measurement Lists (SenML) Fields for Indicating Data Value Content-Format,2022-06-08 00:07:37+00:00,/api/v1/doc/document/draft-ietf-core-senml-data-ct/,/api/v1/doc/document/draft-ietf-core-senml-data-ct/,0,draft-ietf-core-senml-data-ct,2022
/api/v1/doc/document/rfc9193/,9193,rfc9193,Sensor Measurement Lists (SenML) Fields for Indicating Data Value Content-Format,2022-06-08 00:07:37+00:00,/api/v1/doc/document/draft-ietf-core-senml-data-ct/,/api/v1/doc/document/draft-keranen-core-senml-data-ct/,1,draft-keranen-core-senml-data-ct,2022
/api/v1/doc/document/rfc9205/,9205,rfc9205,Building Protocols with HTTP,2022-06-08 17:44:30+00:00,/api/v1/doc/document/draft-ietf-httpbis-bcp56bis/,/api/v1/doc/document/draft-ietf-httpbis-bcp56bis/,0,draft-ietf-httpbis-bcp56bis,2022
/api/v1/doc/document/rfc9205/,9205,rfc9205,Building Protocols with HTTP,2022-06-08 17:44:30+00:00,/api/v1/doc/document/draft-ietf-httpbis-bcp56bis/,/api/v1/doc/document/draft-nottingham-bcp56bis/,1,draft-nottingham-bcp56bis,2022
/api/v1/doc/document/rfc9211/,9211,rfc9211,The Cache-Status HTTP Response Header Field,2022-06-08 18:54:12+00:00,/api/v1/doc/document/draft-ietf-httpbis-cache-header/,/api/v1/doc/document/draft-ietf-httpbis-cache-header/,0,draft-ietf-httpbis-cache-header,2022
/api/v1/doc/document/rfc9211/,9211,rfc9211,The Cache-Status HTTP Response Header Field,2022-06-08 18:54:12+00:00,/api/v1/doc/document/draft-ietf-httpbis-cache-header/,/api/v1/doc/document/draft-nottingham-cache-header/,1,draft-nottingham-cache-header,2022
/api/v1/doc/document/rfc9209/,9209,rfc9209,The Proxy-Status HTTP Response Header Field,2022-06-08 22:55:45+00:00,/api/v1/doc/document/draft-ietf-httpbis-proxy-status/,/api/v1/doc/document/draft-ietf-httpbis-proxy-status/,0,draft-ietf-httpbis-proxy-status,2022
/api/v1/doc/document/rfc9209/,9209,rfc9209,The Proxy-Status HTTP Response Header Field,2022-06-08 22:55:45+00:00,/api/v1/doc/document/draft-ietf-httpbis-proxy-status/,/api/v1/doc/document/draft-nottingham-proxy-status/,1,draft-nottingham-proxy-status,2022
/api/v1/doc/document/rfc9213/,9213,rfc9213,Targeted HTTP Cache Control,2022-06-08 23:15:18+00:00,/api/v1/doc/document/draft-ietf-httpbis-targeted-cache-control/,/api/v1/doc/document/draft-ietf-httpbis-targeted-cache-control/,0,draft-ietf-httpbis-targeted-cache-control,2022
/api/v1/doc/document/rfc9213/,9213,rfc9213,Targeted HTTP Cache Control,2022-06-08 23:15:18+00:00,/api/v1/doc/document/draft-ietf-httpbis-targeted-cache-control/,/api/v1/doc/document/draft-cdn-control-header/,1,draft-cdn-control-header,2022
/api/v1/doc/document/rfc9220/,9220,rfc9220,Bootstrapping WebSockets with HTTP/3,2022-06-08 23:39:15+00:00,/api/v1/doc/document/draft-ietf-httpbis-h3-websockets/,/api/v1/doc/document/draft-ietf-httpbis-h3-websockets/,0,draft-ietf-httpbis-h3-websockets,2022
/api/v1/doc/document/rfc9220/,9220,rfc9220,Bootstrapping WebSockets with HTTP/3,2022-06-08 23:39:15+00:00,/api/v1/doc/document/draft-ietf-httpbis-h3-websockets/,/api/v1/doc/document/draft-hamilton-httpbis-h3-websockets/,1,draft-hamilton-httpbis-h3-websockets,2022
/api/v1/doc/document/rfc9230/,9230,rfc9230,Oblivious DNS over HTTPS,2022-06-09 00:14:08+00:00,/api/v1/doc/document/draft-pauly-dprive-oblivious-doh/,/api/v1/doc/document/draft-pauly-dprive-oblivious-doh/,0,draft-pauly-dprive-oblivious-doh,2022
/api/v1/doc/document/rfc9255/,9255,rfc9255,The 'I' in RPKI Does Not Stand for Identity,2022-06-09 04:55:11+00:00,/api/v1/doc/document/draft-ietf-sidrops-rpki-has-no-identity/,/api/v1/doc/document/draft-ietf-sidrops-rpki-has-no-identity/,0,draft-ietf-sidrops-rpki-has-no-identity,2022
/api/v1/doc/document/rfc9255/,9255,rfc9255,The 'I' in RPKI Does Not Stand for Identity,2022-06-09 04:55:11+00:00,/api/v1/doc/document/draft-ietf-sidrops-rpki-has-no-identity/,/api/v1/doc/document/draft-ymbk-sidrops-rpki-has-no-identity/,1,draft-ymbk-sidrops-rpki-has-no-identity,2022
/api/v1/doc/document/rfc9248/,9248,rfc9248,Interoperability Profile for Relay User Equipment,2022-06-09 18:08:58+00:00,/api/v1/doc/document/draft-ietf-rum-rue/,/api/v1/doc/document/draft-ietf-rum-rue/,0,draft-ietf-rum-rue,2022
/api/v1/doc/document/rfc9248/,9248,rfc9248,Interoperability Profile for Relay User Equipment,2022-06-09 18:08:58+00:00,/api/v1/doc/document/draft-ietf-rum-rue/,/api/v1/doc/document/draft-rosen-rue/,1,draft-rosen-rue,2022
/api/v1/doc/document/rfc9246/,9246,rfc9246,URI Signing for Content Delivery Network Interconnection (CDNI),2022-06-15 01:46:54+00:00,/api/v1/doc/document/draft-ietf-cdni-uri-signing/,/api/v1/doc/document/draft-ietf-cdni-uri-signing/,0,draft-ietf-cdni-uri-signing,2022
/api/v1/doc/document/rfc9246/,9246,rfc9246,URI Signing for Content Delivery Network Interconnection (CDNI),2022-06-15 01:46:54+00:00,/api/v1/doc/document/draft-ietf-cdni-uri-signing/,/api/v1/doc/document/draft-leung-cdni-uri-signing/,1,draft-leung-cdni-uri-signing,2022
/api/v1/doc/document/rfc9244/,9244,rfc9244,Distributed Denial-of-Service Open Threat Signaling (DOTS) Telemetry,2022-06-20 17:49:55+00:00,/api/v1/doc/document/draft-ietf-dots-telemetry/,/api/v1/doc/document/draft-ietf-dots-telemetry/,0,draft-ietf-dots-telemetry,2022
/api/v1/doc/document/rfc9244/,9244,rfc9244,Distributed Denial-of-Service Open Threat Signaling (DOTS) Telemetry,2022-06-20 17:49:55+00:00,/api/v1/doc/document/draft-ietf-dots-telemetry/,/api/v1/doc/document/draft-reddy-dots-telemetry/,1,draft-reddy-dots-telemetry,2022
/api/v1/doc/document/rfc9243/,9243,rfc9243,A YANG Data Model for DHCPv6 Configuration,2022-06-21 22:23:50+00:00,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-yang/,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-yang/,0,draft-ietf-dhc-dhcpv6-yang,2022
/api/v1/doc/document/rfc9243/,9243,rfc9243,A YANG Data Model for DHCPv6 Configuration,2022-06-21 22:23:50+00:00,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-yang/,/api/v1/doc/document/draft-cui-dhc-dhcpv6-yang/,1,draft-cui-dhc-dhcpv6-yang,2022
/api/v1/doc/document/rfc9245/,9245,rfc9245,IETF Discussion List Charter,2022-06-21 22:38:30+00:00,/api/v1/doc/document/draft-eggert-bcp45bis/,/api/v1/doc/document/draft-eggert-bcp45bis/,0,draft-eggert-bcp45bis,2022
/api/v1/doc/document/rfc9251/,9251,rfc9251,Internet Group Management Protocol (IGMP) and Multicast Listener Discovery (MLD) Proxies for Ethernet VPN (EVPN),2022-06-22 14:11:30+00:00,/api/v1/doc/document/draft-ietf-bess-evpn-igmp-mld-proxy/,/api/v1/doc/document/draft-ietf-bess-evpn-igmp-mld-proxy/,0,draft-ietf-bess-evpn-igmp-mld-proxy,2022
/api/v1/doc/document/rfc9251/,9251,rfc9251,Internet Group Management Protocol (IGMP) and Multicast Listener Discovery (MLD) Proxies for Ethernet VPN (EVPN),2022-06-22 14:11:30+00:00,/api/v1/doc/document/draft-ietf-bess-evpn-igmp-mld-proxy/,/api/v1/doc/document/draft-sajassi-bess-evpn-igmp-mld-proxy/,1,draft-sajassi-bess-evpn-igmp-mld-proxy,2022
/api/v1/doc/document/rfc9247/,9247,rfc9247,BGP - Link State (BGP-LS) Extensions for Seamless Bidirectional Forwarding Detection (S-BFD),2022-06-23 18:25:32+00:00,/api/v1/doc/document/draft-ietf-idr-bgp-ls-sbfd-extensions/,/api/v1/doc/document/draft-ietf-idr-bgp-ls-sbfd-extensions/,0,draft-ietf-idr-bgp-ls-sbfd-extensions,2022
/api/v1/doc/document/rfc9247/,9247,rfc9247,BGP - Link State (BGP-LS) Extensions for Seamless Bidirectional Forwarding Detection (S-BFD),2022-06-23 18:25:32+00:00,/api/v1/doc/document/draft-ietf-idr-bgp-ls-sbfd-extensions/,/api/v1/doc/document/draft-li-idr-bgp-ls-sbfd-extensions/,1,draft-li-idr-bgp-ls-sbfd-extensions,2022
/api/v1/doc/document/rfc9247/,9247,rfc9247,BGP - Link State (BGP-LS) Extensions for Seamless Bidirectional Forwarding Detection (S-BFD),2022-06-23 18:25:32+00:00,/api/v1/doc/document/draft-ietf-idr-bgp-ls-sbfd-extensions/,/api/v1/doc/document/draft-zhuang-idr-bgp-ls-sbfd-extensions/,2,draft-zhuang-idr-bgp-ls-sbfd-extensions,2022
/api/v1/doc/document/rfc9259/,9259,rfc9259,"Operations, Administration, and Maintenance (OAM) in Segment Routing over IPv6 (SRv6)",2022-06-23 18:53:08+00:00,/api/v1/doc/document/draft-ietf-6man-spring-srv6-oam/,/api/v1/doc/document/draft-ietf-6man-spring-srv6-oam/,0,draft-ietf-6man-spring-srv6-oam,2022
/api/v1/doc/document/rfc9259/,9259,rfc9259,"Operations, Administration, and Maintenance (OAM) in Segment Routing over IPv6 (SRv6)",2022-06-23 18:53:08+00:00,/api/v1/doc/document/draft-ietf-6man-spring-srv6-oam/,/api/v1/doc/document/draft-ali-6man-spring-srv6-oam/,1,draft-ali-6man-spring-srv6-oam,2022
/api/v1/doc/document/rfc9259/,9259,rfc9259,"Operations, Administration, and Maintenance (OAM) in Segment Routing over IPv6 (SRv6)",2022-06-23 18:53:08+00:00,/api/v1/doc/document/draft-ietf-6man-spring-srv6-oam/,/api/v1/doc/document/draft-ali-spring-srv6-oam/,2,draft-ali-spring-srv6-oam,2022
/api/v1/doc/document/rfc9259/,9259,rfc9259,"Operations, Administration, and Maintenance (OAM) in Segment Routing over IPv6 (SRv6)",2022-06-23 18:53:08+00:00,/api/v1/doc/document/draft-ietf-6man-spring-srv6-oam/,/api/v1/doc/document/draft-ali-6man-srv6-oam/,3,draft-ali-6man-srv6-oam,2022
/api/v1/doc/document/rfc9259/,9259,rfc9259,"Operations, Administration, and Maintenance (OAM) in Segment Routing over IPv6 (SRv6)",2022-06-23 18:53:08+00:00,/api/v1/doc/document/draft-ietf-6man-spring-srv6-oam/,/api/v1/doc/document/draft-spring-srv6-oam/,3,draft-spring-srv6-oam,2022
/api/v1/doc/document/rfc9280/,9280,rfc9280,RFC Editor Model (Version 3),2022-06-30 18:55:02+00:00,/api/v1/doc/document/draft-iab-rfcefdp-rfced-model/,/api/v1/doc/document/draft-iab-rfcefdp-rfced-model/,0,draft-iab-rfcefdp-rfced-model,2022
/api/v1/doc/document/rfc9280/,9280,rfc9280,RFC Editor Model (Version 3),2022-06-30 18:55:02+00:00,/api/v1/doc/document/draft-iab-rfcefdp-rfced-model/,/api/v1/doc/document/draft-saintandre-rfced-model/,1,draft-saintandre-rfced-model,2022
/api/v1/doc/document/rfc9281/,9281,rfc9281,Entities Involved in the IETF Standards Process,2022-06-30 18:55:03+00:00,/api/v1/doc/document/draft-rsalz-2028bis/,/api/v1/doc/document/draft-rsalz-2028bis/,0,draft-rsalz-2028bis,2022
/api/v1/doc/document/rfc9282/,9282,rfc9282,Responsibility Change for the RFC Series,2022-06-30 18:55:03+00:00,/api/v1/doc/document/draft-rosen-rfcefdp-update-2026/,/api/v1/doc/document/draft-rosen-rfcefdp-update-2026/,0,draft-rosen-rfcefdp-update-2026,2022
/api/v1/doc/document/rfc9283/,9283,rfc9283,IAB Charter Update for RFC Editor Model,2022-06-30 18:55:03+00:00,/api/v1/doc/document/draft-carpenter-rfced-iab-charter/,/api/v1/doc/document/draft-carpenter-rfced-iab-charter/,0,draft-carpenter-rfced-iab-charter,2022
/api/v1/doc/document/rfc9286/,9286,rfc9286,Manifests for the Resource Public Key Infrastructure (RPKI),2022-06-30 20:19:44+00:00,/api/v1/doc/document/draft-ietf-sidrops-6486bis/,/api/v1/doc/document/draft-ietf-sidrops-6486bis/,0,draft-ietf-sidrops-6486bis,2022
/api/v1/doc/document/rfc9231/,9231,rfc9231,Additional XML Security Uniform Resource Identifiers (URIs),2022-07-06 00:22:09+00:00,/api/v1/doc/document/draft-eastlake-rfc6931bis-xmlsec-uris/,/api/v1/doc/document/draft-eastlake-rfc6931bis-xmlsec-uris/,0,draft-eastlake-rfc6931bis-xmlsec-uris,2022
/api/v1/doc/document/rfc9249/,9249,rfc9249,A YANG Data Model for NTP,2022-07-06 02:02:20+00:00,/api/v1/doc/document/draft-ietf-ntp-yang-data-model/,/api/v1/doc/document/draft-ietf-ntp-yang-data-model/,0,draft-ietf-ntp-yang-data-model,2022
/api/v1/doc/document/rfc9249/,9249,rfc9249,A YANG Data Model for NTP,2022-07-06 02:02:20+00:00,/api/v1/doc/document/draft-ietf-ntp-yang-data-model/,/api/v1/doc/document/draft-wu-ntp-ntp-cfg/,1,draft-wu-ntp-ntp-cfg,2022
/api/v1/doc/document/rfc9261/,9261,rfc9261,Exported Authenticators in TLS,2022-07-13 22:57:02+00:00,/api/v1/doc/document/draft-ietf-tls-exported-authenticator/,/api/v1/doc/document/draft-ietf-tls-exported-authenticator/,0,draft-ietf-tls-exported-authenticator,2022
/api/v1/doc/document/rfc9261/,9261,rfc9261,Exported Authenticators in TLS,2022-07-13 22:57:02+00:00,/api/v1/doc/document/draft-ietf-tls-exported-authenticator/,/api/v1/doc/document/draft-sullivan-tls-exported-authenticator/,1,draft-sullivan-tls-exported-authenticator,2022
/api/v1/doc/document/rfc9240/,9240,rfc9240,An Extension for Application-Layer Traffic Optimization (ALTO): Entity Property Maps,2022-07-14 16:49:34+00:00,/api/v1/doc/document/draft-ietf-alto-unified-props-new/,/api/v1/doc/document/draft-ietf-alto-unified-props-new/,0,draft-ietf-alto-unified-props-new,2022
/api/v1/doc/document/rfc9240/,9240,rfc9240,An Extension for Application-Layer Traffic Optimization (ALTO): Entity Property Maps,2022-07-14 16:49:34+00:00,/api/v1/doc/document/draft-ietf-alto-unified-props-new/,/api/v1/doc/document/draft-roome-alto-unified-props-new/,1,draft-roome-alto-unified-props-new,2022
/api/v1/doc/document/rfc9241/,9241,rfc9241,Content Delivery Network Interconnection (CDNI) Footprint and Capabilities Advertisement Using Application-Layer Traffic Optimization (ALTO),2022-07-14 16:49:39+00:00,/api/v1/doc/document/draft-ietf-alto-cdni-request-routing-alto/,/api/v1/doc/document/draft-ietf-alto-cdni-request-routing-alto/,0,draft-ietf-alto-cdni-request-routing-alto,2022
/api/v1/doc/document/rfc9241/,9241,rfc9241,Content Delivery Network Interconnection (CDNI) Footprint and Capabilities Advertisement Using Application-Layer Traffic Optimization (ALTO),2022-07-14 16:49:39+00:00,/api/v1/doc/document/draft-ietf-alto-cdni-request-routing-alto/,/api/v1/doc/document/draft-seedorf-cdni-request-routing-alto/,1,draft-seedorf-cdni-request-routing-alto,2022
/api/v1/doc/document/rfc9252/,9252,rfc9252,BGP Overlay Services Based on Segment Routing over IPv6 (SRv6),2022-07-18 18:27:37+00:00,/api/v1/doc/document/draft-ietf-bess-srv6-services/,/api/v1/doc/document/draft-ietf-bess-srv6-services/,0,draft-ietf-bess-srv6-services,2022
/api/v1/doc/document/rfc9252/,9252,rfc9252,BGP Overlay Services Based on Segment Routing over IPv6 (SRv6),2022-07-18 18:27:37+00:00,/api/v1/doc/document/draft-ietf-bess-srv6-services/,/api/v1/doc/document/draft-dawra-bess-srv6-services/,1,draft-dawra-bess-srv6-services,2022
/api/v1/doc/document/rfc9252/,9252,rfc9252,BGP Overlay Services Based on Segment Routing over IPv6 (SRv6),2022-07-18 18:27:37+00:00,/api/v1/doc/document/draft-ietf-bess-srv6-services/,/api/v1/doc/document/draft-dawra-idr-srv6-vpn/,2,draft-dawra-idr-srv6-vpn,2022
/api/v1/doc/document/rfc9252/,9252,rfc9252,BGP Overlay Services Based on Segment Routing over IPv6 (SRv6),2022-07-18 18:27:37+00:00,/api/v1/doc/document/draft-ietf-bess-srv6-services/,/api/v1/doc/document/draft-dawra-bgp-srv6-vpn/,3,draft-dawra-bgp-srv6-vpn,2022
