rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,publication_year,final_draft_uri,draft_uri,draft_name,draft_title,latest_rev,document_time,first_submission,chain_depth,selected_edge_score,is_final_draft
/api/v1/doc/document/rfc9658/,9658,rfc9658,Multipoint LDP Extensions for Multi-Topology Routing,2024-10-28 21:42:48+00:00,2024,/api/v1/doc/document/draft-ietf-mpls-mldp-multi-topology/,/api/v1/doc/document/draft-ietf-mpls-mldp-multi-topology/,draft-ietf-mpls-mldp-multi-topology,mLDP Extensions for Multi-Topology Routing,09,2024-10-28 21:42:48+00:00,2022-06-29 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9658/,9658,rfc9658,Multipoint LDP Extensions for Multi-Topology Routing,2024-10-28 21:42:48+00:00,2024,/api/v1/doc/document/draft-ietf-mpls-mldp-multi-topology/,/api/v1/doc/document/draft-wijnands-mpls-mldp-multi-topology/,draft-wijnands-mpls-mldp-multi-topology,mLDP Extensions for Multi-Topology Routing,04,2022-05-06 05:46:33+00:00,2018-03-05 00:00:00+00:00,1,0.9709302325581396,False
/api/v1/doc/document/rfc9658/,9658,rfc9658,Multipoint LDP Extensions for Multi-Topology Routing,2024-10-28 21:42:48+00:00,2024,/api/v1/doc/document/draft-ietf-mpls-mldp-multi-topology/,/api/v1/doc/document/draft-iwijnand-mpls-mldp-multi-topology/,draft-iwijnand-mpls-mldp-multi-topology,mLDP Extensions for Multi-Topology Routing,04,2018-02-10 20:00:34+00:00,2011-11-14 00:00:00+00:00,2,0.9999999999999999,False
/api/v1/doc/document/rfc9680/,9680,rfc9680,Antitrust Guidelines for IETF Participants,2024-10-30 21:22:43+00:00,2024,/api/v1/doc/document/draft-halpern-gendispatch-antitrust/,/api/v1/doc/document/draft-halpern-gendispatch-antitrust/,draft-halpern-gendispatch-antitrust,Antitrust Guidelines for IETF Participants,09,2024-10-30 21:22:43+00:00,2021-08-30 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9636/,9636,rfc9636,The Time Zone Information Format (TZif),2024-10-31 19:34:04+00:00,2024,/api/v1/doc/document/draft-murchison-rfc8536bis/,/api/v1/doc/document/draft-murchison-rfc8536bis/,draft-murchison-rfc8536bis,The Time Zone Information Format (TZif),15,2024-10-31 19:34:04+00:00,2021-03-08 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9673/,9673,rfc9673,IPv6 Hop-by-Hop Options Processing Procedures,2024-10-31 19:34:05+00:00,2024,/api/v1/doc/document/draft-ietf-6man-hbh-processing/,/api/v1/doc/document/draft-ietf-6man-hbh-processing/,draft-ietf-6man-hbh-processing,IPv6 Hop-by-Hop Options Processing Procedures,20,2024-10-31 19:34:05+00:00,2022-01-29 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9673/,9673,rfc9673,IPv6 Hop-by-Hop Options Processing Procedures,2024-10-31 19:34:05+00:00,2024,/api/v1/doc/document/draft-ietf-6man-hbh-processing/,/api/v1/doc/document/draft-hinden-6man-hbh-processing/,draft-hinden-6man-hbh-processing,IPv6 Hop-by-Hop Options Processing Procedures,01,2021-12-04 08:35:42+00:00,2020-12-03 00:00:00+00:00,1,0.962121212121212,False
/api/v1/doc/document/rfc9677/,9677,rfc9677,Content Delivery Network Interconnection (CDNI) Metadata for Delegated Credentials,2024-10-31 21:27:37+00:00,2024,/api/v1/doc/document/draft-ietf-cdni-https-delegation-subcerts/,/api/v1/doc/document/draft-ietf-cdni-https-delegation-subcerts/,draft-ietf-cdni-https-delegation-subcerts,CDNI Metadata for Delegated Credentials,12,2024-10-31 21:27:37+00:00,2022-07-08 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9677/,9677,rfc9677,Content Delivery Network Interconnection (CDNI) Metadata for Delegated Credentials,2024-10-31 21:27:37+00:00,2024,/api/v1/doc/document/draft-ietf-cdni-https-delegation-subcerts/,/api/v1/doc/document/draft-cdni-https-delegation-subcerts/,draft-cdni-https-delegation-subcerts,CDNI Metadata for Delegated Credentials,00,2022-07-08 14:28:07+00:00,2022-07-08 00:00:00+00:00,1,0.9999999999999999,False
/api/v1/doc/document/rfc9677/,9677,rfc9677,Content Delivery Network Interconnection (CDNI) Metadata for Delegated Credentials,2024-10-31 21:27:37+00:00,2024,/api/v1/doc/document/draft-ietf-cdni-https-delegation-subcerts/,/api/v1/doc/document/draft-fieau-interfaces-https-delegation-subcerts/,draft-fieau-interfaces-https-delegation-subcerts,CDNI Metadata for Delegated Credentials,01,2022-01-26 16:00:06+00:00,2021-10-25 00:00:00+00:00,2,0.9549180327868853,False
/api/v1/doc/document/rfc9666/,9666,rfc9666,Area Proxy for IS-IS,2024-10-31 22:43:20+00:00,2024,/api/v1/doc/document/draft-ietf-lsr-isis-area-proxy/,/api/v1/doc/document/draft-ietf-lsr-isis-area-proxy/,draft-ietf-lsr-isis-area-proxy,Area Proxy for IS-IS,12,2024-10-31 22:43:19+00:00,2020-06-29 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9666/,9666,rfc9666,Area Proxy for IS-IS,2024-10-31 22:43:20+00:00,2024,/api/v1/doc/document/draft-ietf-lsr-isis-area-proxy/,/api/v1/doc/document/draft-li-lsr-isis-area-proxy/,draft-li-lsr-isis-area-proxy,Area Proxy for IS-IS,07,2020-06-29 21:09:36+00:00,2019-10-03 00:00:00+00:00,1,0.9705882352941176,False
/api/v1/doc/document/rfc9666/,9666,rfc9666,Area Proxy for IS-IS,2024-10-31 22:43:20+00:00,2024,/api/v1/doc/document/draft-ietf-lsr-isis-area-proxy/,/api/v1/doc/document/draft-li-lsr-isis-area-abstraction/,draft-li-lsr-isis-area-abstraction,Area Abstraction for IS-IS,01,2019-08-29 01:45:11+00:00,2018-12-07 00:00:00+00:00,2,0.7344268774703557,False
/api/v1/doc/document/rfc9666/,9666,rfc9666,Area Proxy for IS-IS,2024-10-31 22:43:20+00:00,2024,/api/v1/doc/document/draft-ietf-lsr-isis-area-proxy/,/api/v1/doc/document/draft-li-area-abstraction/,draft-li-area-abstraction,Level 1 Area Abstraction for IS-IS,00,2018-06-29 22:28:04+00:00,2018-06-29 00:00:00+00:00,3,0.8184552845528456,False
/api/v1/doc/document/rfc9667/,9667,rfc9667,Dynamic Flooding on Dense Graphs,2024-10-31 22:43:20+00:00,2024,/api/v1/doc/document/draft-ietf-lsr-dynamic-flooding/,/api/v1/doc/document/draft-ietf-lsr-dynamic-flooding/,draft-ietf-lsr-dynamic-flooding,Dynamic Flooding on Dense Graphs,18,2024-10-31 22:43:20+00:00,2019-02-25 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9667/,9667,rfc9667,Dynamic Flooding on Dense Graphs,2024-10-31 22:43:20+00:00,2024,/api/v1/doc/document/draft-ietf-lsr-dynamic-flooding/,/api/v1/doc/document/draft-li-lsr-dynamic-flooding/,draft-li-lsr-dynamic-flooding,Dynamic Flooding on Dense Graphs,02,2019-02-25 14:53:01+00:00,2018-10-21 00:00:00+00:00,1,0.9722222222222222,False
/api/v1/doc/document/rfc9667/,9667,rfc9667,Dynamic Flooding on Dense Graphs,2024-10-31 22:43:20+00:00,2024,/api/v1/doc/document/draft-ietf-lsr-dynamic-flooding/,/api/v1/doc/document/draft-li-dynamic-flooding/,draft-li-dynamic-flooding,Dynamic Flooding on Dense Graphs,05,2018-12-30 08:16:20+00:00,2018-01-03 00:00:00+00:00,2,0.9722222222222222,False
/api/v1/doc/document/rfc9667/,9667,rfc9667,Dynamic Flooding on Dense Graphs,2024-10-31 22:43:20+00:00,2024,/api/v1/doc/document/draft-ietf-lsr-dynamic-flooding/,/api/v1/doc/document/draft-li-dynamic-flooding-isis/,draft-li-dynamic-flooding-isis,Dynamic Flooding for IS-IS,01,2018-03-18 11:21:23+00:00,2018-01-07 00:00:00+00:00,3,0.6409288598943771,False
/api/v1/doc/document/rfc9669/,9669,rfc9669,BPF Instruction Set Architecture (ISA),2024-11-01 00:20:20+00:00,2024,/api/v1/doc/document/draft-ietf-bpf-isa/,/api/v1/doc/document/draft-ietf-bpf-isa/,draft-ietf-bpf-isa,BPF Instruction Set Architecture (ISA),04,2024-11-01 00:20:20+00:00,2023-10-19 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9669/,9669,rfc9669,BPF Instruction Set Architecture (ISA),2024-11-01 00:20:20+00:00,2024,/api/v1/doc/document/draft-ietf-bpf-isa/,/api/v1/doc/document/draft-thaler-bpf-isa/,draft-thaler-bpf-isa,"BPF Instruction Set Specification, v1.0",02,2023-09-25 19:05:56+00:00,2023-03-13 00:00:00+00:00,1,0.6618918918918919,False
/api/v1/doc/document/rfc9687/,9687,rfc9687,Border Gateway Protocol 4 (BGP-4) Send Hold Timer,2024-11-06 09:58:24+00:00,2024,/api/v1/doc/document/draft-ietf-idr-bgp-sendholdtimer/,/api/v1/doc/document/draft-ietf-idr-bgp-sendholdtimer/,draft-ietf-idr-bgp-sendholdtimer,Border Gateway Protocol 4 (BGP-4) Send Hold Timer,15,2024-11-06 09:58:24+00:00,2023-05-05 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9687/,9687,rfc9687,Border Gateway Protocol 4 (BGP-4) Send Hold Timer,2024-11-06 09:58:24+00:00,2024,/api/v1/doc/document/draft-ietf-idr-bgp-sendholdtimer/,/api/v1/doc/document/draft-spaghetti-idr-bgp-sendholdtimer/,draft-spaghetti-idr-bgp-sendholdtimer,Border Gateway Protocol 4 (BGP-4) Send Hold Timer,09,2023-03-28 21:48:57+00:00,2021-04-20 00:00:00+00:00,1,0.9736842105263158,False
/api/v1/doc/document/rfc9675/,9675,rfc9675,Delay-Tolerant Networking Management Architecture (DTNMA),2024-11-07 14:15:17+00:00,2024,/api/v1/doc/document/draft-ietf-dtn-dtnma/,/api/v1/doc/document/draft-ietf-dtn-dtnma/,draft-ietf-dtn-dtnma,DTN Management Architecture,14,2024-11-07 14:15:17+00:00,2022-03-06 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9675/,9675,rfc9675,Delay-Tolerant Networking Management Architecture (DTNMA),2024-11-07 14:15:17+00:00,2024,/api/v1/doc/document/draft-ietf-dtn-dtnma/,/api/v1/doc/document/draft-ietf-dtn-ama/,draft-ietf-dtn-ama,Asynchronous Management Architecture,03,2021-10-25 22:04:26+00:00,2019-08-07 00:00:00+00:00,1,0.6821428571428572,False
/api/v1/doc/document/rfc9675/,9675,rfc9675,Delay-Tolerant Networking Management Architecture (DTNMA),2024-11-07 14:15:17+00:00,2024,/api/v1/doc/document/draft-ietf-dtn-dtnma/,/api/v1/doc/document/draft-birrane-dtn-ama/,draft-birrane-dtn-ama,Asynchronous Management Architecture,07,2018-12-26 08:16:39+00:00,2015-08-17 00:00:00+00:00,2,0.9,False
/api/v1/doc/document/rfc9649/,9649,rfc9649,WebP Image Format,2024-11-18 22:26:24+00:00,2024,/api/v1/doc/document/draft-zern-webp/,/api/v1/doc/document/draft-zern-webp/,draft-zern-webp,WebP Image Format,15,2024-11-18 22:26:23+00:00,2021-04-29 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9668/,9668,rfc9668,Using Ephemeral Diffie-Hellman Over COSE (EDHOC) with the Constrained Application Protocol (CoAP) and Object Security for Constrained RESTful Environments (OSCORE),2024-11-18 22:45:17+00:00,2024,/api/v1/doc/document/draft-ietf-core-oscore-edhoc/,/api/v1/doc/document/draft-ietf-core-oscore-edhoc/,draft-ietf-core-oscore-edhoc,Using Ephemeral Diffie-Hellman Over COSE (EDHOC) with the Constrained Application Protocol (CoAP) and Object Security for Constrained RESTful Environments (OSCORE),11,2024-11-18 22:45:17+00:00,2021-04-01 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9668/,9668,rfc9668,Using Ephemeral Diffie-Hellman Over COSE (EDHOC) with the Constrained Application Protocol (CoAP) and Object Security for Constrained RESTful Environments (OSCORE),2024-11-18 22:45:17+00:00,2024,/api/v1/doc/document/draft-ietf-core-oscore-edhoc/,/api/v1/doc/document/draft-palombini-core-oscore-edhoc/,draft-palombini-core-oscore-edhoc,Combining EDHOC and OSCORE,02,2021-03-13 07:35:23+00:00,2020-07-13 00:00:00+00:00,1,0.5385905407951761,False
/api/v1/doc/document/rfc9688/,9688,rfc9688,Use of the SHA3 One-Way Hash Functions in the Cryptographic Message Syntax (CMS),2024-11-18 22:45:17+00:00,2024,/api/v1/doc/document/draft-ietf-lamps-cms-sha3-hash/,/api/v1/doc/document/draft-ietf-lamps-cms-sha3-hash/,draft-ietf-lamps-cms-sha3-hash,Use of the SHA3 One-way Hash Functions in the Cryptographic Message Syntax (CMS),04,2024-11-18 22:45:17+00:00,2023-11-28 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9688/,9688,rfc9688,Use of the SHA3 One-Way Hash Functions in the Cryptographic Message Syntax (CMS),2024-11-18 22:45:17+00:00,2024,/api/v1/doc/document/draft-ietf-lamps-cms-sha3-hash/,/api/v1/doc/document/draft-housley-lamps-cms-sha3-hash/,draft-housley-lamps-cms-sha3-hash,Use of the SHA3 One-way Hash Functions in the Cryptographic Message Syntax (CMS),02,2023-10-19 17:50:28+00:00,2017-03-27 00:00:00+00:00,1,0.9531249999999999,False
/api/v1/doc/document/rfc9682/,9682,rfc9682,Updates to the Concise Data Definition Language (CDDL) Grammar,2024-11-19 00:03:24+00:00,2024,/api/v1/doc/document/draft-ietf-cbor-update-8610-grammar/,/api/v1/doc/document/draft-ietf-cbor-update-8610-grammar/,draft-ietf-cbor-update-8610-grammar,Updates to the CDDL grammar of RFC 8610,06,2024-11-19 00:03:24+00:00,2023-06-17 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9682/,9682,rfc9682,Updates to the Concise Data Definition Language (CDDL) Grammar,2024-11-19 00:03:24+00:00,2024,/api/v1/doc/document/draft-ietf-cbor-update-8610-grammar/,/api/v1/doc/document/draft-bormann-cbor-update-8610-grammar/,draft-bormann-cbor-update-8610-grammar,Updates to the CDDL grammar of RFC 8610,00,2023-06-14 13:58:41+00:00,2023-03-09 00:00:00+00:00,1,0.9709302325581396,False
/api/v1/doc/document/rfc9670/,9670,rfc9670,JSON Meta Application Protocol (JMAP) Sharing,2024-11-19 22:46:33+00:00,2024,/api/v1/doc/document/draft-ietf-jmap-sharing/,/api/v1/doc/document/draft-ietf-jmap-sharing/,draft-ietf-jmap-sharing,JMAP Sharing,09,2024-11-19 22:46:33+00:00,2021-06-06 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9670/,9670,rfc9670,JSON Meta Application Protocol (JMAP) Sharing,2024-11-19 22:46:33+00:00,2024,/api/v1/doc/document/draft-ietf-jmap-sharing/,/api/v1/doc/document/draft-jenkins-jmap-sharing/,draft-jenkins-jmap-sharing,JMAP Sharing,00,2020-12-16 05:01:14+00:00,2020-12-15 00:00:00+00:00,1,0.9342105263157895,False
/api/v1/doc/document/rfc9655/,9655,rfc9655,Egress Validation in Label Switched Path Ping and Traceroute Mechanisms,2024-11-19 23:05:10+00:00,2024,/api/v1/doc/document/draft-ietf-mpls-egress-tlv-for-nil-fec/,/api/v1/doc/document/draft-ietf-mpls-egress-tlv-for-nil-fec/,draft-ietf-mpls-egress-tlv-for-nil-fec,Egress Validation in Label Switched Path Ping and Traceroute Mechanisms,15,2024-11-19 23:05:10+00:00,2021-09-21 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9655/,9655,rfc9655,Egress Validation in Label Switched Path Ping and Traceroute Mechanisms,2024-11-19 23:05:10+00:00,2024,/api/v1/doc/document/draft-ietf-mpls-egress-tlv-for-nil-fec/,/api/v1/doc/document/draft-rathi-mpls-egress-tlv-for-nil-fec/,draft-rathi-mpls-egress-tlv-for-nil-fec,Egress TLV for Nil FEC in Label Switched Path Ping and Traceroute Mechanisms,06,2021-08-20 05:57:10+00:00,2020-09-29 00:00:00+00:00,1,0.8702040816326531,False
/api/v1/doc/document/rfc9685/,9685,rfc9685,Listener Subscription for IPv6 Neighbor Discovery Multicast and Anycast Addresses,2024-11-20 22:21:39+00:00,2024,/api/v1/doc/document/draft-ietf-6lo-multicast-registration/,/api/v1/doc/document/draft-ietf-6lo-multicast-registration/,draft-ietf-6lo-multicast-registration,IPv6 Neighbor Discovery Multicast and Anycast Address Listener Subscription,19,2024-11-20 22:21:39+00:00,2021-10-21 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9685/,9685,rfc9685,Listener Subscription for IPv6 Neighbor Discovery Multicast and Anycast Addresses,2024-11-20 22:21:39+00:00,2024,/api/v1/doc/document/draft-ietf-6lo-multicast-registration/,/api/v1/doc/document/draft-thubert-6lo-multicast-registration/,draft-thubert-6lo-multicast-registration,IPv6 Neighbor Discovery Multicast Address Registration,02,2021-10-08 14:44:37+00:00,2021-09-30 00:00:00+00:00,1,0.8113372093023256,False
/api/v1/doc/document/rfc9681/,9681,rfc9681,IS-IS Fast Flooding,2024-11-25 22:56:19+00:00,2024,/api/v1/doc/document/draft-ietf-lsr-isis-fast-flooding/,/api/v1/doc/document/draft-ietf-lsr-isis-fast-flooding/,draft-ietf-lsr-isis-fast-flooding,IS-IS Fast Flooding,11,2024-11-25 22:56:19+00:00,2021-12-09 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9681/,9681,rfc9681,IS-IS Fast Flooding,2024-11-25 22:56:19+00:00,2024,/api/v1/doc/document/draft-ietf-lsr-isis-fast-flooding/,/api/v1/doc/document/draft-decraeneginsberg-lsr-isis-fast-flooding/,draft-decraeneginsberg-lsr-isis-fast-flooding,IS-IS Fast Flooding,00,2021-10-26 14:44:19+00:00,2021-10-22 00:00:00+00:00,1,0.975,False
/api/v1/doc/document/rfc9681/,9681,rfc9681,IS-IS Fast Flooding,2024-11-25 22:56:19+00:00,2024,/api/v1/doc/document/draft-ietf-lsr-isis-fast-flooding/,/api/v1/doc/document/draft-decraene-lsr-isis-flooding-speed/,draft-decraene-lsr-isis-flooding-speed,IS-IS Flooding Congestion Control,07,2021-07-12 16:57:30+00:00,2019-06-26 00:00:00+00:00,2,0.6511965811965812,False
/api/v1/doc/document/rfc9674/,9674,rfc9674,Same-Origin Policy for the RPKI Repository Delta Protocol (RRDP),2024-12-05 00:15:19+00:00,2024,/api/v1/doc/document/draft-ietf-sidrops-rrdp-same-origin/,/api/v1/doc/document/draft-ietf-sidrops-rrdp-same-origin/,draft-ietf-sidrops-rrdp-same-origin,Same-Origin Policy for the RPKI Repository Delta Protocol (RRDP),04,2024-12-05 00:15:19+00:00,2024-06-06 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9674/,9674,rfc9674,Same-Origin Policy for the RPKI Repository Delta Protocol (RRDP),2024-12-05 00:15:19+00:00,2024,/api/v1/doc/document/draft-ietf-sidrops-rrdp-same-origin/,/api/v1/doc/document/draft-spaghetti-sidrops-rrdp-same-origin/,draft-spaghetti-sidrops-rrdp-same-origin,Same-Origin Policy for the RPKI Repository Delta Protocol (RRDP),00,2024-05-20 14:30:27+00:00,2024-04-11 00:00:00+00:00,1,0.9500000000000001,False
/api/v1/doc/document/rfc9563/,9563,rfc9563,SM2 Digital Signature Algorithm for DNSSEC,2024-12-05 00:59:48+00:00,2024,/api/v1/doc/document/draft-cuiling-dnsop-sm2-alg/,/api/v1/doc/document/draft-cuiling-dnsop-sm2-alg/,draft-cuiling-dnsop-sm2-alg,SM2 Digital Signature Algorithm for DNSSEC,15,2024-12-05 00:59:48+00:00,2022-04-07 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9689/,9689,rfc9689,Use Cases for a PCE as a Central Controller (PCECC),2024-12-05 00:59:51+00:00,2024,/api/v1/doc/document/draft-ietf-teas-pcecc-use-cases/,/api/v1/doc/document/draft-ietf-teas-pcecc-use-cases/,draft-ietf-teas-pcecc-use-cases,Use Cases for a PCE as a Central Controller (PCECC),18,2024-12-05 00:59:51+00:00,2017-03-01 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9689/,9689,rfc9689,Use Cases for a PCE as a Central Controller (PCECC),2024-12-05 00:59:51+00:00,2024,/api/v1/doc/document/draft-ietf-teas-pcecc-use-cases/,/api/v1/doc/document/draft-zhao-teas-pcecc-use-cases/,draft-zhao-teas-pcecc-use-cases,The Use Cases for Using PCE as the Central Controller(PCECC) of LSPs,02,2017-04-29 07:08:33+00:00,2016-03-17 00:00:00+00:00,1,0.8289408866995074,False
/api/v1/doc/document/rfc9689/,9689,rfc9689,Use Cases for a PCE as a Central Controller (PCECC),2024-12-05 00:59:51+00:00,2024,/api/v1/doc/document/draft-ietf-teas-pcecc-use-cases/,/api/v1/doc/document/draft-zhao-pce-central-controller-user-cases/,draft-zhao-pce-central-controller-user-cases,The Use Cases for Using PCE as the Central Controller(PCECC) of LSPs,02,2016-01-07 08:10:11+00:00,2013-10-21 00:00:00+00:00,2,0.8915094339622641,False
/api/v1/doc/document/rfc9686/,9686,rfc9686,Registering Self-Generated IPv6 Addresses Using DHCPv6,2024-12-05 23:00:17+00:00,2024,/api/v1/doc/document/draft-ietf-dhc-addr-notification/,/api/v1/doc/document/draft-ietf-dhc-addr-notification/,draft-ietf-dhc-addr-notification,Registering Self-generated IPv6 Addresses using DHCPv6,13,2024-12-05 23:00:17+00:00,2023-06-23 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9686/,9686,rfc9686,Registering Self-Generated IPv6 Addresses Using DHCPv6,2024-12-05 23:00:17+00:00,2024,/api/v1/doc/document/draft-ietf-dhc-addr-notification/,/api/v1/doc/document/draft-wkumari-dhc-addr-notification/,draft-wkumari-dhc-addr-notification,Registering Self-generated IPv6 Addresses using DHCPv6,07,2023-06-08 11:49:00+00:00,2022-03-07 00:00:00+00:00,1,0.9736842105263158,False
/api/v1/doc/document/rfc9683/,9683,rfc9683,Remote Integrity Verification of Network Devices Containing Trusted Platform Modules,2024-12-06 17:55:51+00:00,2024,/api/v1/doc/document/draft-ietf-rats-tpm-based-network-device-attest/,/api/v1/doc/document/draft-ietf-rats-tpm-based-network-device-attest/,draft-ietf-rats-tpm-based-network-device-attest,TPM-based Network Device Remote Integrity Verification,14,2024-12-06 17:55:51+00:00,2020-06-03 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9683/,9683,rfc9683,Remote Integrity Verification of Network Devices Containing Trusted Platform Modules,2024-12-06 17:55:51+00:00,2024,/api/v1/doc/document/draft-ietf-rats-tpm-based-network-device-attest/,/api/v1/doc/document/draft-fedorkow-rats-network-device-attestation/,draft-fedorkow-rats-network-device-attestation,TPM-based Network Device Remote Integrity Verification,05,2020-04-16 14:18:02+00:00,2019-07-03 00:00:00+00:00,1,0.9435483870967741,False
/api/v1/doc/document/rfc9684/,9684,rfc9684,A YANG Data Model for Challenge-Response-Based Remote Attestation (CHARRA) Procedures Using Trusted Platform Modules (TPMs),2024-12-06 17:55:51+00:00,2024,/api/v1/doc/document/draft-ietf-rats-yang-tpm-charra/,/api/v1/doc/document/draft-ietf-rats-yang-tpm-charra/,draft-ietf-rats-yang-tpm-charra,A YANG Data Model for Challenge-Response-based Remote Attestation Procedures using TPMs,23,2024-12-06 17:55:51+00:00,2020-01-07 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9684/,9684,rfc9684,A YANG Data Model for Challenge-Response-Based Remote Attestation (CHARRA) Procedures Using Trusted Platform Modules (TPMs),2024-12-06 17:55:51+00:00,2024,/api/v1/doc/document/draft-ietf-rats-yang-tpm-charra/,/api/v1/doc/document/draft-birkholz-rats-basic-yang-module/,draft-birkholz-rats-basic-yang-module,YANG Module for Basic Challenge-Response-based Remote Attestation Procedures,01,2019-07-08 21:14:38+00:00,2019-03-11 00:00:00+00:00,1,0.6642335114727752,False
/api/v1/doc/document/rfc9684/,9684,rfc9684,A YANG Data Model for Challenge-Response-Based Remote Attestation (CHARRA) Procedures Using Trusted Platform Modules (TPMs),2024-12-06 17:55:51+00:00,2024,/api/v1/doc/document/draft-ietf-rats-yang-tpm-charra/,/api/v1/doc/document/draft-birkholz-yang-basic-remote-attestation/,draft-birkholz-yang-basic-remote-attestation,YANG Module for Basic Challenge-Response-based Remote Attestation Procedures,01,2018-10-23 23:36:39+00:00,2018-07-02 00:00:00+00:00,2,0.8578431372549019,False
/api/v1/doc/document/rfc9697/,9697,rfc9697,Detecting RPKI Repository Delta Protocol (RRDP) Session Desynchronization,2024-12-13 18:36:58+00:00,2024,/api/v1/doc/document/draft-ietf-sidrops-rrdp-desynchronization/,/api/v1/doc/document/draft-ietf-sidrops-rrdp-desynchronization/,draft-ietf-sidrops-rrdp-desynchronization,Detecting RRDP Session Desynchronization,04,2024-12-13 18:36:58+00:00,2024-04-05 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9697/,9697,rfc9697,Detecting RPKI Repository Delta Protocol (RRDP) Session Desynchronization,2024-12-13 18:36:58+00:00,2024,/api/v1/doc/document/draft-ietf-sidrops-rrdp-desynchronization/,/api/v1/doc/document/draft-spaghetti-sidrops-rrdp-desynchronization/,draft-spaghetti-sidrops-rrdp-desynchronization,Detecting RRDP Session Desynchronization,01,2024-02-14 10:17:24+00:00,2024-01-31 00:00:00+00:00,1,0.9615384615384616,False
/api/v1/doc/document/rfc9691/,9691,rfc9691,A Profile for Resource Public Key Infrastructure (RPKI) Trust Anchor Keys (TAKs),2024-12-19 00:02:56+00:00,2024,/api/v1/doc/document/draft-ietf-sidrops-signed-tal/,/api/v1/doc/document/draft-ietf-sidrops-signed-tal/,draft-ietf-sidrops-signed-tal,RPKI Signed Object for Trust Anchor Key,16,2024-12-19 00:02:56+00:00,2017-11-13 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9691/,9691,rfc9691,A Profile for Resource Public Key Infrastructure (RPKI) Trust Anchor Keys (TAKs),2024-12-19 00:02:56+00:00,2024,/api/v1/doc/document/draft-ietf-sidrops-signed-tal/,/api/v1/doc/document/draft-tbruijnzeels-sidrops-signed-tal/,draft-tbruijnzeels-sidrops-signed-tal,RPKI signed object for TAL,01,2017-08-16 13:53:06+00:00,2017-06-29 00:00:00+00:00,1,0.758058608058608,False
/api/v1/doc/document/rfc9610/,9610,rfc9610,JSON Meta Application Protocol (JMAP) for Contacts,2024-12-19 00:45:16+00:00,2024,/api/v1/doc/document/draft-ietf-jmap-contacts/,/api/v1/doc/document/draft-ietf-jmap-contacts/,draft-ietf-jmap-contacts,JMAP for Contacts,10,2024-12-19 00:45:16+00:00,2022-10-16 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9639/,9639,rfc9639,Free Lossless Audio Codec (FLAC),2024-12-19 01:13:15+00:00,2024,/api/v1/doc/document/draft-ietf-cellar-flac/,/api/v1/doc/document/draft-ietf-cellar-flac/,draft-ietf-cellar-flac,Free Lossless Audio Codec,14,2024-12-19 01:13:14+00:00,2019-07-30 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc9639/,9639,rfc9639,Free Lossless Audio Codec (FLAC),2024-12-19 01:13:15+00:00,2024,/api/v1/doc/document/draft-ietf-cellar-flac/,/api/v1/doc/document/draft-weaver-cellar-flac/,draft-weaver-cellar-flac,Free Lossless Audio Codec,00,2019-07-22 07:25:15+00:00,2019-01-10 00:00:00+00:00,1,0.8833333333333334,False
/api/v1/doc/document/rfc9639/,9639,rfc9639,Free Lossless Audio Codec (FLAC),2024-12-19 01:13:15+00:00,2024,/api/v1/doc/document/draft-ietf-cellar-flac/,/api/v1/doc/document/draft-xiph-cellar-flac/,draft-xiph-cellar-flac,Free Lossless Audio Codec,00,2017-12-07 08:14:07+00:00,2017-06-05 00:00:00+00:00,2,0.9999999999999999,False
