publication_year,publishing_unit_id,figure_area,rfc_count,group_acronym,group_name,stream_slug,group_type_slug
2015,wg:/api/v1/group/group/1756/,int,3,netext,Network-Based Mobility Extensions,ietf,wg
2015,wg:/api/v1/group/group/1800/,int,3,pcp,Port Control Protocol,ietf,wg
2015,wg:/api/v1/group/group/1803/,int,1,homenet,Home Networking,ietf,wg
2015,wg:/api/v1/group/group/1847/,int,1,dmm,Distributed Mobility Management,ietf,wg
2015,wg:/api/v1/group/group/1895/,int,1,dnssd,Extensions for Scalable DNS Service Discovery ,ietf,wg
2015,wg:/api/v1/group/group/1897/,int,2,6lo,IPv6 over Networks of Resource-constrained Nodes,ietf,wg
2015,wg:/api/v1/group/group/1903/,int,1,6tisch,IPv6 over the TSCH mode of IEEE 802.15.4e,ietf,wg
2015,wg:/api/v1/group/group/1958/,int,1,dprive,DNS PRIVate Exchange,ietf,wg
2015,wg:/api/v1/group/group/988/,int,4,dhc,Dynamic Host Configuration,ietf,wg
2015,wg:/api/v1/group/group/1118/,ops,1,mboned,MBONE Deployment,ietf,wg
2015,wg:/api/v1/group/group/1452/,ops,8,dnsop,Domain Name System Operations,ietf,wg
2015,wg:/api/v1/group/group/1575/,ops,1,netconf,Network Configuration,ietf,wg
2015,wg:/api/v1/group/group/1578/,ops,3,v6ops,IPv6 Operations,ietf,wg
2015,wg:/api/v1/group/group/1584/,ops,1,grow,Global Routing Operations,ietf,wg
2015,wg:/api/v1/group/group/1599/,ops,2,opsec,Operational Security Capabilities for IP Network Infrastructure,ietf,wg
2015,wg:/api/v1/group/group/1612/,ops,3,radext,RADIUS EXTensions,ietf,wg
2015,wg:/api/v1/group/group/1682/,ops,3,dime,Diameter Maintenance and Extensions,ietf,wg
2015,wg:/api/v1/group/group/1714/,ops,7,opsawg,Operations and Management Area Working Group,ietf,wg
2015,wg:/api/v1/group/group/1801/,ops,4,eman,Energy Management,ietf,wg
2015,wg:/api/v1/group/group/1877/,ops,2,lmap,Large-Scale Measurement of Broadband Performance,ietf,wg
2015,wg:/api/v1/group/group/945/,ops,4,bmwg,Benchmarking Methodology,ietf,wg
2015,wg:/api/v1/group/group/1527/,rai,1,simple,SIP for Instant Messaging and Presence Leveraging Extensions,ietf,wg
2015,wg:/api/v1/group/group/1543/,rai,1,geopriv,Geographic Location/Privacy,ietf,wg
2015,wg:/api/v1/group/group/1708/,rai,1,bliss,Basic Level of Interoperability for SIP Services,ietf,wg
2015,wg:/api/v1/group/group/1791/,rai,1,soc,SIP Overload Control,ietf,wg
2015,wg:/api/v1/group/group/1795/,rai,1,salud,Sip ALerting for User Devices,ietf,wg
2015,wg:/api/v1/group/group/1796/,rai,2,cuss,Call Control UUI Service for SIP,ietf,wg
2015,wg:/api/v1/group/group/1815/,rai,1,xrblock,Metric Blocks for use with RTCP's Extended Report Framework,ietf,wg
2015,wg:/api/v1/group/group/1929/,rai,1,dart,DiffServ Applied to Real-time Transports,ietf,wg
2015,wg:/api/v1/group/group/1041/,rtg,4,idr,Inter-Domain Routing,ietf,wg
2015,wg:/api/v1/group/group/1102/,rtg,1,isis,IS-IS for IP Internets,ietf,wg
2015,wg:/api/v1/group/group/1132/,rtg,3,manet,Mobile Ad-hoc Networks,ietf,wg
2015,wg:/api/v1/group/group/1140/,rtg,12,mpls,Multiprotocol Label Switching,ietf,wg
2015,wg:/api/v1/group/group/1188/,rtg,4,ospf,Open Shortest Path First IGP,ietf,wg
2015,wg:/api/v1/group/group/1524/,rtg,9,ccamp,Common Control and Measurement Plane,ietf,wg
2015,wg:/api/v1/group/group/1593/,rtg,2,l2vpn,Layer 2 Virtual Private Networks,ietf,wg
2015,wg:/api/v1/group/group/1619/,rtg,2,rtgwg,Routing Area Working Group,ietf,wg
2015,wg:/api/v1/group/group/1628/,rtg,1,bfd,Bidirectional Forwarding Detection,ietf,wg
2015,wg:/api/v1/group/group/1630/,rtg,2,pce,Path Computation Element,ietf,wg
2015,wg:/api/v1/group/group/1680/,rtg,1,sidr,Secure Inter-Domain Routing,ietf,wg
2015,wg:/api/v1/group/group/1730/,rtg,1,roll,Routing Over Low power and Lossy networks,ietf,wg
2015,wg:/api/v1/group/group/1910/,rtg,2,sfc,Service Function Chaining,ietf,wg
2015,wg:/api/v1/group/group/1960/,rtg,5,bess,BGP Enabled Services,ietf,wg
2015,wg:/api/v1/group/group/1969/,rtg,1,pals,Pseudowire And LDP-enabled Services,ietf,wg
2015,wg:/api/v1/group/group/1985/,rtg,4,teas,Traffic Engineering Architecture and Signaling,ietf,wg
2015,wg:/api/v1/group/group/1326/,sec,5,tls,Transport Layer Security,ietf,wg
2015,wg:/api/v1/group/group/1634/,sec,2,kitten,Common Authentication Technology Next Generation,ietf,wg
2015,wg:/api/v1/group/group/1740/,sec,3,ipsecme,IP Security Maintenance and Extensions,ietf,wg
2015,wg:/api/v1/group/group/1748/,sec,8,oauth,Web Authorization Protocol,ietf,wg
2015,wg:/api/v1/group/group/1810/,sec,3,dane,DNS-based Authentication of Named Entities,ietf,wg
2015,wg:/api/v1/group/group/1826/,sec,3,httpauth,Hypertext Transfer Protocol Authentication,ietf,wg
2015,wg:/api/v1/group/group/1830/,sec,6,jose,Javascript Object Signing and Encryption,ietf,wg
2015,wg:/api/v1/group/group/1831/,sec,1,mile,Managed Incident Lightweight Exchange,ietf,wg
2015,wg:/api/v1/group/group/1869/,sec,1,sacm,Security Automation and Continuous Monitoring,ietf,wg
2015,wg:/api/v1/group/group/1089/,tsv,4,ippm,IP Performance Metrics,ietf,wg
2015,wg:/api/v1/group/group/1152/,tsv,5,nfsv4,Network File System Version 4,ietf,wg
2015,wg:/api/v1/group/group/1463/,tsv,2,tsvwg,Transport Area Working Group,ietf,wg
2015,wg:/api/v1/group/group/1620/,tsv,3,tcpm,TCP Maintenance and Minor Extensions,ietf,wg
2015,wg:/api/v1/group/group/1764/,tsv,1,mptcp,Multipath TCP,ietf,wg
2015,wg:/api/v1/group/group/1771/,tsv,1,ppsp,Peer to Peer Streaming Protocol,ietf,wg
2015,wg:/api/v1/group/group/1775/,tsv,1,conex,Congestion Exposure,ietf,wg
2015,wg:/api/v1/group/group/1893/,tsv,1,aqm,Active Queue Management and Packet Scheduling,ietf,wg
2015,wg:/api/v1/group/group/1926/,tsv,2,tram,TURN Revised and Modernized,ietf,wg
2016,rg:/api/v1/group/group/1849/,Other,3,icnrg,Information-Centric Networking,irtf,rg
2016,rg:/api/v1/group/group/1968/,Other,1,gaia,Global Access to the Internet for All,irtf,rg
2016,rg:/api/v1/group/group/31/,Other,1,cfrg,Crypto Forum,irtf,rg
2016,stream:iab,Other,13,iab,Internet Architecture Board,iab,ietf
2016,stream:ietf-other,Other,25,gen,General Area,ietf,area
2016,stream:ise,Other,19,none,Individual Submissions,ise,individ
2016,wg:/api/v1/group/group/1942/,Other,1,ianaplan,Planning for the IANA/NTIA Transition,ietf,wg
2016,wg:/api/v1/group/group/1138/,art,3,mmusic,Multiparty Multimedia Session Control,ietf,wg
2016,wg:/api/v1/group/group/1643/,art,2,ecrit,Emergency Context Resolution with Internet Technologies,ietf,wg
2016,wg:/api/v1/group/group/1705/,art,3,p2psip,Peer-to-Peer Session Initiation Protocol,ietf,wg
2016,wg:/api/v1/group/group/1718/,art,2,httpbis,Hypertext Transfer Protocol,ietf,wg
2016,wg:/api/v1/group/group/1739/,art,2,drinks,Data for Reachability of Inter/tra-NetworK SIP,ietf,wg
2016,wg:/api/v1/group/group/1762/,art,1,sipcore,Session Initiation Protocol Core,ietf,wg
2016,wg:/api/v1/group/group/1765/,art,1,codec,Internet Wideband Audio Codec,ietf,wg
2016,wg:/api/v1/group/group/1788/,art,2,siprec,SIP Recording,ietf,wg
2016,wg:/api/v1/group/group/1789/,art,1,core,Constrained RESTful Environments,ietf,wg
2016,wg:/api/v1/group/group/1798/,art,1,precis,Preparation and Comparison of Internationalized Strings,ietf,wg
2016,wg:/api/v1/group/group/1805/,art,3,appsawg,ART Area General Applications Working Group,ietf,wg
2016,wg:/api/v1/group/group/1812/,art,2,avtcore,Audio/Video Transport Core Maintenance,ietf,wg
2016,wg:/api/v1/group/group/1813/,art,2,avtext,Audio/Video Transport Extensions,ietf,wg
2016,wg:/api/v1/group/group/1814/,art,2,payload,Audio/Video Transport Payloads,ietf,wg
2016,wg:/api/v1/group/group/1815/,art,2,xrblock,Metric Blocks for use with RTCP's Extended Report Framework,ietf,wg
2016,wg:/api/v1/group/group/1820/,art,3,rtcweb,Real-Time Communication in WEB-browsers,ietf,wg
2016,wg:/api/v1/group/group/1822/,art,5,cdni,Content Delivery Networks Interconnection,ietf,wg
2016,wg:/api/v1/group/group/1839/,art,1,insipid,INtermediary-safe SIP session ID,ietf,wg
2016,wg:/api/v1/group/group/1852/,art,1,straw,Sip Traversal Required for Applications to Work,ietf,wg
2016,wg:/api/v1/group/group/1887/,art,1,stox,SIP-TO-XMPP,ietf,wg
2016,wg:/api/v1/group/group/1892/,art,1,dmarc,"Domain-based Message Authentication, Reporting & Conformance",ietf,wg
2016,wg:/api/v1/group/group/1917/,art,1,eppext,Extensible Provisioning Protocol Extensions,ietf,wg
2016,wg:/api/v1/group/group/1918/,art,1,uta,Using TLS in Applications,ietf,wg
2016,wg:/api/v1/group/group/1946/,art,2,tzdist,Time Zone Data Distribution Service,ietf,wg
2016,wg:/api/v1/group/group/1953/,art,2,calext,Calendaring Extensions,ietf,wg
2016,wg:/api/v1/group/group/1957/,art,1,webpush,Web-Based Push Notifications,ietf,wg
2016,wg:/api/v1/group/group/2001/,art,1,geojson,Geographic JSON,ietf,wg
2016,wg:/api/v1/group/group/2011/,art,1,lager,Label Generation Rules,ietf,wg
2016,wg:/api/v1/group/group/2014/,art,2,imapapnd,IMAP APPEND Extensions,ietf,wg
2016,wg:/api/v1/group/group/1626/,int,4,hip,Host Identity Protocol,ietf,wg
2016,wg:/api/v1/group/group/1642/,int,2,ntp,Network Time Protocol,ietf,wg
2016,wg:/api/v1/group/group/1678/,int,3,softwire,Softwires,ietf,wg
2016,wg:/api/v1/group/group/1709/,int,1,tictoc,Timing over IP Connection and Transfer of Clock,ietf,wg
2016,wg:/api/v1/group/group/1723/,int,3,6man,IPv6 Maintenance,ietf,wg
2016,wg:/api/v1/group/group/1756/,int,2,netext,Network-Based Mobility Extensions,ietf,wg
2016,wg:/api/v1/group/group/1800/,int,3,pcp,Port Control Protocol,ietf,wg
2016,wg:/api/v1/group/group/1803/,int,2,homenet,Home Networking,ietf,wg
2016,wg:/api/v1/group/group/1817/,int,1,lwig,Light-Weight Implementation Guidance,ietf,wg
2016,wg:/api/v1/group/group/1897/,int,2,6lo,IPv6 over Networks of Resource-constrained Nodes,ietf,wg
2016,wg:/api/v1/group/group/1958/,int,2,dprive,DNS PRIVate Exchange,ietf,wg
2016,wg:/api/v1/group/group/988/,int,5,dhc,Dynamic Host Configuration,ietf,wg
2016,wg:/api/v1/group/group/1452/,ops,9,dnsop,Domain Name System Operations,ietf,wg
2016,wg:/api/v1/group/group/1575/,ops,1,netconf,Network Configuration,ietf,wg
2016,wg:/api/v1/group/group/1578/,ops,7,v6ops,IPv6 Operations,ietf,wg
2016,wg:/api/v1/group/group/1584/,ops,5,grow,Global Routing Operations,ietf,wg
2016,wg:/api/v1/group/group/1599/,ops,1,opsec,Operational Security Capabilities for IP Network Infrastructure,ietf,wg
2016,wg:/api/v1/group/group/1612/,ops,1,radext,RADIUS EXTensions,ietf,wg
2016,wg:/api/v1/group/group/1638/,ops,4,netmod,NETCONF Data Modeling Language,ietf,wg
2016,wg:/api/v1/group/group/1682/,ops,2,dime,Diameter Maintenance and Extensions,ietf,wg
2016,wg:/api/v1/group/group/1714/,ops,1,opsawg,Operations and Management Area Working Group,ietf,wg
2016,wg:/api/v1/group/group/945/,ops,1,bmwg,Benchmarking Methodology,ietf,wg
2016,wg:/api/v1/group/group/1041/,rtg,4,idr,Inter-Domain Routing,ietf,wg
2016,wg:/api/v1/group/group/1102/,rtg,8,isis,IS-IS for IP Internets,ietf,wg
2016,wg:/api/v1/group/group/1132/,rtg,4,manet,Mobile Ad-hoc Networks,ietf,wg
2016,wg:/api/v1/group/group/1140/,rtg,8,mpls,Multiprotocol Label Switching,ietf,wg
2016,wg:/api/v1/group/group/1188/,rtg,5,ospf,Open Shortest Path First IGP,ietf,wg
2016,wg:/api/v1/group/group/1397/,rtg,3,pim,Protocols for IP Multicast,ietf,wg
2016,wg:/api/v1/group/group/1469/,rtg,1,l2tpext,Layer Two Tunneling Protocol Extensions,ietf,wg
2016,wg:/api/v1/group/group/1524/,rtg,3,ccamp,Common Control and Measurement Plane,ietf,wg
2016,wg:/api/v1/group/group/1619/,rtg,4,rtgwg,Routing Area Working Group,ietf,wg
2016,wg:/api/v1/group/group/1628/,rtg,4,bfd,Bidirectional Forwarding Detection,ietf,wg
2016,wg:/api/v1/group/group/1630/,rtg,2,pce,Path Computation Element,ietf,wg
2016,wg:/api/v1/group/group/1650/,rtg,9,trill,Transparent Interconnection of Lots of Links,ietf,wg
2016,wg:/api/v1/group/group/1680/,rtg,3,sidr,Secure Inter-Domain Routing,ietf,wg
2016,wg:/api/v1/group/group/1730/,rtg,4,roll,Routing Over Low power and Lossy networks,ietf,wg
2016,wg:/api/v1/group/group/1751/,rtg,4,lisp,Locator/ID Separation Protocol,ietf,wg
2016,wg:/api/v1/group/group/1840/,rtg,1,nvo3,Network Virtualization Overlays,ietf,wg
2016,wg:/api/v1/group/group/1875/,rtg,4,i2rs,Interface to the Routing System,ietf,wg
2016,wg:/api/v1/group/group/1905/,rtg,1,spring,Source Packet Routing in Networking,ietf,wg
2016,wg:/api/v1/group/group/1960/,rtg,7,bess,BGP Enabled Services,ietf,wg
2016,wg:/api/v1/group/group/1969/,rtg,9,pals,Pseudowire And LDP-enabled Services,ietf,wg
2016,wg:/api/v1/group/group/1985/,rtg,3,teas,Traffic Engineering Architecture and Signaling,ietf,wg
2016,wg:/api/v1/group/group/1326/,sec,4,tls,Transport Layer Security,ietf,wg
2016,wg:/api/v1/group/group/1634/,sec,3,kitten,Common Authentication Technology Next Generation,ietf,wg
2016,wg:/api/v1/group/group/1740/,sec,2,ipsecme,IP Security Maintenance and Extensions,ietf,wg
2016,wg:/api/v1/group/group/1748/,sec,1,oauth,Web Authorization Protocol,ietf,wg
2016,wg:/api/v1/group/group/1804/,sec,3,abfab,Application Bridging for Federated Access Beyond web,ietf,wg
2016,wg:/api/v1/group/group/1810/,sec,1,dane,DNS-based Authentication of Named Entities,ietf,wg
2016,wg:/api/v1/group/group/1826/,sec,1,httpauth,Hypertext Transfer Protocol Authentication,ietf,wg
2016,wg:/api/v1/group/group/1830/,sec,1,jose,Javascript Object Signing and Encryption,ietf,wg
2016,wg:/api/v1/group/group/1831/,sec,1,mile,Managed Incident Lightweight Exchange,ietf,wg
2016,wg:/api/v1/group/group/1896/,sec,1,dice,DTLS In Constrained Environments,ietf,wg
2016,wg:/api/v1/group/group/1921/,sec,1,ace,Authentication and Authorization for Constrained Environments,ietf,wg
2016,wg:/api/v1/group/group/1089/,tsv,5,ippm,IP Performance Metrics,ietf,wg
2016,wg:/api/v1/group/group/1152/,tsv,5,nfsv4,Network File System Version 4,ietf,wg
2016,wg:/api/v1/group/group/1463/,tsv,2,tsvwg,Transport Area Working Group,ietf,wg
2016,wg:/api/v1/group/group/1620/,tsv,2,tcpm,TCP Maintenance and Minor Extensions,ietf,wg
2016,wg:/api/v1/group/group/1744/,tsv,1,alto,Application-Layer Traffic Optimization,ietf,wg
2016,wg:/api/v1/group/group/1771/,tsv,1,ppsp,Peer to Peer Streaming Protocol,ietf,wg
2016,wg:/api/v1/group/group/1775/,tsv,3,conex,Congestion Exposure,ietf,wg
2016,wg:/api/v1/group/group/1893/,tsv,2,aqm,Active Queue Management and Packet Scheduling,ietf,wg
2016,wg:/api/v1/group/group/1926/,tsv,2,tram,TURN Revised and Modernized,ietf,wg
2017,rg:/api/v1/group/group/1988/,Other,1,hrpc,Human Rights Protocol Considerations,irtf,rg
2017,rg:/api/v1/group/group/31/,Other,2,cfrg,Crypto Forum,irtf,rg
2017,stream:iab,Other,6,iab,Internet Architecture Board,iab,ietf
2017,stream:ietf-other,Other,34,art,Applications and Real-Time Area,ietf,area
2017,stream:ise,Other,11,none,Individual Submissions,ise,individ
2017,wg:/api/v1/group/group/1138/,art,1,mmusic,Multiparty Multimedia Session Control,ietf,wg
2017,wg:/api/v1/group/group/1643/,art,2,ecrit,Emergency Context Resolution with Internet Technologies,ietf,wg
2017,wg:/api/v1/group/group/1705/,art,1,p2psip,Peer-to-Peer Session Initiation Protocol,ietf,wg
2017,wg:/api/v1/group/group/1718/,art,5,httpbis,Hypertext Transfer Protocol,ietf,wg
2017,wg:/api/v1/group/group/1762/,art,3,sipcore,Session Initiation Protocol Core,ietf,wg
2017,wg:/api/v1/group/group/1765/,art,1,codec,Internet Wideband Audio Codec,ietf,wg
2017,wg:/api/v1/group/group/1788/,art,1,siprec,SIP Recording,ietf,wg
2017,wg:/api/v1/group/group/1789/,art,2,core,Constrained RESTful Environments,ietf,wg
2017,wg:/api/v1/group/group/1792/,art,2,urnbis,"Uniform Resource Names, Revised",ietf,wg
2017,wg:/api/v1/group/group/1798/,art,3,precis,Preparation and Comparison of Internationalized Strings,ietf,wg
2017,wg:/api/v1/group/group/1805/,art,2,appsawg,ART Area General Applications Working Group,ietf,wg
2017,wg:/api/v1/group/group/1812/,art,4,avtcore,Audio/Video Transport Core Maintenance,ietf,wg
2017,wg:/api/v1/group/group/1813/,art,2,avtext,Audio/Video Transport Extensions,ietf,wg
2017,wg:/api/v1/group/group/1814/,art,2,payload,Audio/Video Transport Payloads,ietf,wg
2017,wg:/api/v1/group/group/1832/,art,1,bfcpbis,Binary Floor Control Protocol Bis,ietf,wg
2017,wg:/api/v1/group/group/1839/,art,1,insipid,INtermediary-safe SIP session ID,ietf,wg
2017,wg:/api/v1/group/group/1852/,art,1,straw,Sip Traversal Required for Applications to Work,ietf,wg
2017,wg:/api/v1/group/group/1957/,art,2,webpush,Web-Based Push Notifications,ietf,wg
2017,wg:/api/v1/group/group/1999/,art,1,slim,Selection of Language for Internet Media,ietf,wg
2017,wg:/api/v1/group/group/2001/,art,1,geojson,Geographic JSON,ietf,wg
2017,wg:/api/v1/group/group/2012/,art,1,jsonbis,Javascript Object Notation Update,ietf,wg
2017,wg:/api/v1/group/group/2141/,art,1,justfont,Font Top Level Media Type,ietf,wg
2017,wg:/api/v1/group/group/2146/,art,2,regext,Registration Protocols Extensions,ietf,wg
2017,wg:/api/v1/group/group/1626/,int,2,hip,Host Identity Protocol,ietf,wg
2017,wg:/api/v1/group/group/1665/,int,1,intarea,Internet Area Working Group,ietf,wg
2017,wg:/api/v1/group/group/1678/,int,2,softwire,Softwires,ietf,wg
2017,wg:/api/v1/group/group/1709/,int,1,tictoc,Timing over IP Connection and Transfer of Clock,ietf,wg
2017,wg:/api/v1/group/group/1723/,int,6,6man,IPv6 Maintenance,ietf,wg
2017,wg:/api/v1/group/group/1728/,int,1,savi,Source Address Validation Improvements,ietf,wg
2017,wg:/api/v1/group/group/1847/,int,2,dmm,Distributed Mobility Management,ietf,wg
2017,wg:/api/v1/group/group/1895/,int,1,dnssd,Extensions for Scalable DNS Service Discovery ,ietf,wg
2017,wg:/api/v1/group/group/1897/,int,4,6lo,IPv6 over Networks of Resource-constrained Nodes,ietf,wg
2017,wg:/api/v1/group/group/1903/,int,1,6tisch,IPv6 over the TSCH mode of IEEE 802.15.4e,ietf,wg
2017,wg:/api/v1/group/group/1958/,int,1,dprive,DNS PRIVate Exchange,ietf,wg
2017,wg:/api/v1/group/group/988/,int,3,dhc,Dynamic Host Configuration,ietf,wg
2017,wg:/api/v1/group/group/1452/,ops,5,dnsop,Domain Name System Operations,ietf,wg
2017,wg:/api/v1/group/group/1575/,ops,3,netconf,Network Configuration,ietf,wg
2017,wg:/api/v1/group/group/1578/,ops,3,v6ops,IPv6 Operations,ietf,wg
2017,wg:/api/v1/group/group/1584/,ops,3,grow,Global Routing Operations,ietf,wg
2017,wg:/api/v1/group/group/1612/,ops,2,radext,RADIUS EXTensions,ietf,wg
2017,wg:/api/v1/group/group/1638/,ops,1,netmod,Network Modeling,ietf,wg
2017,wg:/api/v1/group/group/1877/,ops,2,lmap,Large-Scale Measurement of Broadband Performance,ietf,wg
2017,wg:/api/v1/group/group/1998/,ops,1,l3sm,L3VPN Service Model ,ietf,wg
2017,wg:/api/v1/group/group/945/,ops,6,bmwg,Benchmarking Methodology,ietf,wg
2017,wg:/api/v1/group/group/1041/,rtg,3,idr,Inter-Domain Routing,ietf,wg
2017,wg:/api/v1/group/group/1102/,rtg,2,isis,IS-IS for IP Internets,ietf,wg
2017,wg:/api/v1/group/group/1132/,rtg,4,manet,Mobile Ad-hoc Networks,ietf,wg
2017,wg:/api/v1/group/group/1140/,rtg,9,mpls,Multiprotocol Label Switching,ietf,wg
2017,wg:/api/v1/group/group/1188/,rtg,1,ospf,Open Shortest Path First IGP,ietf,wg
2017,wg:/api/v1/group/group/1397/,rtg,1,pim,Protocols for IP Multicast,ietf,wg
2017,wg:/api/v1/group/group/1469/,rtg,1,l2tpext,Layer Two Tunneling Protocol Extensions,ietf,wg
2017,wg:/api/v1/group/group/1619/,rtg,3,rtgwg,Routing Area Working Group,ietf,wg
2017,wg:/api/v1/group/group/1630/,rtg,8,pce,Path Computation Element,ietf,wg
2017,wg:/api/v1/group/group/1650/,rtg,4,trill,Transparent Interconnection of Lots of Links,ietf,wg
2017,wg:/api/v1/group/group/1680/,rtg,11,sidr,Secure Inter-Domain Routing,ietf,wg
2017,wg:/api/v1/group/group/1730/,rtg,2,roll,Routing Over Low power and Lossy networks,ietf,wg
2017,wg:/api/v1/group/group/1751/,rtg,4,lisp,Locator/ID Separation Protocol,ietf,wg
2017,wg:/api/v1/group/group/1840/,rtg,1,nvo3,Network Virtualization Overlays,ietf,wg
2017,wg:/api/v1/group/group/1875/,rtg,2,i2rs,Interface to the Routing System,ietf,wg
2017,wg:/api/v1/group/group/1960/,rtg,1,bess,BGP Enabled ServiceS,ietf,wg
2017,wg:/api/v1/group/group/1964/,rtg,1,bier,Bit Indexed Explicit Replication,ietf,wg
2017,wg:/api/v1/group/group/1969/,rtg,6,pals,Pseudowire And LDP-enabled Services,ietf,wg
2017,wg:/api/v1/group/group/1985/,rtg,6,teas,Traffic Engineering Architecture and Signaling,ietf,wg
2017,wg:/api/v1/group/group/1634/,sec,3,kitten,Common Authentication Technology Next Generation,ietf,wg
2017,wg:/api/v1/group/group/1740/,sec,3,ipsecme,IP Security Maintenance and Extensions,ietf,wg
2017,wg:/api/v1/group/group/1748/,sec,2,oauth,Web Authorization Protocol,ietf,wg
2017,wg:/api/v1/group/group/1810/,sec,1,dane,DNS-based Authentication of Named Entities,ietf,wg
2017,wg:/api/v1/group/group/1826/,sec,3,httpauth,Hypertext Transfer Protocol Authentication,ietf,wg
2017,wg:/api/v1/group/group/1830/,sec,1,jose,Javascript Object Signing and Encryption,ietf,wg
2017,wg:/api/v1/group/group/1831/,sec,2,mile,Managed Incident Lightweight Exchange,ietf,wg
2017,wg:/api/v1/group/group/1869/,sec,1,sacm,Security Automation and Continuous Monitoring,ietf,wg
2017,wg:/api/v1/group/group/1965/,sec,1,i2nsf,Interface to Network Security Functions,ietf,wg
2017,wg:/api/v1/group/group/2002/,sec,1,cose,CBOR Object Signing and Encryption,ietf,wg
2017,wg:/api/v1/group/group/2143/,sec,4,curdle,"CURves, Deprecating and a Little more Encryption",ietf,wg
2017,wg:/api/v1/group/group/1089/,tsv,2,ippm,IP Performance Metrics,ietf,wg
2017,wg:/api/v1/group/group/1152/,tsv,7,nfsv4,Network File System Version 4,ietf,wg
2017,wg:/api/v1/group/group/1463/,tsv,6,tsvwg,Transport Area Working Group,ietf,wg
2017,wg:/api/v1/group/group/1620/,tsv,1,tcpm,TCP Maintenance and Minor Extensions,ietf,wg
2017,wg:/api/v1/group/group/1744/,tsv,1,alto,Application-Layer Traffic Optimization,ietf,wg
2017,wg:/api/v1/group/group/1764/,tsv,1,mptcp,Multipath TCP,ietf,wg
2017,wg:/api/v1/group/group/1838/,tsv,1,rmcat,RTP Media Congestion Avoidance Techniques,ietf,wg
2017,wg:/api/v1/group/group/1893/,tsv,3,aqm,Active Queue Management and Packet Scheduling,ietf,wg
2017,wg:/api/v1/group/group/1924/,tsv,1,taps,Transport Services,ietf,wg
2017,wg:/api/v1/group/group/1926/,tsv,1,tram,TURN Revised and Modernized,ietf,wg
2018,rg:/api/v1/group/group/1883/,Other,1,nwcrg,Coding for efficient NetWork Communications Research Group,irtf,rg
2018,rg:/api/v1/group/group/31/,Other,2,cfrg,Crypto Forum,irtf,rg
2018,rg:/api/v1/group/group/38/,Other,1,nmrg,Network Management,irtf,rg
2018,stream:iab,Other,2,iab,Internet Architecture Board,iab,ietf
2018,stream:ietf-other,Other,15,art,Applications and Real-Time Area,ietf,area
2018,stream:ise,Other,13,none,Individual Submissions,ise,individ
2018,wg:/api/v1/group/group/1718/,art,3,httpbis,Hypertext Transfer Protocol,ietf,wg
2018,wg:/api/v1/group/group/1765/,art,1,codec,Internet Wideband Audio Codec,ietf,wg
2018,wg:/api/v1/group/group/1789/,art,2,core,Constrained RESTful Environments,ietf,wg
2018,wg:/api/v1/group/group/1814/,art,2,payload,Audio/Video Transport Payloads,ietf,wg
2018,wg:/api/v1/group/group/1815/,art,1,xrblock,Metric Blocks for use with RTCP's Extended Report Framework,ietf,wg
2018,wg:/api/v1/group/group/1839/,art,1,insipid,INtermediary-safe SIP session ID,ietf,wg
2018,wg:/api/v1/group/group/1899/,art,4,stir,Secure Telephone Identity Revisited,ietf,wg
2018,wg:/api/v1/group/group/1918/,art,3,uta,Using TLS in Applications,ietf,wg
2018,wg:/api/v1/group/group/1994/,art,1,modern,"Managing, Ordering, Distributing, Exposing, & Registering telephone Numbers",ietf,wg
2018,wg:/api/v1/group/group/1999/,art,1,slim,Selection of Language for Internet Media,ietf,wg
2018,wg:/api/v1/group/group/2021/,art,2,ice,Interactive Connectivity Establishment,ietf,wg
2018,wg:/api/v1/group/group/2146/,art,3,regext,Registration Protocols Extensions,ietf,wg
2018,wg:/api/v1/group/group/2197/,art,2,dcrup,DKIM Crypto Update,ietf,wg
2018,wg:/api/v1/group/group/2205/,art,5,extra,Email mailstore and eXtensions To Revise or Amend,ietf,wg
2018,wg:/api/v1/group/group/2208/,art,1,doh,DNS Over HTTPS,ietf,wg
2018,wg:/api/v1/group/group/1665/,int,2,intarea,Internet Area Working Group,ietf,wg
2018,wg:/api/v1/group/group/1678/,int,1,softwire,Softwires,ietf,wg
2018,wg:/api/v1/group/group/1723/,int,2,6man,IPv6 Maintenance,ietf,wg
2018,wg:/api/v1/group/group/1803/,int,1,homenet,Home Networking,ietf,wg
2018,wg:/api/v1/group/group/1817/,int,2,lwig,Light-Weight Implementation Guidance,ietf,wg
2018,wg:/api/v1/group/group/1847/,int,2,dmm,Distributed Mobility Management,ietf,wg
2018,wg:/api/v1/group/group/1897/,int,1,6lo,IPv6 over Networks of Resource-constrained Nodes,ietf,wg
2018,wg:/api/v1/group/group/1903/,int,1,6tisch,IPv6 over the TSCH mode of IEEE 802.15.4e,ietf,wg
2018,wg:/api/v1/group/group/1958/,int,2,dprive,DNS PRIVate Exchange,ietf,wg
2018,wg:/api/v1/group/group/2148/,int,1,lpwan,IPv6 over Low Power Wide-Area Networks,ietf,wg
2018,wg:/api/v1/group/group/988/,int,2,dhc,Dynamic Host Configuration,ietf,wg
2018,wg:/api/v1/group/group/1118/,ops,2,mboned,MBONE Deployment,ietf,wg
