lineage_id,lineage_root_drafts,lineage_terminal_drafts,lineage_members,lineage_length,branching_lineage,merging_lineage,lineage_revision_count,lineage_first_submission,lineage_last_submission,lineage_activity_duration_days,lineage_activity_duration_years,observation_days,inactivity_days,lineage_became_rfc,rfc_count,rfc_names,first_rfc_publication,publication_outcome,wg_status,wg_count,wg_names,area_names,rq2_clean_single_wg,rfc_streams,rfc_index_wgs,rfc_index_areas,author_count,organisation_count,organisation_names,cross_organisation,affiliation_alias_matched_records,affiliation_multi_organisation_records,affiliation_unmatched_records,affiliation_missing_records,affiliation_non_organisational_records,wg_assignment
draft-bundesbank-eurosystem-namespace,draft-bundesbank-eurosystem-namespace,draft-bundesbank-eurosystem-namespace,draft-bundesbank-eurosystem-namespace,1,False,False,4,2012-04-10,2014-02-18,679.0,1.8590006844626967,5170.0,4491.0,1,1,rfc7207,2014-04-17 23:04:27+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,2,0,,False,0,0,1,1,0,No recorded WG
draft-buraglio-deprecate7050,draft-buraglio-deprecate7050,draft-ietf-v6ops-prefer8781,draft-buraglio-deprecate7050; draft-ietf-v6ops-prefer8781,2,False,False,10,2024-09-09,2025-08-07,332.0,0.9089664613278576,635.0,303.0,1,1,rfc9872,2025-10-01 03:45:12+00:00,Successful,Single WG,1,v6ops,ops,True,IETF,v6ops,ops,3,2,Google; Microsoft,True,3,0,2,1,0,Recorded WG
draft-burbridge-lmap-information-model,draft-burbridge-lmap-information-model,draft-burbridge-lmap-information-model,draft-burbridge-lmap-information-model,1,False,False,2,2013-07-05,2013-10-21,108.0,0.2956878850102669,4719.0,4611.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,0,,False,0,0,1,3,0,No recorded WG
draft-burger-sip-info,draft-burger-sip-info,draft-burger-sip-info,draft-burger-sip-info,1,False,False,1,2007-11-18,2007-11-18,0.0,0.0,6775.0,6775.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-burger-sipcore-rejected,draft-burger-sipcore-rejected,draft-ietf-sipcore-rejected,draft-burger-sipcore-rejected; draft-ietf-sipcore-rejected,2,False,False,12,2018-07-16,2019-06-28,347.0,0.9500342231348392,2882.0,2535.0,1,1,rfc8688,2019-12-05 05:25:19+00:00,Successful,Single WG,1,sipcore,art,True,IETF,sipcore,art,2,0,,False,0,0,3,0,0,Recorded WG
draft-burger-sipping-kpml-basic,draft-burger-sipping-kpml-basic,draft-burger-sipping-kpml-basic,draft-burger-sipping-kpml-basic,1,False,False,1,2007-11-11,2007-11-11,0.0,0.0,6782.0,6782.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-burger-sipping-netann,draft-burger-sipping-netann,draft-burger-sipping-netann,draft-burger-sipping-netann,1,False,False,0,,,,,,,1,1,rfc4240,2005-12-12 19:30:39+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,3,0,,False,0,0,3,0,0,No recorded WG
draft-burger-stir-iana-cert,draft-burger-stir-iana-cert,draft-burger-stir-iana-cert,draft-burger-stir-iana-cert,1,False,False,2,2018-03-05,2020-03-08,734.0,2.0095824777549622,3015.0,2281.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-burgess-promise-iot-arch,draft-burgess-promise-iot-arch,draft-burgess-promise-iot-arch,draft-burgess-promise-iot-arch,1,False,False,2,2015-10-19,2016-04-20,184.0,0.5037645448323066,3883.0,3699.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Cisco,False,1,0,1,0,0,No recorded WG
draft-burgin-ipsec-suiteb-profile,draft-burgin-ipsec-suiteb-profile,draft-burgin-ipsec-suiteb-profile,draft-burgin-ipsec-suiteb-profile,1,False,False,3,2011-02-10,2011-08-12,183.0,0.5010266940451745,5595.0,5412.0,1,1,rfc6380,2011-10-18 18:32:28+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,2,0,,False,0,0,2,0,0,No recorded WG
draft-burgin-kerberos-aes-cbc-hmac-sha2,draft-burgin-kerberos-aes-cbc-hmac-sha2,draft-burgin-kerberos-aes-cbc-hmac-sha2,draft-burgin-kerberos-aes-cbc-hmac-sha2,1,False,False,2,2011-07-11,2012-10-19,466.0,1.2758384668035592,5444.0,4978.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-burgin-kerberos-suiteb,draft-burgin-kerberos-suiteb,draft-burgin-kerberos-suiteb,draft-burgin-kerberos-suiteb,1,False,False,1,2012-10-19,2012-10-19,0.0,0.0,4978.0,4978.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-burleigh-bpv7,draft-burleigh-bpv7,draft-burleigh-bpv7,draft-burleigh-bpv7,1,False,False,1,2014-06-06,2014-06-06,0.0,0.0,4383.0,4383.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-burleigh-dtn-bibect,draft-burleigh-dtn-bibect,draft-burleigh-dtn-bibect,draft-burleigh-dtn-bibect,1,False,False,2,2017-06-22,2018-05-20,332.0,0.9089664613278576,3271.0,2939.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-burleigh-dtn-rs-cbor,draft-burleigh-dtn-rs-cbor,draft-burleigh-dtn-rs-cbor,draft-burleigh-dtn-rs-cbor,1,False,False,2,2016-03-04,2016-04-29,56.0,0.1533196440793976,3746.0,3690.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-burleigh-dtn-stcp,draft-burleigh-dtn-stcp,draft-burleigh-dtn-stcp,draft-burleigh-dtn-stcp,1,False,False,1,2018-09-14,2018-09-14,0.0,0.0,2822.0,2822.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-burleigh-dtnrg-cgr,draft-burleigh-dtnrg-cgr,draft-burleigh-dtnrg-cgr,draft-burleigh-dtnrg-cgr,1,False,False,2,2009-12-31,2010-07-08,189.0,0.5174537987679672,6001.0,5812.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-burleigh-dtnrg-imc,draft-burleigh-dtnrg-imc,draft-burleigh-dtnrg-imc,draft-burleigh-dtnrg-imc,1,False,False,1,2012-11-07,2012-11-07,0.0,0.0,4959.0,4959.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-burleigh-dtnrg-ltpcl,draft-burleigh-dtnrg-ltpcl,draft-burleigh-dtnrg-ltpcl,draft-burleigh-dtnrg-ltpcl,1,False,False,6,2009-12-29,2013-04-25,1213.0,3.3210130047912387,6003.0,4790.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-burleigh-dtnwg-dtka,draft-burleigh-dtnwg-dtka,draft-burleigh-dtnwg-dtka,draft-burleigh-dtnwg-dtka,1,False,False,3,2017-10-05,2018-08-28,327.0,0.8952772073921971,3166.0,2839.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,5,0,,False,0,0,5,0,0,No recorded WG
draft-burman-mmusic-sdp-simulcast,draft-burman-mmusic-sdp-simulcast,draft-burman-mmusic-sdp-simulcast,draft-burman-mmusic-sdp-simulcast,1,False,False,1,2014-10-27,2014-10-27,0.0,0.0,4240.0,4240.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,2,Cisco; Ericsson,True,4,0,0,0,0,No recorded WG
draft-burman-rtcweb-h264-proposal,draft-burman-rtcweb-h264-proposal,draft-burman-rtcweb-h264-proposal,draft-burman-rtcweb-h264-proposal,1,False,False,6,2012-10-15,2014-10-27,742.0,2.0314852840520192,4982.0,4240.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,9,5,Apple; Cisco; Ericsson; Microsoft; Nokia,True,6,0,3,0,0,No recorded WG
draft-burman-rtcweb-mmusic-media-structure,draft-burman-rtcweb-mmusic-media-structure,draft-burman-rtcweb-mmusic-media-structure,draft-burman-rtcweb-mmusic-media-structure,1,False,False,1,2013-02-01,2013-02-01,0.0,0.0,4873.0,4873.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Ericsson,False,2,0,0,0,0,No recorded WG
draft-burmeister-avt-rtcp-feedback-sim,draft-burmeister-avt-rtcp-feedback-sim,draft-burmeister-avt-rtcp-feedback-sim,draft-burmeister-avt-rtcp-feedback-sim,1,False,False,0,,,,,,,1,1,rfc4586,2006-07-19 18:02:44+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,6,0,,False,0,0,6,0,0,No recorded WG
draft-burness-locid-evaluate,draft-burness-locid-evaluate,draft-burness-locid-evaluate,draft-burness-locid-evaluate,1,False,False,2,2008-02-18,2008-07-14,147.0,0.4024640657084189,6683.0,6536.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,2,1,0,No recorded WG
draft-burnett-pronunciation-alphabet-registry,draft-burnett-pronunciation-alphabet-registry,draft-burnett-pronunciation-alphabet-registry,draft-burnett-pronunciation-alphabet-registry,1,False,False,1,2009-12-04,2009-12-04,0.0,0.0,6028.0,6028.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,IBM,False,1,0,1,0,0,No recorded WG
draft-burnett-rtcweb-constraints-registry,draft-burnett-rtcweb-constraints-registry,draft-burnett-rtcweb-constraints-registry,draft-burnett-rtcweb-constraints-registry,1,False,False,6,2012-03-02,2014-02-14,714.0,1.9548254620123204,5209.0,4495.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-busi-pals-pw-cw-stitching,draft-busi-pals-pw-cw-stitching,draft-busi-pals-pw-cw-stitching,draft-busi-pals-pw-cw-stitching,1,False,False,2,2018-07-02,2018-10-22,112.0,0.3066392881587953,2896.0,2784.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,1,Huawei,False,4,0,0,0,0,No recorded WG
draft-busibel-ccamp-path-computation-api,draft-busibel-ccamp-path-computation-api,draft-busibel-teas-yang-path-computation,draft-busibel-ccamp-path-computation-api; draft-busibel-teas-yang-path-computation,2,False,False,5,2016-07-08,2017-06-30,357.0,0.9774127310061602,3620.0,3263.0,0,0,,,Unsuccessful,Single WG,1,teas,rtg,True,,,,10,4,China Unicom; Ericsson; Huawei; Nokia,True,8,0,10,0,0,Recorded WG
draft-busin-geopriv-location-qos-req,draft-busin-geopriv-location-qos-req,draft-busin-geopriv-location-qos-req,draft-busin-geopriv-location-qos-req,1,False,False,2,2007-11-12,2007-11-19,7.0,0.0191649555099247,6781.0,6774.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,1,Ericsson,False,4,0,0,0,0,No recorded WG
draft-butler-geojson,draft-butler-geojson,draft-ietf-geojson,draft-butler-geojson; draft-ietf-geojson,2,False,False,10,2014-01-08,2016-06-23,897.0,2.455852156057495,4532.0,3635.0,1,1,rfc7946,2016-08-11 00:22:45+00:00,Successful,Single WG,1,geojson,art,True,IETF,geojson,art,6,0,,False,0,0,6,4,0,Recorded WG
draft-bvandervalk-sadi,draft-bvandervalk-sadi,draft-bvandervalk-sadi,draft-bvandervalk-sadi,1,False,False,1,2012-01-31,2012-01-31,0.0,0.0,5240.0,5240.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,2,1,0,No recorded WG
draft-bvtm-dhc-mac-assign,draft-bvtm-dhc-mac-assign,draft-ietf-dhc-mac-assign,draft-bvtm-dhc-mac-assign; draft-ietf-dhc-mac-assign,2,False,False,13,2018-03-05,2020-09-03,913.0,2.4996577686516086,3015.0,2102.0,1,1,rfc8947,2020-12-02 03:03:20+00:00,Successful,Single WG,1,dhc,int,True,IETF,dhc,int,3,1,Cisco,False,2,0,4,0,0,Recorded WG
