lineage_id,lineage_members,lineage_length,lineage_revision_count,first_history_date,last_history_date,development_duration_days,development_duration_years,has_rfc,rfc_count,rfc_names,final_drafts,final_draft_names,publication_success,publication_status,success_reason,success_rfc_names,success_final_drafts,recorded_groups,recorded_wgs,recorded_wg_count,has_recorded_wg,has_individual_submissions,individual_members,no_recorded_group_members,first_individual_date,first_recorded_wg_date,first_recorded_wgs,individual_to_wg,time_to_wg_days,filename_wg_candidates,filename_candidate_count,filename_candidate_status,wg_classification
lineage_008108,draft-galikunze-ccamp-g-698-2-snmp-mib,1,13,2012-06-22,2015-07-06,1109.0,3.0362765229295,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galikunze-ccamp-g-698-2-snmp-mib,,2012-06-22,,,0,,ccamp;snmp,2,Ambiguous candidates,Individual / no recorded WG
lineage_008109,draft-galikunze-ccamp-opt-imp-snmp-mib,1,2,2013-07-15,2013-07-29,14.0,0.038329911019849415,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galikunze-ccamp-opt-imp-snmp-mib,,2013-07-15,,,0,,ccamp;snmp,2,Ambiguous candidates,Individual / no recorded WG
lineage_008110,draft-galimbe-ccamp-iv-yang,1,13,2016-03-21,2021-07-01,1928.0,5.278576317590692,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galimbe-ccamp-iv-yang,,2016-03-21,,,0,,ccamp,1,Single candidate,Individual / no recorded WG
lineage_008111,draft-galimbe-kunze-black-link-mib,1,1,2011-02-18,2011-02-18,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galimbe-kunze-black-link-mib,,2011-02-18,,,0,,,0,None,Individual / no recorded WG
lineage_008112,draft-galimbe-kunze-g-698-2-snmp-mib,1,3,2011-07-01,2012-03-06,249.0,0.6817248459958932,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galimbe-kunze-g-698-2-snmp-mib,,2011-07-01,,,0,,snmp,1,Single candidate,Individual / no recorded WG
lineage_008113,draft-galis-anima-autonomic-slice-networking,1,6,2016-10-31,2018-09-27,696.0,1.9055441478439425,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galis-anima-autonomic-slice-networking,,2016-10-31,,,0,,anima,1,Single candidate,Individual / no recorded WG
lineage_008114,draft-galis-irtf-sarnet21-report,1,2,2021-06-28,2021-07-26,28.0,0.07665982203969883,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galis-irtf-sarnet21-report,,2021-06-28,,,0,,,0,None,Individual / no recorded WG
lineage_008115,draft-galis-netslices-revised-problem-statement;draft-gdmb-netslices-intro-and-ps,2,5,2017-01-19,2017-07-03,165.0,0.4517453798767967,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galis-netslices-revised-problem-statement;draft-gdmb-netslices-intro-and-ps,,2017-01-19,,,0,,problem,1,Single candidate,Individual / no recorded WG
lineage_008116,draft-galis-precision-netslices-problem-statement,1,1,2018-11-05,2018-11-05,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galis-precision-netslices-problem-statement,,2018-11-05,,,0,,problem,1,Single candidate,Individual / no recorded WG
lineage_008117,draft-gallagher-email-invisible-signatures;draft-gallagher-email-unobtrusive-signatures;draft-ietf-mailmaint-unobtrusive-signatures,3,7,2025-05-03,2026-04-30,362.0,0.9911019849418207,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions;Mail Maintenance,mailmaint,1,1,1,draft-gallagher-email-invisible-signatures,,2025-05-03,2025-05-12,mailmaint,1,9.0,,0,None,Individual to Recorded WG
lineage_008118,draft-gallagher-hybiwebsocketenhancement,1,1,2016-07-07,2016-07-07,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gallagher-hybiwebsocketenhancement,,2016-07-07,,,0,,,0,None,Individual / no recorded WG
lineage_008119,draft-gallagher-openpgp-certificates,1,1,2026-06-04,2026-06-04,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gallagher-openpgp-certificates,,2026-06-04,,,0,,openpgp,1,Single candidate,Individual / no recorded WG
lineage_008120,draft-gallagher-openpgp-code-point-exhaustion,1,1,2025-03-18,2025-03-18,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gallagher-openpgp-code-point-exhaustion,,2025-03-18,,,0,,openpgp,1,Single candidate,Individual / no recorded WG
lineage_008121,draft-gallagher-openpgp-grease,1,2,2025-02-03,2025-08-08,186.0,0.5092402464065708,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gallagher-openpgp-grease,,2025-02-03,,,0,,openpgp,1,Single candidate,Individual / no recorded WG
lineage_008122,draft-gallagher-openpgp-hkp;draft-ietf-openpgp-hkp;draft-shaw-openpgp-hkp,3,14,2003-03-20,2026-06-05,8478.0,23.211498973305954,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions;Open Specification for Pretty Good Privacy,openpgp,1,1,1,draft-shaw-openpgp-hkp,,2003-03-20,2023-10-10,openpgp,1,7509.0,,0,None,Individual to Recorded WG
lineage_008123,draft-gallagher-openpgp-literal-metadata,1,1,2024-01-02,2024-01-02,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gallagher-openpgp-literal-metadata,,2024-01-02,,,0,,openpgp,1,Single candidate,Individual / no recorded WG
lineage_008124,draft-gallagher-openpgp-media-types,1,1,2025-08-08,2025-08-08,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gallagher-openpgp-media-types,,2025-08-08,,,0,,openpgp,1,Single candidate,Individual / no recorded WG
lineage_008125,draft-gallagher-openpgp-messages,1,1,2026-06-04,2026-06-04,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gallagher-openpgp-messages,,2026-06-04,,,0,,openpgp,1,Single candidate,Individual / no recorded WG
lineage_008126,draft-gallagher-openpgp-replacementkey;draft-ietf-openpgp-replacementkey;draft-shaw-openpgp-replacementkey,3,13,2001-08-22,2026-05-29,9046.0,24.76659822039699,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions;Open Specification for Pretty Good Privacy,openpgp,1,1,1,draft-shaw-openpgp-replacementkey,,2001-08-22,2024-03-04,openpgp,1,8230.0,,0,None,Individual to Recorded WG
lineage_008127,draft-gallagher-openpgp-signatures,1,4,2024-11-07,2026-06-04,574.0,1.571526351813826,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gallagher-openpgp-signatures,,2024-11-07,,,0,,openpgp,1,Single candidate,Individual / no recorded WG
lineage_008128,draft-gallagher-openpgp-user-attributes,1,2,2025-02-11,2025-11-03,265.0,0.7255304585900069,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gallagher-openpgp-user-attributes,,2025-02-11,,,0,,openpgp,1,Single candidate,Individual / no recorded WG
lineage_008129,draft-gallant-e164-tier-defs,1,1,2001-07-17,2001-07-17,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gallant-e164-tier-defs,,2001-07-17,,,0,,,0,None,Individual / no recorded WG
lineage_008130,draft-gallant-enum-e164-snap,1,1,2000-07-17,2000-07-17,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gallant-enum-e164-snap,,2000-07-17,,,0,,enum,1,Single candidate,Individual / no recorded WG
lineage_008131,draft-gallant-enum-ifax,1,2,2000-11-20,2000-11-30,10.0,0.02737850787132101,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gallant-enum-ifax,,2000-11-20,,,0,,enum,1,Single candidate,Individual / no recorded WG
lineage_008132,draft-galtzur-l2tpext-gr,1,3,2003-05-20,2004-10-28,527.0,1.4428473648186173,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galtzur-l2tpext-gr,,2003-05-20,,,0,,l2tpext,1,Single candidate,Individual / no recorded WG
lineage_008133,draft-galtzur-l2tpext-tdm;draft-ieft-l2tpext-tdm;draft-ietf-l2tpext-tdm,3,11,2004-02-05,2009-04-21,1902.0,5.207392197125257,1,1,RFC5611,draft-ietf-l2tpext-tdm-07,draft-ietf-l2tpext-tdm,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC5611,draft-ietf-l2tpext-tdm-07,Individual Submissions;Layer Two Tunneling Protocol Extensions,l2tpext,1,1,1,draft-galtzur-l2tpext-tdm,,2004-02-05,2005-02-02,l2tpext,1,363.0,,0,None,Individual to Recorded WG
lineage_008134,draft-galvin-maillists,1,1,2006-06-26,2006-06-26,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galvin-maillists,,2006-06-26,,,0,,,0,None,Individual / no recorded WG
lineage_008135,draft-galvin-regext-epp-variants,1,6,2024-09-18,2026-03-02,530.0,1.4510609171800137,0,0,,,,0,Not published,No mapped published RFC,,,Registration Protocols Extensions,regext,1,1,0,,,,2024-09-18,regext,0,,,0,None,Recorded WG
lineage_008136,draft-galvin-rfc2727bis,1,1,2002-01-24,2002-01-24,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galvin-rfc2727bis,,2002-01-24,,,0,,,0,None,Individual / no recorded WG
lineage_008137,draft-galvin-rfc3777bis,1,1,2009-03-04,2009-03-04,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galvin-rfc3777bis,,2009-03-04,,,0,,,0,None,Individual / no recorded WG
lineage_008138,draft-galvin-telnet-authenc,1,1,1996-02-07,1996-02-07,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galvin-telnet-authenc,,1996-02-07,,,0,,telnet,1,Single candidate,Individual / no recorded WG
lineage_008139,draft-galvin-telnet-gssapi,1,1,1996-02-07,1996-02-07,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-galvin-telnet-gssapi,,1996-02-07,,,0,,telnet,1,Single candidate,Individual / no recorded WG
lineage_008140,draft-gams-ipv4-extension,1,1,2010-09-12,2010-09-12,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gams-ipv4-extension,,2010-09-12,,,0,,,0,None,Individual / no recorded WG
lineage_008141,draft-gan-fast-reroute,1,1,2001-04-11,2001-04-11,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gan-fast-reroute,,2001-04-11,,,0,,,0,None,Individual / no recorded WG
lineage_008142,draft-gandhewar-dhc-relay-initiated-release,1,2,2015-06-29,2015-10-01,94.0,0.25735797399041754,0,0,,,,0,Not published,No mapped published RFC,,,Dynamic Host Configuration,dhc,1,1,0,,,,2015-06-29,dhc,0,,,0,None,Recorded WG
lineage_008143,draft-gandhewar-dhc-v6-relay-initiated-release,1,2,2015-06-29,2015-10-01,94.0,0.25735797399041754,0,0,,,,0,Not published,No mapped published RFC,,,Dynamic Host Configuration,dhc,1,1,0,,,,2015-06-29,dhc,0,,,0,None,Recorded WG
lineage_008144,draft-gandhi-ccamp-gmpls-restoration-lsp;draft-ietf-ccamp-gmpls-resource-sharing-proc;draft-ietf-teas-gmpls-resource-sharing-proc;draft-zhang-ccamp-gmpls-resource-sharing-proc,4,19,2012-10-15,2017-01-26,1564.0,4.2819986310746065,1,1,RFC8131,draft-ietf-teas-gmpls-resource-sharing-proc-08,draft-ietf-teas-gmpls-resource-sharing-proc,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8131,draft-ietf-teas-gmpls-resource-sharing-proc-08,Common Control and Measurement Plane;Individual Submissions;Traffic Engineering Architecture and Signaling,ccamp;teas,2,1,1,draft-gandhi-ccamp-gmpls-restoration-lsp,,2012-10-15,2014-02-14,ccamp,1,487.0,,0,None,Individual to Recorded WG
lineage_008145,draft-gandhi-ippm-simple-direct-loss,1,9,2021-02-12,2024-08-07,1272.0,3.482546201232033,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gandhi-ippm-simple-direct-loss,,2021-02-12,,,0,,ippm;simple,2,Ambiguous candidates,Individual / no recorded WG
lineage_008146,draft-gandhi-ippm-stamp-ber,1,7,2025-04-16,2026-05-28,407.0,1.1143052703627652,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gandhi-ippm-stamp-ber,,2025-04-16,,,0,,ippm,1,Single candidate,Individual / no recorded WG
lineage_008147,draft-gandhi-ippm-stamp-ext-hdr;draft-gandhi-ippm-stamp-ioam;draft-ietf-ippm-stamp-ext-hdr,3,11,2023-08-16,2026-05-04,992.0,2.7159479808350446,0,0,,,,0,Not published,No mapped published RFC,,,IP Performance Measurement;Individual Submissions,ippm,1,1,1,draft-gandhi-ippm-stamp-ext-hdr;draft-gandhi-ippm-stamp-ioam,,2023-08-16,2024-05-30,ippm,1,288.0,,0,None,Individual to Recorded WG
lineage_008148,draft-gandhi-ippm-stamp-mpls-hdr,1,5,2025-06-02,2026-06-04,367.0,1.0047912388774811,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gandhi-ippm-stamp-mpls-hdr,,2025-06-02,,,0,,ippm;mpls,2,Ambiguous candidates,Individual / no recorded WG
lineage_008149,draft-gandhi-ippm-stamp-srpm;draft-gandhi-ippm-twamp-srpm;draft-ietf-ippm-stamp-srpm,3,24,2020-10-21,2023-08-04,1017.0,2.784394250513347,1,1,RFC9503,draft-ietf-ippm-stamp-srpm-18,draft-ietf-ippm-stamp-srpm,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC9503,draft-ietf-ippm-stamp-srpm-18,IP Performance Measurement,ippm,1,1,0,,,,2020-10-21,ippm,0,,,0,None,Recorded WG
lineage_008150,draft-gandhi-lsr-ber,1,2,2025-07-22,2026-01-29,191.0,0.5229295003422314,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gandhi-lsr-ber,,2025-07-22,,,0,,lsr,1,Single candidate,Individual / no recorded WG
lineage_008151,draft-gandhi-mpls-ioam;draft-gandhi-mpls-ioam-sr;draft-gandhi-mpls-mna-ioam-dex;draft-gandhi-spring-ioam-sr-mpls;draft-ietf-mpls-mna-ioam;draft-mb-mpls-ioam-dex,6,41,2018-10-23,2026-05-19,2765.0,7.57015742642026,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions;Multiprotocol Label Switching,mpls,1,1,1,draft-gandhi-mpls-ioam;draft-gandhi-spring-ioam-sr-mpls,,2018-10-23,2019-10-19,mpls,1,361.0,,0,None,Individual to Recorded WG
lineage_008152,draft-gandhi-mpls-rfc6374-sr;draft-gandhi-spring-rfc6374-srpm-mpls;draft-gandhi-spring-sr-mpls-pm;draft-ietf-mpls-rfc6374-sr,4,31,2018-02-14,2024-10-17,2437.0,6.672142368240931,1,1,RFC9779,draft-ietf-mpls-rfc6374-sr-17,draft-ietf-mpls-rfc6374-sr,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC9779,draft-ietf-mpls-rfc6374-sr-17,Individual Submissions;Multiprotocol Label Switching,mpls,1,1,1,draft-gandhi-spring-rfc6374-srpm-mpls;draft-gandhi-spring-sr-mpls-pm,,2018-02-14,2019-10-19,mpls,1,612.0,,0,None,Individual to Recorded WG
lineage_008153,draft-gandhi-mpls-stamp-pw;draft-ietf-mpls-stamp-pw,2,13,2021-07-12,2026-06-04,1788.0,4.895277207392197,0,0,,,,0,Not published,No mapped published RFC,,,Multiprotocol Label Switching,mpls,1,1,0,,,,2021-07-12,mpls,0,,,0,None,Recorded WG
lineage_008154,draft-gandhi-mpls-te-yang-model,1,3,2014-10-13,2014-11-10,28.0,0.07665982203969883,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gandhi-mpls-te-yang-model,,2014-10-13,,,0,,mpls,1,Single candidate,Individual / no recorded WG
lineage_008155,draft-gandhi-pce-ber,1,2,2025-07-22,2026-01-29,191.0,0.5229295003422314,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gandhi-pce-ber,,2025-07-22,,,0,,pce,1,Single candidate,Individual / no recorded WG
lineage_008156,draft-gandhi-pce-pm,1,13,2016-01-22,2026-04-22,3743.0,10.247775496235455,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gandhi-pce-pm,,2016-01-22,,,0,,pce,1,Single candidate,Individual / no recorded WG
lineage_008157,draft-gandhi-shah-teas-assoc-corouted-bidir;draft-gandhishah-teas-assoc-corouted-bidir;draft-ietf-teas-assoc-corouted-bidir-frr,3,14,2016-01-11,2018-11-04,1028.0,2.8145106091718,1,1,RFC8537,draft-ietf-teas-assoc-corouted-bidir-frr-07,draft-ietf-teas-assoc-corouted-bidir-frr,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8537,draft-ietf-teas-assoc-corouted-bidir-frr-07,Individual Submissions;Traffic Engineering Architecture and Signaling,teas,1,1,1,draft-gandhi-shah-teas-assoc-corouted-bidir;draft-gandhishah-teas-assoc-corouted-bidir,,2016-01-11,2017-05-22,teas,1,497.0,,0,None,Individual to Recorded WG
lineage_008158,draft-gandhi-spring-enhanced-srpm;draft-gandhi-spring-rfc6374-srpm-udp;draft-gandhi-spring-sr-enhanced-plm;draft-gandhi-spring-stamp-srpm;draft-gandhi-spring-twamp-srpm;draft-gandhi-spring-udp-pm;draft-ietf-spring-stamp-srpm;draft-ietf-spring-stamp-srpm-mpls;draft-ietf-spring-stamp-srpm-srv6,9,65,2018-03-19,2026-04-02,2936.0,8.038329911019849,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions;Source Packet Routing in Networking,spring,1,1,1,draft-gandhi-spring-enhanced-srpm;draft-gandhi-spring-rfc6374-srpm-udp;draft-gandhi-spring-sr-enhanced-plm;draft-gandhi-spring-udp-pm,,2018-03-19,2019-02-09,spring,1,327.0,,0,None,Individual to Recorded WG
lineage_008159,draft-ganti-mpls-diffserv-elsp,1,3,2001-04-27,2002-06-21,420.0,1.1498973305954825,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ganti-mpls-diffserv-elsp,,2001-04-27,,,0,,diffserv;mpls,2,Ambiguous candidates,Individual / no recorded WG
lineage_008160,draft-ganti-tewg-diffserv-multicos-elspreq,1,1,2002-02-27,2002-02-27,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ganti-tewg-diffserv-multicos-elspreq,,2002-02-27,,,0,,diffserv;tewg,2,Ambiguous candidates,Individual / no recorded WG
lineage_008161,draft-gao-alto-composition-mode,1,1,2023-10-23,2023-10-23,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-alto-composition-mode,,2023-10-23,,,0,,alto,1,Single candidate,Individual / no recorded WG
lineage_008162,draft-gao-alto-fcs,1,8,2016-07-08,2020-03-16,1347.0,3.6878850102669403,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-alto-fcs,,2016-07-08,,,0,,alto,1,Single candidate,Individual / no recorded WG
lineage_008163,draft-gao-alto-info-extension,1,2,2015-07-06,2015-07-06,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-alto-info-extension,,2015-07-06,,,0,,alto,1,Single candidate,Individual / no recorded WG
lineage_008164,draft-gao-alto-new-transport,1,1,2020-11-02,2020-11-02,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-alto-new-transport,,2020-11-02,,,0,,alto,1,Single candidate,Individual / no recorded WG
lineage_008165,draft-gao-alto-routing-state-abstraction,1,9,2015-07-06,2018-03-02,970.0,2.6557152635181382,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-alto-routing-state-abstraction,,2015-07-06,,,0,,alto,1,Single candidate,Individual / no recorded WG
lineage_008166,draft-gao-bess-evpn-blackhole,1,2,2018-07-02,2019-01-17,199.0,0.5448323066392882,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-bess-evpn-blackhole,,2018-07-02,,,0,,bess,1,Single candidate,Individual / no recorded WG
lineage_008167,draft-gao-cats-oam-data-collection,1,3,2024-05-27,2025-07-03,402.0,1.1006160164271048,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-cats-oam-data-collection,,2024-05-27,,,0,,cats,1,Single candidate,Individual / no recorded WG
lineage_008168,draft-gao-cats-service-announcement,1,1,2024-11-03,2024-11-03,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-cats-service-announcement,,2024-11-03,,,0,,cats,1,Single candidate,Individual / no recorded WG
lineage_008169,draft-gao-ccamp-gmpls-msspring,1,2,2006-10-18,2006-11-16,29.0,0.07939767282683094,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-ccamp-gmpls-msspring,,2006-10-18,,,0,,ccamp,1,Single candidate,Individual / no recorded WG
lineage_008170,draft-gao-crossdomain-access,1,1,2014-01-07,2014-01-07,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-crossdomain-access,,2014-01-07,,,0,,,0,None,Individual / no recorded WG
lineage_008171,draft-gao-flexible-protocol;draft-jason-fsp,2,2,2017-07-04,2018-01-04,184.0,0.5037645448323066,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-flexible-protocol;draft-jason-fsp,,2017-07-04,,,0,,,0,None,Individual / no recorded WG
lineage_008172,draft-gao-flexible-session-protocol,1,15,2018-07-15,2025-04-23,2474.0,6.7734428473648185,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-flexible-session-protocol,,2018-07-15,,,0,,,0,None,Individual / no recorded WG
lineage_008173,draft-gao-fsp-motivations,1,3,2018-10-17,2019-10-15,363.0,0.9938398357289527,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-fsp-motivations,,2018-10-17,,,0,,,0,None,Individual / no recorded WG
lineage_008174,draft-gao-mpls-teas-rsvpte-state-update,1,7,2019-11-02,2023-06-28,1334.0,3.652292950034223,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-mpls-teas-rsvpte-state-update,,2019-11-02,,,0,,mpls;teas,2,Ambiguous candidates,Individual / no recorded WG
lineage_008175,draft-gao-neotec-interface-cnc,1,1,2024-10-21,2024-10-21,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-neotec-interface-cnc,,2024-10-21,,,0,,,0,None,Individual / no recorded WG
lineage_008176,draft-gao-opsawg-ipfix-term-and-app,1,3,2025-08-01,2026-05-15,287.0,0.785763175906913,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-opsawg-ipfix-term-and-app,,2025-08-01,,,0,,ipfix;opsawg,2,Ambiguous candidates,Individual / no recorded WG
lineage_008177,draft-gao-panrg-network-awareness-ack;draft-gao-scone-network-awareness-ack,2,2,2025-01-06,2025-02-21,46.0,0.12594113620807665,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-panrg-network-awareness-ack;draft-gao-scone-network-awareness-ack,,2025-01-06,,,0,,scone,1,Single candidate,Individual / no recorded WG
lineage_008178,draft-gao-quic-network-awareness-ack,1,2,2024-07-04,2025-07-22,383.0,1.0485968514715949,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gao-quic-network-awareness-ack,,2024-07-04,,,0,,quic,1,Single candidate,Individual / no recorded WG
lineage_008179,draft-gaonkar-radext-erp-attrs,1,4,2007-07-03,2008-02-25,237.0,0.648870636550308,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gaonkar-radext-erp-attrs,,2007-07-03,,,0,,radext,1,Single candidate,Individual / no recorded WG
lineage_008180,draft-gaoyang-mmusic-classification-of-sdp,1,1,2009-02-04,2009-02-04,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gaoyang-mmusic-classification-of-sdp,,2009-02-04,,,0,,mmusic,1,Single candidate,Individual / no recorded WG
lineage_008181,draft-gaoyang-p2psip-new-sip-usage,1,1,2009-07-27,2009-07-27,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gaoyang-p2psip-new-sip-usage,,2009-07-27,,,0,,p2psip;sip,2,Ambiguous candidates,Individual / no recorded WG
lineage_008182,draft-gaoyang-sipcore-suspending-and-resuming,1,1,2009-08-25,2009-08-25,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gaoyang-sipcore-suspending-and-resuming,,2009-08-25,,,0,,sipcore,1,Single candidate,Individual / no recorded WG
lineage_008183,draft-gaoyang-sipping-session-state-analysis,1,2,2009-02-09,2009-02-09,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gaoyang-sipping-session-state-analysis,,2009-02-09,,,0,,sipping,1,Single candidate,Individual / no recorded WG
lineage_008184,draft-gaoyang-sipping-session-state-criterion,1,4,2009-01-20,2009-03-06,45.0,0.12320328542094455,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-gaoyang-sipping-session-state-criterion,,2009-01-20,,,0,,sipping,1,Single candidate,Individual / no recorded WG
lineage_008185,draft-garbrick-shtp,1,1,1998-06-30,1998-06-30,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-garbrick-shtp,,1998-06-30,,,0,,,0,None,Individual / no recorded WG
lineage_008186,draft-garcia-aaa-uri,1,1,2004-02-10,2004-02-10,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-garcia-aaa-uri,,2004-02-10,,,0,,aaa,1,Single candidate,Individual / no recorded WG
lineage_008187,draft-garcia-app-area-file-data-format,1,1,2007-11-12,2007-11-12,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-garcia-app-area-file-data-format,,2007-11-12,,,0,,,0,None,Individual / no recorded WG
lineage_008188,draft-garcia-core-app-layer-sec-with-dtls-record,1,1,2016-12-06,2016-12-06,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-garcia-core-app-layer-sec-with-dtls-record,,2016-12-06,,,0,,core,1,Single candidate,Individual / no recorded WG
